time,R0_V,R0_V_sd,dt,NTU,NTU_sd
1658926479.775,0.27862548828125,0.0104403286601302,27-07-2022 12:54:39.7750,60.5465356054598,-47.9475815835111
1658930080.1,0.270156860351562,0.0100941670299666,27-07-2022 13:54:40.1000,57.1205581489468,-48.0876210268656
1658933679.734,0.262451171875,0.0122932187744267,27-07-2022 14:54:39.7340,54.0032273101376,-47.1979961945105
1658937279.73,0.253982543945312,0.0114553819788181,27-07-2022 15:54:39.7300,50.5772498536246,-47.5369424792953
1658940879.722,0.244903564453125,0.0105685812705064,27-07-2022 16:54:39.7220,46.9043551029484,-47.8956970804327
1658944479.715,0.235595703125,0.00991388508160546,27-07-2022 17:54:39.7150,43.1388663669611,-48.1605539619325
1658948079.709,0.22491455078125,0.00974046766782482,27-07-2022 18:54:39.7090,38.8178137191068,-48.230709854376
1658951679.702,0.21697998046875,0.0100976978025582,27-07-2022 19:54:39.7020,35.6078888949865,-48.0861926553037
1658955279.695,0.203857421875,0.00753771464231892,27-07-2022 20:54:39.6949,30.2991670704798,-49.1218320373679
1658958879.679,0.19561767578125,0.00924775870470476,27-07-2022 21:54:39.6790,26.9657835992779,-48.4300349179266
1658962479.67,0.18829345703125,0.0090124983356918,27-07-2022 22:54:39.6700,24.0027760693207,-48.525209334295
1658966079.73,0.17669677734375,0.00763248867187445,27-07-2022 23:54:39.7300,19.3113474802218,-49.08349127055
1658969679.666,0.165863037109375,0.00671971695882772,28-07-2022 00:54:39.6660,14.9285655088267,-49.452752423337
1658973279.715,0.15899658203125,0.00846909930167788,28-07-2022 01:54:39.7150,12.1507459494918,-48.7450410302769
1658976879.701,0.154571533203125,0.0078077524391963,28-07-2022 02:54:39.7010,10.3605955668093,-49.0125884370835
1658980479.658,0.14129638671875,0.00735814512576361,28-07-2022 03:54:39.6580,4.99014441876187,-49.1944767586502
1658984079.647,0.133514404296875,0.00631882678185949,28-07-2022 04:54:39.6470,1.84194891818232,-49.6149322617044
1658987679.65,0.1287841796875,0.00698948396243757,28-07-2022 05:54:39.6500,-0.0716601115817236,-49.343618372278
1658991279.689,0.123748779296875,0.00699945826895451,28-07-2022 06:54:39.6889,-2.10872778842731,-49.3395832736108
1658994879.682,0.121612548828125,0.0064077199294785,28-07-2022 07:54:39.6820,-2.97293831799817,-49.5789706015264
1658998479.666,0.117263793945312,0.00615391512313918,28-07-2022 08:54:39.6660,-4.73222403891027,-49.6816471569369
1659002079.657,0.111541748046875,0.00549350305987087,28-07-2022 09:54:39.6570,-7.04707367168935,-49.948816391381
1659005679.657,0.10589599609375,0.00595101149635604,28-07-2022 10:54:39.6570,-9.33105864269805,-49.7637316760556
1659009279.698,0.1031494140625,0.00642385951172521,28-07-2022 11:54:39.6979,-10.442186466432,-49.5724413449109
1659012879.698,0.101165771484375,0.00503560935398671,28-07-2022 12:54:39.6979,-11.2446676724621,-50.13405696717
1659016479.683,0.098114013671875,0.00521824539883609,28-07-2022 13:54:39.6830,-12.4792541432776,-50.060171684029
1659020079.672,0.09796142578125,0.00545859827707312,28-07-2022 14:54:39.6720,-12.5409834668184,-49.9629370966455
1659023679.762,0.09185791015625,0.00478054221694674,28-07-2022 15:54:39.7620,-15.0101564084494,-50.2372441975752
1659027279.716,0.09033203125,0.0058066240743005,28-07-2022 16:54:39.7160,-15.6274496438571,-49.82214350582
1659030879.694,0.0884246826171875,0.00441394083641881,28-07-2022 17:54:39.6939,-16.3990661881168,-50.3855525275246
1659034479.685,0.084991455078125,0.00477934196331919,28-07-2022 18:54:39.6850,-17.7879759677843,-50.2377297593338
1659038079.672,0.083160400390625,0.00383709864791967,28-07-2022 19:54:39.6720,-18.5287278502736,-50.618913628068
1659041679.725,0.0848388671875,0.00405098539514369,28-07-2022 20:54:39.7250,-17.8497052913251,-50.5323858953207
1659045279.716,0.081634521484375,0.0040177914132281,28-07-2022 21:54:39.7160,-19.1460210856813,-50.5458144972948
1659048879.7,0.0799560546875,0.00530118956189305,28-07-2022 22:54:39.7000,-19.8250436446299,-50.0266166813602
1659052479.693,0.075836181640625,0.00409282239690996,28-07-2022 23:54:39.6929,-21.4917353802308,-50.5154607657614
1659056079.676,0.075531005859375,0.00386426599829292,29-07-2022 00:54:39.6760,-21.6151940273124,-50.607923095634
1659059679.724,0.074310302734375,0.00425120157962865,29-07-2022 01:54:39.7240,-22.1090286156386,-50.4513885790884
1659063279.706,0.07293701171875,0.00409216991757741,29-07-2022 02:54:39.7060,-22.6645925275056,-50.5157247258152
1659066879.7,0.070953369140625,0.00535340442783811,29-07-2022 03:54:39.7000,-23.4670737335356,-50.0054931941663
1659070479.686,0.068359375,0.00424975803083431,29-07-2022 04:54:39.6860,-24.5164722337288,-50.4519725657351
1659074079.758,0.0665283203125,0.00362679095051836,29-07-2022 05:54:39.7580,-25.2572241162181,-50.7039934587336
1659077679.682,0.06500244140625,0.00388621363566735,29-07-2022 06:54:39.6820,-25.8745173516259,-50.5990441944126
1659081279.671,0.0634765625,0.00345867742221136,29-07-2022 07:54:39.6710,-26.4918105870336,-50.7720036680493
1659084879.661,0.062255859375,0.00350610940632664,29-07-2022 08:54:39.6610,-26.9856451753598,-50.7528150923265
1659088479.655,0.0634002685546875,0.00410295925480707,29-07-2022 09:54:39.6550,-26.522675248804,-50.511359907048
1659092079.704,0.059967041015625,0.00349458211873373,29-07-2022 10:54:39.7040,-27.9115850284715,-50.7574784483927
1659095679.706,0.05950927734375,0.00442504960762884,29-07-2022 11:54:39.7060,-28.0967729990938,-50.381058481966
1659099279.688,0.0537109375,0.00431761823977492,29-07-2022 12:54:39.6879,-30.4424872936433,-50.4245197660661
1659102879.682,0.06134033203125,0.0084325336497238,29-07-2022 13:54:39.6820,-27.3560211166045,-48.7598336389873
1659106480.025,0.052642822265625,0.00753566724660836,29-07-2022 14:54:40.0250,-30.8745925584287,-49.1226603098587
1659110079.707,0.055084228515625,0.00585659961621686,29-07-2022 15:54:39.7070,-29.8869233817763,-49.8019259355826
1659113679.701,0.059356689453125,0.00703621458242667,29-07-2022 16:54:39.7010,-28.1585023226346,-49.3247135329178
1659117279.687,0.045928955078125,0.0054299279634231,29-07-2022 17:54:39.6870,-33.5906827942228,-49.974535651813
1659120879.678,0.04730224609375,0.00324470425819555,29-07-2022 18:54:39.6780,-33.0351188823558,-50.8585663606488
1659124479.661,0.047454833984375,0.00243601882857235,29-07-2022 19:54:39.6610,-32.9733895588151,-51.1857194808829
1659128079.71,0.048370361328125,0.00350707351319574,29-07-2022 20:54:39.7100,-32.6030136175704,-50.7524250635726
1659131679.703,0.047454833984375,0.00286446320052479,29-07-2022 21:54:39.7030,-32.9733895588151,-51.012392612367
1659135279.676,0.04608154296875,0.00356874210388294,29-07-2022 22:54:39.6760,-33.528953470682,-50.7274770787014
1659138879.659,0.0445556640625,0.00292284434873939,29-07-2022 23:54:39.6590,-34.1462467060898,-50.9887745600297
1659142479.655,0.042724609375,0.00393360082887252,30-07-2022 00:54:39.6550,-34.8869985885791,-50.579873738821
1659146079.698,0.04150390625,0.00281393668781384,30-07-2022 01:54:39.6979,-35.3808331769053,-51.0328330774508
1659149679.686,0.0408935546875,0.00255154681259587,30-07-2022 02:54:39.6860,-35.6277504710684,-51.1389827164215
1659153279.681,0.0406646728515625,0.00302510262418972,30-07-2022 03:54:39.6810,-35.7203444563796,-50.9474060468133
1659156879.673,0.041351318359375,0.0024252054783762,30-07-2022 04:54:39.6730,-35.4425625004461,-51.1900940140788
1659160479.727,0.04150390625,0.00276153103903195,30-07-2022 05:54:39.7270,-35.3808331769053,-51.0540337457068
1659164079.731,0.038604736328125,0.00363688790344724,30-07-2022 06:54:39.7310,-36.55369032418,-50.699908743547
1659167679.713,0.0396728515625,0.00280635592652793,30-07-2022 07:54:39.7130,-36.1215850593946,-51.0358998690827
1659171279.974,0.0445556640625,0.00384033313342449,30-07-2022 08:54:39.9740,-34.1462467060898,-50.6176051192381
1659174879.638,NaN,NaN,30-07-2022 09:54:39.6380,NaN,NaN
1659178479.723,NaN,NaN,30-07-2022 10:54:39.7230,NaN,NaN
1659182079.715,NaN,NaN,30-07-2022 11:54:39.7150,NaN,NaN
1659185679.721,NaN,NaN,30-07-2022 12:54:39.7210,NaN,NaN
1659189279.665,NaN,NaN,30-07-2022 13:54:39.6650,NaN,NaN
1659192879.701,NaN,NaN,30-07-2022 14:54:39.7010,NaN,NaN
1659196479.696,NaN,NaN,30-07-2022 15:54:39.6959,NaN,NaN
1659200079.75,NaN,NaN,30-07-2022 16:54:39.7500,NaN,NaN
1659203679.737,NaN,NaN,30-07-2022 17:54:39.7370,NaN,NaN
1659207279.683,0.044708251953125,0.00568296906624319,30-07-2022 18:54:39.6830,-34.084517382549,-49.8721680521227
1659210879.67,0.034942626953125,0.00736360204634755,30-07-2022 19:54:39.6700,-38.0351940891586,-49.1922691652764
1659214479.659,0.03814697265625,0.00415586365529062,30-07-2022 20:54:39.6590,-36.7388782948024,-50.4899574691429
1659218079.733,0.037994384765625,0.00332992140180977,30-07-2022 21:54:39.7330,-36.8006076183431,-50.8240918252984
1659221679.695,0.037078857421875,0.00243776521013649,30-07-2022 22:54:39.6949,-37.1709835595878,-51.1850129834528
1659225279.67,0.03692626953125,0.00189520205366767,30-07-2022 23:54:39.6700,-37.2327128831286,-51.4045065257633
1659228879.649,0.03631591796875,0.00210950660528373,31-07-2022 00:54:39.6490,-37.4796301772917,-51.3178097705438
1659232479.69,0.038299560546875,0.00234665147230773,31-07-2022 01:54:39.6899,-36.6771489712616,-51.2218729818341
1659236079.676,0.04180908203125,0.00199167386526711,31-07-2022 02:54:39.6760,-35.2573745298237,-51.3654789224168
1659239679.667,0.051116943359375,0.00250075826711294,31-07-2022 03:54:39.6670,-31.4918857938364,-51.1595291866784
1659243279.658,0.06134033203125,0.00343091143387314,31-07-2022 04:54:39.6580,-27.3560211166045,-50.7832363790497
1659246879.709,0.074005126953125,0.00304313959099598,31-07-2022 05:54:39.7090,-22.2324872627201,-50.9401092046122
1659250479.701,0.093994140625,0.00411593774255177,31-07-2022 06:54:39.7010,-14.1459458788785,-50.5061094689839
1659254079.685,0.10711669921875,0.00514701735909301,31-07-2022 07:54:39.6850,-8.83722405437184,-50.088986937274
1659257679.678,0.110931396484375,0.00452132476158386,31-07-2022 08:54:39.6780,-7.29399096585245,-50.3421104363309
1659261279.671,0.109100341796875,0.00526875043761548,31-07-2022 09:54:39.6710,-8.03474284834176,-50.0397399062092
1659264879.727,0.10284423828125,0.00577403178162926,31-07-2022 10:54:39.7270,-10.5656451135136,-49.8353286948346
1659268479.719,0.09613037109375,0.00424776059078633,31-07-2022 11:54:39.7190,-13.2817353493077,-50.4527806286978
1659272079.711,0.091705322265625,0.00441183308217155,31-07-2022 12:54:39.7110,-15.0718857319902,-50.3864052180189
1659275679.688,0.0897216796875,0.00491995209007451,31-07-2022 13:54:39.6879,-15.8743669380202,-50.1808460317192
1659279279.682,0.08270263671875,0.00494126796708152,31-07-2022 14:54:39.6820,-18.7139158208959,-50.1722227087089
1659282879.745,0.081787109375,0.00429383414027742,31-07-2022 15:54:39.7450,-19.0842917621406,-50.4341416067442
1659286479.719,0.0775146484375,0.00380223307469062,31-07-2022 16:54:39.7190,-20.8127128212823,-50.6330184711291
1659290079.712,0.07537841796875,0.00344330115679245,31-07-2022 17:54:39.7120,-21.6769233508531,-50.7782241253805
1659293679.694,0.0739288330078125,0.00452905168927607,31-07-2022 18:54:39.6939,-22.2633519244905,-50.3389845131824
1659297279.689,0.06866455078125,0.00353417613024108,31-07-2022 19:54:39.6889,-24.3930135866473,-50.7414607189608
1659300879.753,0.068817138671875,0.00434396249427165,31-07-2022 20:54:39.7530,-24.3312842631065,-50.4138622164885
1659304479.669,0.067596435546875,0.00304875300945631,31-07-2022 21:54:39.6690,-24.8251188514327,-50.9378383001329
1659308079.66,0.06805419921875,0.00459717939686607,31-07-2022 22:54:39.6600,-24.6399308808104,-50.3114234971234
1659311679.643,0.06866455078125,0.00432541881598794,31-07-2022 23:54:39.6430,-24.3930135866473,-50.4213640484604
1659315279.643,0.070648193359375,0.00334090049782753,01-08-2022 00:54:39.6430,-23.5905323806172,-50.8196502397474
1659318879.684,0.08026123046875,0.00936318607545263,01-08-2022 01:54:39.6840,-19.7015849975483,-48.3833388564949
1659322479.666,0.130157470703125,0.00737547908080793,01-08-2022 02:54:39.6660,0.483903800285256,-49.1874643193617
1659326079.66,0.09735107421875,0.00452067038113162,01-08-2022 03:54:39.6600,-12.7879007609815,-50.3423751654814
1659329679.651,0.09124755859375,0.00506339048373246,01-08-2022 04:54:39.6510,-15.2570737026125,-50.1228181307238
1659333279.702,0.0921630859375,0.00427458524704038,01-08-2022 05:54:39.7020,-14.8866977613678,-50.4419287329281
1659336879.692,0.0955963134765625,0.00465763334924679,01-08-2022 06:54:39.6919,-13.4977879817004,-50.2869668933226
1659340479.676,0.0927734375,0.00500207815571334,01-08-2022 07:54:39.6760,-14.6397804672047,-50.1476219897839
1659344079.668,0.091705322265625,0.00473401756997425,01-08-2022 08:54:39.6680,-15.0718857319902,-50.2560657106967
1659347679.662,0.088043212890625,0.00450643716652794,01-08-2022 09:54:39.6620,-16.5533894969688,-50.3481332024114
1659358480.085,0.08209228515625,0.00483802573546167,01-08-2022 12:54:40.0850,-18.960833115059,-50.2139892806998
1659362079.692,0.080108642578125,0.00526708289748255,01-08-2022 13:54:39.6919,-19.7633143210891,-50.0404145083939
1659365679.678,0.077667236328125,0.00438983482729735,01-08-2022 14:54:39.6780,-20.7509834977415,-50.3953045965141
1659369279.665,0.07354736328125,0.00389085787806161,01-08-2022 15:54:39.6650,-22.4176752333425,-50.5971653694274
1659372879.661,0.07171630859375,0.00465207700017969,01-08-2022 16:54:39.6610,-23.1584271158318,-50.2892147104191
1659376479.713,0.06805419921875,0.00395367369130496,01-08-2022 17:54:39.7130,-24.6399308808104,-50.5717532764802
1659380079.694,0.06744384765625,0.00414599001044381,01-08-2022 18:54:39.6939,-24.8868481749735,-50.4939518452023
1659383679.688,0.06561279296875,0.00409553154577545,01-08-2022 19:54:39.6879,-25.6276000574628,-50.5143647814984
1659387279.67,0.061798095703125,0.00392726195462853,01-08-2022 20:54:39.6700,-27.1708331459822,-50.5824381259259
1659390879.665,0.061187744140625,0.00393840554048834,01-08-2022 21:54:39.6650,-27.4177504401453,-50.5779299961253
1659394479.714,0.05859375,0.00336734849799057,01-08-2022 22:54:39.7140,-28.4671489403384,-50.8089507199337
1659398079.697,0.0567626953125,0.00291214304272689,01-08-2022 23:54:39.6969,-29.2079008228278,-50.9931037658301
1659401679.665,0.05340576171875,0.00340753345092765,02-08-2022 00:54:39.6650,-30.5659459407248,-50.7926939255632
1659405279.706,0.052032470703125,0.0028669034137953,02-08-2022 01:54:39.7060,-31.1215098525918,-51.0114054258094
1659408879.688,0.0506591796875,0.00491227204796796,02-08-2022 02:54:39.6879,-31.6770737644588,-50.1839529873371
1659412479.684,0.05126953125,0.00304558327318381,02-08-2022 03:54:39.6840,-31.4301564702957,-50.9391206147065
1659416079.671,0.05035400390625,0.00369859523536874,02-08-2022 04:54:39.6710,-31.8005324115403,-50.6749450859369
1659419679.747,0.05035400390625,0.00287685130923199,02-08-2022 05:54:39.7470,-31.8005324115403,-51.0073810117262
1659423279.673,0.0482177734375,0.00323836366883102,02-08-2022 06:54:39.6730,-32.6647429411112,-50.8611314416045
1659426879.662,0.0482177734375,0.00323643722196864,02-08-2022 07:54:39.6620,-32.6647429411112,-50.8619107843241
1659430479.655,0.0505828857421875,0.00391247861499306,02-08-2022 08:54:39.6550,-31.7079384262292,-50.5884187155496
1659434079.647,0.0531768798828125,0.00881637130561639,02-08-2022 09:54:39.6470,-30.658539926036,-48.6045523859948
1659437679.697,0.048370361328125,0.00670321333561965,02-08-2022 10:54:39.6969,-32.6030136175704,-49.4594289524668
1659441279.692,0.053253173828125,0.00932822146978788,02-08-2022 11:54:39.6919,-30.6276752642656,-48.3974837630581
1659444879.717,NaN,NaN,02-08-2022 12:54:39.7170,NaN,NaN
1659448479.709,NaN,NaN,02-08-2022 13:54:39.7090,NaN,NaN
1659452079.707,NaN,NaN,02-08-2022 14:54:39.7070,NaN,NaN
1659455679.684,NaN,NaN,02-08-2022 15:54:39.6840,NaN,NaN
1659459279.729,NaN,NaN,02-08-2022 16:54:39.7290,NaN,NaN
1659462879.698,NaN,NaN,02-08-2022 17:54:39.6979,NaN,NaN
1659466479.682,0.015716552734375,0.0138897618762426,02-08-2022 18:54:39.6820,-45.8130888552964,-46.552115808622
1659470079.666,0.04302978515625,0.00540755901847808,02-08-2022 19:54:39.6660,-34.7635399414975,-49.983584992715
1659473679.665,0.0390625,0.00416680384179131,02-08-2022 20:54:39.6650,-36.3685023535577,-50.4855316244095
1659477279.712,0.041351318359375,0.00300100808914885,02-08-2022 21:54:39.7120,-35.4425625004461,-50.9571534739715
1659480879.691,0.039825439453125,0.00250956603973667,02-08-2022 22:54:39.6909,-36.0598557358538,-51.1559660084751
1659484479.676,0.0382232666015625,0.002473884428876,02-08-2022 23:54:39.6760,-36.708013633032,-51.1704009789846
1659488079.655,0.0360107421875,0.00163956323905498,03-08-2022 00:54:39.6550,-37.6030888243732,-51.5079250279273
1659491679.698,0.03570556640625,0.00204644752872075,03-08-2022 01:54:39.6979,-37.7265474714548,-51.3433202754954
1659495279.682,0.03509521484375,0.00196126379562746,03-08-2022 02:54:39.6820,-37.9734647656179,-51.3777812946431
1659498879.674,0.035552978515625,0.00193978623778976,03-08-2022 03:54:39.6740,-37.7882767949955,-51.3864700255194
1659502479.671,0.036773681640625,0.00222960872573481,03-08-2022 04:54:39.6710,-37.2944422066693,-51.2692225424165
1659506079.733,0.033111572265625,0.00312883039224793,03-08-2022 05:54:39.7330,-38.7759459716479,-50.9054430513986
1659509679.725,0.0335693359375,0.00417100556942837,03-08-2022 06:54:39.7250,-38.5907580010256,-50.4838318184572
1659513279.708,0.041656494140625,0.00571602908998576,03-08-2022 07:54:39.7080,-35.3191038533645,-49.858793642833
1659516879.739,NaN,NaN,03-08-2022 08:54:39.7390,NaN,NaN
1659520479.743,NaN,NaN,03-08-2022 09:54:39.7430,NaN,NaN
1659524079.736,NaN,NaN,03-08-2022 10:54:39.7360,NaN,NaN
1659527679.794,NaN,NaN,03-08-2022 11:54:39.7940,NaN,NaN
1659531279.727,0.0376129150390625,0.00643820993790222,03-08-2022 12:54:39.7270,-36.9549309271951,-49.5666358901215
1659534879.77,NaN,NaN,03-08-2022 13:54:39.7700,NaN,NaN
1659538480.15,NaN,NaN,03-08-2022 14:54:40.1500,NaN,NaN
1659542079.68,NaN,NaN,03-08-2022 15:54:39.6800,NaN,NaN
1659545679.683,NaN,NaN,03-08-2022 16:54:39.6830,NaN,NaN
1659549279.733,NaN,NaN,03-08-2022 17:54:39.7330,NaN,NaN
1659552879.72,NaN,NaN,03-08-2022 18:54:39.7200,NaN,NaN
1659556479.67,0.03753662109375,0.006718926765373,03-08-2022 19:54:39.6700,-36.9857955889655,-49.4530720955418
1659560079.651,0.0542449951171875,0.00490021195229884,03-08-2022 20:54:39.6510,-30.2264346612505,-50.1888318905348
1659563679.652,0.04638671875,0.00289561660103343,03-08-2022 21:54:39.6520,-33.4054948236005,-50.999789526162
1659567279.695,0.046539306640625,0.00216085387393291,03-08-2022 22:54:39.6949,-33.3437655000597,-51.2970372692241
1659570879.67,0.03997802734375,0.00185145288752475,03-08-2022 23:54:39.6700,-35.9981264123131,-51.4222052200726
1659574479.642,0.033721923828125,0.00291362575238426,04-08-2022 00:54:39.6420,-38.5290286774849,-50.9925039366839
1659578079.681,0.03082275390625,0.00167439840308124,04-08-2022 01:54:39.6810,-39.7018858247596,-51.4938324868878
1659581679.665,0.030975341796875,0.00221651062440247,04-08-2022 02:54:39.6650,-39.6401565012188,-51.2745213700732
1659585279.657,0.030364990234375,0.00144071514666353,04-08-2022 03:54:39.6570,-39.8870737953819,-51.588368883468
1659588879.656,0.030670166015625,0.00181296679913405,04-08-2022 04:54:39.6560,-39.7636151483004,-51.437774739989
1659592479.715,0.02960205078125,0.00205980437592451,04-08-2022 05:54:39.7150,-40.1957204130858,-51.3379167723789
1659596079.707,0.0293731689453125,0.0032387827530259,04-08-2022 06:54:39.7070,-40.2883143983969,-50.860961901389
1659599679.69,NaN,NaN,04-08-2022 07:54:39.6899,NaN,NaN
1659603279.734,NaN,NaN,04-08-2022 08:54:39.7340,NaN,NaN
1659606879.726,NaN,NaN,04-08-2022 09:54:39.7260,NaN,NaN
1659610479.72,NaN,NaN,04-08-2022 10:54:39.7200,NaN,NaN
1659614079.777,NaN,NaN,04-08-2022 11:54:39.7770,NaN,NaN
1659617679.759,NaN,NaN,04-08-2022 12:54:39.7590,NaN,NaN
1659621279.753,NaN,NaN,04-08-2022 13:54:39.7530,NaN,NaN
1659624879.746,NaN,NaN,04-08-2022 14:54:39.7460,NaN,NaN
1659628479.739,NaN,NaN,04-08-2022 15:54:39.7390,NaN,NaN
1659632079.732,NaN,NaN,04-08-2022 16:54:39.7320,NaN,NaN
1659635679.789,NaN,NaN,04-08-2022 17:54:39.7890,NaN,NaN
1659639279.771,NaN,NaN,04-08-2022 18:54:39.7710,NaN,NaN
1659642879.76,NaN,NaN,04-08-2022 19:54:39.7600,NaN,NaN
1659646479.707,0.0070953369140625,0.00525788226918436,04-08-2022 20:54:39.7070,-49.3007956353502,-50.0441366160833
1659650079.69,0.026397705078125,0.00561294075294883,04-08-2022 21:54:39.6899,-41.4920362074421,-49.9004979568789
1659653679.739,0.025482177734375,0.00150924740434238,04-08-2022 22:54:39.7390,-41.8624121486867,-51.5606442069559
1659657279.731,0.02655029296875,0.0018235869320453,04-08-2022 23:54:39.7310,-41.4303068839013,-51.4334783727095
1659660879.681,0.0274658203125,0.00162906764222384,05-08-2022 00:54:39.6810,-41.0599309426566,-51.5121710142234
1659664479.739,0.024871826171875,0.0021757251795269,05-08-2022 01:54:39.7390,-42.1093294428498,-51.291021093034
1659668079.657,0.0251007080078125,0.00171325139440103,05-08-2022 02:54:39.6570,-42.0167354575387,-51.4781145366501
1659671679.65,0.025787353515625,0.00139345882156001,05-08-2022 03:54:39.6500,-41.7389535016052,-51.6074863964615
1659675279.648,0.025482177734375,0.00151810733730598,05-08-2022 04:54:39.6480,-41.8624121486867,-51.5570599273239
1659678879.704,0.02471923828125,0.00232191998992267,05-08-2022 05:54:39.7040,-42.1710587663906,-51.2318780855912
1659682479.698,NaN,NaN,05-08-2022 06:54:39.6979,NaN,NaN
1659686079.732,NaN,NaN,05-08-2022 07:54:39.7320,NaN,NaN
1659689679.724,NaN,NaN,05-08-2022 08:54:39.7240,NaN,NaN
1659693279.718,NaN,NaN,05-08-2022 09:54:39.7180,NaN,NaN
1659696879.71,NaN,NaN,05-08-2022 10:54:39.7100,NaN,NaN
1659700479.774,NaN,NaN,05-08-2022 11:54:39.7740,NaN,NaN
1659704079.76,NaN,NaN,05-08-2022 12:54:39.7600,NaN,NaN
1659707679.744,NaN,NaN,05-08-2022 13:54:39.7440,NaN,NaN
1659711279.739,NaN,NaN,05-08-2022 14:54:39.7390,NaN,NaN
1659714880.122,NaN,NaN,05-08-2022 15:54:40.1220,NaN,NaN
1659718479.704,NaN,NaN,05-08-2022 16:54:39.7040,NaN,NaN
1659722079.765,NaN,NaN,05-08-2022 17:54:39.7650,NaN,NaN
1659725679.757,NaN,NaN,05-08-2022 18:54:39.7570,NaN,NaN
1659729279.691,0.02227783203125,0.00272162966147884,05-08-2022 19:54:39.6909,-43.158727943043,-51.0701758198557
1659732879.682,0.0146484375,0.00313182115952568,05-08-2022 20:54:39.6820,-46.2451941200818,-50.9042331386056
1659736479.671,0.019073486328125,0.00149781774116021,05-08-2022 21:54:39.6710,-44.4550437373993,-51.5652680691356
1659740079.716,0.020294189453125,0.00107395794842687,05-08-2022 22:54:39.7160,-43.9612091490731,-51.7367402493617
1659743679.7,0.0189208984375,0.00101118833628302,05-08-2022 23:54:39.7000,-44.5167730609401,-51.7621336516866
1659747279.661,0.018310546875,0.00093032380230479,06-08-2022 00:54:39.6610,-44.7636903551032,-51.7948473418783
1659750879.7,0.01861572265625,0.00106461732138896,06-08-2022 01:54:39.7000,-44.6402317080216,-51.7405189934424
1659754479.685,0.01983642578125,0.00114137299600396,06-08-2022 02:54:39.6850,-44.1463971196954,-51.7094675394083
1659758079.678,0.02044677734375,0.00102831622355047,06-08-2022 03:54:39.6780,-43.8994798255323,-51.7552045769719
1659761679.667,0.0238800048828125,0.0015915757914782,06-08-2022 04:54:39.6670,-42.5105700458649,-51.5273383160017
1659765279.727,0.0275421142578125,0.00187040859790798,06-08-2022 05:54:39.7270,-41.0290662808863,-51.4145367008055
1659768879.728,0.03021240234375,0.00228174915023011,06-08-2022 06:54:39.7280,-39.9488031189227,-51.2481291704587
1659772479.712,0.03814697265625,0.00247998733697453,06-08-2022 07:54:39.7120,-36.7388782948024,-51.1679320518173
1659776079.702,0.04425048828125,0.00263821291052012,06-08-2022 08:54:39.7020,-34.2697053531713,-51.103922007627
1659779679.688,0.047760009765625,0.00336835216972128,06-08-2022 09:54:39.6879,-32.8499309117335,-50.8085446852429
1659783279.737,0.0511932373046875,0.0036832379253227,06-08-2022 10:54:39.7370,-31.4610211320661,-50.6811578748853
1659786879.678,0.062103271484375,0.00594780834279886,06-08-2022 11:54:39.6780,-27.0473744989006,-49.7650275095682
1659790479.656,0.089569091796875,0.00832509743110331,06-08-2022 12:54:39.6560,-15.936096261561,-48.8032968854615
1659794079.653,0.148773193359375,0.00720155088618392,06-08-2022 13:54:39.6530,8.01488127225987,-49.2578268478351
1659797679.67,0.228729248046875,0.0083514809112483,06-08-2022 14:54:39.6700,40.3610468076262,-48.7926234671756
1659801279.729,0.302963256835938,0.0113494773332129,06-08-2022 15:54:39.7290,70.3923627102135,-47.5797861289864
1659804879.719,0.344390869140625,0.0130208200153578,06-08-2022 16:54:39.7190,87.151874051534,-46.9036456256277
1659808479.712,0.3631591796875,0.0146189930496395,06-08-2022 17:54:39.7120,94.7445808470494,-46.2571058517096
1659812079.706,0.36102294921875,0.0133550612227102,06-08-2022 18:54:39.7060,93.8803703174786,-46.7684285809146
1659815679.689,0.33477783203125,0.0137135228870471,06-08-2022 19:54:39.6889,83.2629266684652,-46.6234131674097
1659819279.681,0.298309326171875,0.01115165796735,06-08-2022 20:54:39.6810,68.5096183422198,-47.6598138139355
1659822879.74,0.265274047851562,0.00975825173644252,06-08-2022 21:54:39.7400,55.1452197956419,-48.2235153219588
1659826479.731,0.237884521484375,0.0106091368289995,06-08-2022 22:54:39.7310,44.0648062200727,-47.8792903578458
1659830079.714,0.215301513671875,0.0103197165637586,06-08-2022 23:54:39.7140,34.928866336038,-47.9963751220373
1659833679.684,0.199813842773438,0.00968851747942982,07-08-2022 00:54:39.6840,28.6633399966493,-48.2517262664537
1659837279.738,0.186614990234375,0.00883520842451676,07-08-2022 01:54:39.7380,23.3237535103722,-48.5969318428284
1659840879.731,0.178070068359375,0.0227008770194592,07-08-2022 02:54:39.7310,19.8669113920888,-42.9875853914126
1659844479.723,0.174407958984375,0.0169744463078959,07-08-2022 03:54:39.7230,18.3854076271101,-45.3042088972493
1659848079.706,0.17486572265625,0.00841197690815864,07-08-2022 04:54:39.7060,18.5705955977325,-48.7681498542899
1659851679.702,0.176849365234375,0.00985083309640078,07-08-2022 05:54:39.7020,19.3730768037626,-48.1860615980801
1659855279.759,0.175323486328125,0.0134918064437429,07-08-2022 06:54:39.7590,18.7557835683548,-46.7131083981844
1659858879.75,0.179595947265625,0.00851922783192828,07-08-2022 07:54:39.7500,20.4842046274965,-48.7247615687169
1659862479.743,0.1763916015625,0.0181185232713171,07-08-2022 08:54:39.7430,19.1878888331402,-44.8413733685498
