unixTime,hydrostatic_pressure,ambient,backscatter,water_temperature,battery_level,time,NTU,pressure_mbar,depth,temp_C
1679947586,14098,0,9574,-1,0,27-03-2023 20:06:26.0000,1596.83847284742,1409.8,4.17879704078355,-0.01
1679949824,14108,0,9590,-1,0,27-03-2023 20:43:44.0000,1600.92513796256,1410.8,4.18899420291333,-0.01
1679949824,14131,0,9575,-1,0,27-03-2023 20:43:44.0000,1597.09388941712,1413.1,4.21244767581182,-0.01
1679949824,14151,0,9588,-1,0,27-03-2023 20:43:44.0000,1600.41430482317,1415.1,4.23284200007138,-0.01
1679949824,14156,0,9597,-1,0,27-03-2023 20:43:44.0000,1602.71305395044,1415.6,4.23794058113627,-0.01
1679949824,14165,0,9606,-1,0,27-03-2023 20:43:44.0000,1605.0118030777,1416.5,4.24711802705307,-0.01
1679949824,14170,0,9646,-1,0,27-03-2023 20:43:44.0000,1615.22846586555,1417,4.25221660811796,-0.01
1679954786,14116,0,9572,-1,0,27-03-2023 22:06:26.0000,1596.32763970803,1411.6,4.19715193261715,-0.01
1679958386,14125,0,9567,-1,0,27-03-2023 23:06:26.0000,1595.05055685955,1412.5,4.20632937853395,-0.01
1679965586,14139,0,9568,-1,0,28-03-2023 01:06:26.0000,1595.30597342925,1413.9,4.22060540551565,-0.01
1679969186,14147,0,9627,-1,0,28-03-2023 02:06:26.0000,1610.37555104132,1414.7,4.22876313521947,-0.01
1679976386,14154,0,9597,-1,0,28-03-2023 04:06:26.0000,1602.71305395044,1415.4,4.23590114871031,-0.01
1679979986,14156,0,9605,-1,0,28-03-2023 05:06:26.0000,1604.75638650801,1415.6,4.23794058113627,-0.01
1679987186,14158,0,9608,-1,0,28-03-2023 07:06:26.0000,1605.5226362171,1415.8,4.23998001356223,-0.01
1679990786,14161,0,9614,-1,0,28-03-2023 08:06:26.0000,1607.05513563527,1416.1,4.24303916220116,-0.01
1679997986,14165,0,9615,-1,0,28-03-2023 10:06:26.0000,1607.31055220497,1416.5,4.24711802705307,-0.01
1680001586,14167,0,9642,-1,0,28-03-2023 11:06:26.0000,1614.20679958677,1416.7,4.24915745947903,-0.01
1680008786,14166,0,9640,-1,0,28-03-2023 13:06:26.0000,1613.69596644737,1416.6,4.24813774326605,-0.01
1680012386,14164,0,9618,-1,0,28-03-2023 14:06:26.0000,1608.07680191406,1416.4,4.24609831084009,-0.01
1680015360,14159,0,9629,-1,0,28-03-2023 14:56:00.0000,1610.88638418072,1415.9,4.24099972977521,-0.01
1680015360,14153,0,9655,-1,0,28-03-2023 14:56:00.0000,1617.52721499282,1415.3,4.23488143249734,-0.01
1680015360,14141,0,9664,-1,0,28-03-2023 14:56:00.0000,1619.82596412008,1414.1,4.2226448379416,-0.01
1680015360,14118,0,9696,-1,0,28-03-2023 14:56:00.0000,1627.99929435036,1411.8,4.19919136504311,-0.01
1680015360,14101,0,9729,-1,0,28-03-2023 14:56:00.0000,1636.42804115034,1410.1,4.18185618942248,-0.01
1680015360,14075,0,9715,-1,0,28-03-2023 14:56:00.0000,1632.85220917459,1407.5,4.15534356788506,-0.01
1680015360,14052,0,9750,-1,0,28-03-2023 14:56:00.0000,1641.79178911396,1405.2,4.13189009498657,-0.01
1680019586,14160,0,9648,-1,0,28-03-2023 16:06:26.0000,1615.73929900494,1416,4.24201944598818,-0.01
1680023186,14157,0,9662,-1,0,28-03-2023 17:06:26.0000,1619.31513098069,1415.7,4.23896029734925,-0.01
1680030386,14150,0,9670,-1,0,28-03-2023 19:06:26.0000,1621.35846353826,1415,4.2318222838584,-0.01
1680033986,14147,0,9677,-1,0,28-03-2023 20:06:26.0000,1623.14637952613,1414.7,4.22876313521947,-0.01
1680041186,14134,0,9678,-1,0,28-03-2023 22:06:26.0000,1623.40179609583,1413.4,4.21550682445076,-0.01
1680044786,14123,0,9672,-1,0,28-03-2023 23:06:26.0000,1621.86929667765,1412.3,4.204289946108,-0.01
1680051986,14115,0,9710,-1,0,29-03-2023 01:06:26.0000,1631.57512632611,1411.5,4.19613221640417,-0.01
1680055586,14104,0,9697,-1,0,29-03-2023 02:06:26.0000,1628.25471092006,1410.4,4.18491533806142,-0.01
1680062786,14094,0,9721,-1,0,29-03-2023 04:06:26.0000,1634.38470859277,1409.4,4.17471817593164,-0.01
1680066386,14090,0,9698,-1,0,29-03-2023 05:06:26.0000,1628.51012748975,1409,4.17063931107973,-0.01
1680073586,14071,0,9751,-1,0,29-03-2023 07:06:26.0000,1642.04720568365,1407.1,4.15126470303315,-0.01
1680077186,14063,0,9734,-1,0,29-03-2023 08:06:26.0000,1637.70512399882,1406.3,4.14310697332932,-0.01
1680080896,14021,0,9724,-1,0,29-03-2023 09:08:16.0000,1635.15095830186,1402.1,4.10027889238425,-0.01
1680080896,13979,0,9734,-1,0,29-03-2023 09:08:16.0000,1637.70512399882,1397.9,4.05745081143918,-0.01
1680080896,13960,0,9768,-1,0,29-03-2023 09:08:16.0000,1646.38928736849,1396,4.0380762033926,-0.01
1680080896,13951,0,9788,-1,0,29-03-2023 09:08:16.0000,1651.49761876241,1395.1,4.02889875747579,-0.01
1680080896,13934,0,9796,-1,0,29-03-2023 09:08:16.0000,1653.54095131998,1393.4,4.01156358185517,-0.01
1680080896,13912,0,9798,-1,0,29-03-2023 09:08:16.0000,1654.05178445938,1391.2,3.98912982516966,-0.01
1680084386,14047,0,9748,-1,0,29-03-2023 10:06:26.0000,1641.28095597457,1404.7,4.12679151392168,-0.01
1680087986,14033,0,9740,-1,0,29-03-2023 11:06:26.0000,1639.237623417,1403.3,4.11251548693998,-0.01
1680095186,14009,0,9752,-1,0,29-03-2023 13:06:26.0000,1642.30262225335,1400.9,4.08804229782851,-0.01
1680098786,13995,0,9735,-1,0,29-03-2023 14:06:26.0000,1637.96054056851,1399.5,4.07376627084682,-0.01
1680105986,13972,0,9776,-1,0,29-03-2023 16:06:26.0000,1648.43261992606,1397.2,4.05031279794833,-0.01
1680109586,13968,0,9771,-1,0,29-03-2023 17:06:26.0000,1647.15553707758,1396.8,4.04623393309642,-0.01
1680116786,13956,0,9768,-1,0,29-03-2023 19:06:26.0000,1646.38928736849,1395.6,4.03399733854068,-0.01
1680120386,13954,0,9795,-1,0,29-03-2023 20:06:26.0000,1653.28553475029,1395.4,4.03195790611473,-0.01
1680127586,13945,0,9818,-1,0,29-03-2023 22:06:26.0000,1659.1601158533,1394.5,4.02278046019793,-0.01
1680131186,13940,0,9803,-1,0,29-03-2023 23:06:26.0000,1655.32886730786,1394,4.01768187913304,-0.01
1680138386,13928,0,9816,-1,0,30-03-2023 01:06:26.0000,1658.64928271391,1392.8,4.0054452845773,-0.01
1680141986,13918,0,9815,-1,0,30-03-2023 02:06:26.0000,1658.39386614421,1391.8,3.99524812244752,-0.01
1680146432,13894,0,9849,-1,0,30-03-2023 03:20:32.0000,1667.07802951388,1389.4,3.97077493333606,-0.01
1680146432,13874,0,9812,-1,0,30-03-2023 03:20:32.0000,1657.62761643512,1387.4,3.9503806090765,-0.01
1680146432,13857,0,9813,-1,0,30-03-2023 03:20:32.0000,1657.88303300482,1385.7,3.93304543345587,-0.01
1680146432,13842,0,9826,-1,0,30-03-2023 03:20:32.0000,1661.20344841087,1384.2,3.9177496902612,-0.01
1680146432,13837,0,9799,-1,0,30-03-2023 03:20:32.0000,1654.30720102907,1383.7,3.91265110919631,-0.01
1680146432,13848,0,9779,-1,0,30-03-2023 03:20:32.0000,1649.19886963515,1384.8,3.92386798753907,-0.01
1680149186,13909,0,9815,-1,0,30-03-2023 04:06:26.0000,1658.39386614421,1390.9,3.98607067653072,-0.01
1680152786,13901,0,9802,-1,0,30-03-2023 05:06:26.0000,1655.07345073816,1390.1,3.9779129468269,-0.01
1680159986,13887,0,9812,-1,0,30-03-2023 07:06:26.0000,1657.62761643512,1388.7,3.96363691984521,-0.01
1680163586,13881,0,9821,-1,0,30-03-2023 08:06:26.0000,1659.92636556239,1388.1,3.95751862256734,-0.01
1680170786,13869,0,9815,-1,0,30-03-2023 10:06:26.0000,1658.39386614421,1386.9,3.9452820280116,-0.01
1680174386,13862,0,9812,-1,0,30-03-2023 11:06:26.0000,1657.62761643512,1386.2,3.93814401452076,-0.01
1680181586,13851,0,9819,-1,0,30-03-2023 13:06:26.0000,1659.415532423,1385.1,3.926927136178,-0.01
1680185186,13848,0,9823,-1,0,30-03-2023 14:06:26.0000,1660.43719870178,1384.8,3.92386798753907,-0.01
1680192386,13837,0,9852,-1,0,30-03-2023 16:06:26.0000,1667.84427922297,1383.7,3.91265110919631,-0.01
1680195986,13835,0,9818,-1,0,30-03-2023 17:06:26.0000,1659.1601158533,1383.5,3.91061167677035,-0.01
1680203186,13839,0,9774,-1,0,30-03-2023 19:06:26.0000,1647.92178678667,1383.9,3.91469054162227,-0.01
1680206786,13843,0,9801,-1,0,30-03-2023 20:06:26.0000,1654.81803416847,1384.3,3.91876940647418,-0.01
1680211968,13857,0,9823,-1,0,30-03-2023 21:32:48.0000,1660.43719870178,1385.7,3.93304543345587,-0.01
1680211968,13862,0,9854,-1,0,30-03-2023 21:32:48.0000,1668.35511236236,1386.2,3.93814401452076,-0.01
1680211968,13861,0,9901,-1,0,30-03-2023 21:32:48.0000,1680.35969113809,1386.1,3.93712429830778,-0.01
1680211968,13866,0,9933,-1,0,30-03-2023 21:32:48.0000,1688.53302136837,1386.6,3.94222287937267,-0.01
1680211968,13871,0,9971,-1,0,30-03-2023 21:32:48.0000,1698.23885101682,1387.1,3.94732146043756,-0.01
1680211968,13875,0,10005,-1,0,30-03-2023 21:32:48.0000,1706.92301438649,1387.5,3.95140032528947,-0.01
1680213986,13852,0,9867,-1,0,30-03-2023 22:06:26.0000,1671.67552776842,1385.2,3.92794685239098,-0.01
1680217586,13855,0,9837,-1,0,30-03-2023 23:06:26.0000,1664.01303067753,1385.5,3.93100600102991,-0.01
1680224786,13861,0,9840,-1,0,31-03-2023 01:06:26.0000,1664.77928038662,1386.1,3.93712429830778,-0.01
1680228386,13863,0,9875,-1,0,31-03-2023 02:06:26.0000,1673.71886032598,1386.3,3.93916373073374,-0.01
1680235586,13860,0,9865,-1,0,31-03-2023 04:06:26.0000,1671.16469462902,1386,3.9361045820948,-0.01
1680239186,13865,0,9877,-1,0,31-03-2023 05:06:26.0000,1674.22969346538,1386.5,3.94120316315969,-0.01
1680246386,13863,0,9903,-1,0,31-03-2023 07:06:26.0000,1680.87052427748,1386.3,3.93916373073374,-0.01
1680249986,13865,0,9920,-1,0,31-03-2023 08:06:26.0000,1685.21260596231,1386.5,3.94120316315969,-0.01
1680257186,13871,0,9937,-1,0,31-03-2023 10:06:26.0000,1689.55468764715,1387.1,3.94732146043756,-0.01
1680260786,13869,0,9965,-1,0,31-03-2023 11:06:26.0000,1696.70635159864,1386.9,3.9452820280116,-0.01
1680267986,13875,0,9978,-1,0,31-03-2023 13:06:26.0000,1700.0267670047,1387.5,3.95140032528947,-0.01
1680271586,13875,0,10001,-1,0,31-03-2023 14:06:26.0000,1705.90134810771,1387.5,3.95140032528947,-0.01
1680277504,13888,0,10044,-1,0,31-03-2023 15:45:04.0000,1716.88426060465,1388.8,3.96465663605818,-0.01
1680277504,13908,0,10111,-1,0,31-03-2023 15:45:04.0000,1733.99717077429,1390.8,3.98505096031774,-0.01
1680277504,13925,0,10148,-1,0,31-03-2023 15:45:04.0000,1743.44758385305,1392.5,4.00238613593837,-0.01
1680277504,13944,0,10202,-1,0,31-03-2023 15:45:04.0000,1757.24007861665,1394.4,4.02176074398495,-0.01
1680277504,13969,0,10279,-1,0,31-03-2023 15:45:04.0000,1776.90715448326,1396.9,4.0472536493094,-0.01
1680277504,13987,0,10267,-1,0,31-03-2023 15:45:04.0000,1773.8421556469,1398.7,4.065608541143,-0.01
1680278786,13880,0,10019,-1,0,31-03-2023 16:06:26.0000,1710.49884636224,1388,3.95649890635436,-0.01
1680282386,13884,0,10036,-1,0,31-03-2023 17:06:26.0000,1714.84092804708,1388.4,3.96057777120627,-0.01
1680289586,13896,0,10069,-1,0,31-03-2023 19:06:26.0000,1723.26967484705,1389.6,3.97281436576201,-0.01
1680293186,13902,0,10087,-1,0,31-03-2023 20:06:26.0000,1727.86717310158,1390.2,3.97893266303988,-0.01
1680300386,13914,0,10131,-1,0,31-03-2023 22:06:26.0000,1739.10550216822,1391.4,3.99116925759561,-0.01
1680303986,13918,0,10148,-1,0,31-03-2023 23:06:26.0000,1743.44758385305,1391.8,3.99524812244752,-0.01
1680311186,13931,0,10145,-1,0,01-04-2023 01:06:26.0000,1742.68133414396,1393.1,4.00850443321624,-0.01
1680314786,13938,0,10200,-1,0,01-04-2023 02:06:26.0000,1756.72924547725,1393.8,4.01564244670708,-0.01
1680321986,13955,0,10184,-1,0,01-04-2023 04:06:26.0000,1752.64258036212,1395.5,4.03297762232771,-0.01
1680325586,13962,0,10226,-1,0,01-04-2023 05:06:26.0000,1763.37007628936,1396.2,4.04011563581855,-0.01
1680332786,13977,0,10262,-1,0,01-04-2023 07:06:26.0000,1772.56507279842,1397.7,4.05541137901322,-0.01
1680336386,13982,0,10276,-1,0,01-04-2023 08:06:26.0000,1776.14090477417,1398.2,4.06050996007811,-0.01
1680343040,13996,0,10309,-1,0,01-04-2023 09:57:20.0000,1784.56965157414,1399.6,4.0747859870598,-0.01
1680343040,14005,0,10360,-1,0,01-04-2023 09:57:20.0000,1797.59589662865,1400.5,4.0839634329766,-0.01
1680343040,14000,0,10431,-1,0,01-04-2023 09:57:20.0000,1815.73047307708,1400,4.07886485191171,-0.01
1680343040,13997,0,10465,-1,0,01-04-2023 09:57:20.0000,1824.41463644675,1399.7,4.07580570327278,-0.01
1680343040,13988,0,10547,-1,0,01-04-2023 09:57:20.0000,1845.35879516184,1398.8,4.06662825735598,-0.01
1680343040,13982,0,10578,-1,0,01-04-2023 09:57:20.0000,1853.27670882242,1398.2,4.06050996007811,-0.01
1680343586,13992,0,10325,-1,0,01-04-2023 10:06:26.0000,1788.65631668928,1399.2,4.07070712220789,-0.01
1680347186,13994,0,10312,-1,0,01-04-2023 11:06:26.0000,1785.33590128323,1399.4,4.07274655463385,-0.01
1680354386,13998,0,10301,-1,0,01-04-2023 13:06:26.0000,1782.52631901657,1399.8,4.07682541948576,-0.01
1680357986,13999,0,10345,-1,0,01-04-2023 14:06:26.0000,1793.76464808321,1399.9,4.07784513569874,-0.01
1680365186,14006,0,10419,-1,0,01-04-2023 16:06:26.0000,1812.66547424073,1400.6,4.08498314918958,-0.01
1680368786,14004,0,10404,-1,0,01-04-2023 17:06:26.0000,1808.83422569528,1400.4,4.08294371676363,-0.01
1680375986,13999,0,10443,-1,0,01-04-2023 19:06:26.0000,1818.79547191343,1399.9,4.07784513569874,-0.01
1680379586,13998,0,10442,-1,0,01-04-2023 20:06:26.0000,1818.54005534374,1399.8,4.07682541948576,-0.01
1680386786,13994,0,10492,-1,0,01-04-2023 22:06:26.0000,1831.31088382855,1399.4,4.07274655463385,-0.01
1680390386,13990,0,10500,-1,0,01-04-2023 23:06:26.0000,1833.35421638612,1399,4.06866768978193,-0.01
1680397586,13984,0,10573,-1,0,02-04-2023 01:06:26.0000,1851.99962597394,1398.4,4.06254939250407,-0.01
1680401186,13982,0,10565,-1,0,02-04-2023 02:06:26.0000,1849.95629341637,1398.2,4.06050996007811,-0.01
1680408386,13981,0,10541,-1,0,02-04-2023 04:06:26.0000,1843.82629574366,1398.1,4.05949024386513,-0.01
1680408576,13978,0,10612,-1,0,02-04-2023 04:09:36.0000,1861.96087219209,1397.8,4.0564310952262,-0.01
1680408576,13981,0,10677,-1,0,02-04-2023 04:09:36.0000,1878.56294922235,1398.1,4.05949024386513,-0.01
1680408576,13985,0,10726,-1,0,02-04-2023 04:09:36.0000,1891.07836113746,1398.5,4.06356910871705,-0.01
1680408576,13994,0,10782,-1,0,02-04-2023 04:09:36.0000,1905.38168904045,1399.4,4.07274655463385,-0.01
1680408576,14006,0,10888,-1,0,02-04-2023 04:09:36.0000,1932.45584542825,1400.6,4.08498314918958,-0.01
1680408576,14021,0,10992,-1,0,02-04-2023 04:09:36.0000,1959.01916867666,1402.1,4.10027889238425,-0.01
1680411986,13980,0,10601,-1,0,02-04-2023 05:06:26.0000,1859.15128992544,1398,4.05847052765215,-0.01
1680419186,13980,0,10639,-1,0,02-04-2023 07:06:26.0000,1868.85711957389,1398,4.05847052765215,-0.01
1680422786,13981,0,10653,-1,0,02-04-2023 08:06:26.0000,1872.43295154964,1398.1,4.05949024386513,-0.01
1680429986,13980,0,10689,-1,0,02-04-2023 10:06:26.0000,1881.6279480587,1398,4.05847052765215,-0.01
1680433586,13981,0,10712,-1,0,02-04-2023 11:06:26.0000,1887.50252916172,1398.1,4.05949024386513,-0.01
1680440786,13990,0,10776,-1,0,02-04-2023 13:06:26.0000,1903.84918962227,1399,4.06866768978193,-0.01
1680444386,13994,0,10781,-1,0,02-04-2023 14:06:26.0000,1905.12627247076,1399.4,4.07274655463385,-0.01
1680451586,13998,0,10806,-1,0,02-04-2023 16:06:26.0000,1911.51168671316,1399.8,4.07682541948576,-0.01
1680455186,14009,0,10856,-1,0,02-04-2023 17:06:26.0000,1924.28251519797,1400.9,4.08804229782851,-0.01
1680462386,14011,0,10904,-1,0,02-04-2023 19:06:26.0000,1936.54251054339,1401.1,4.09008173025447,-0.01
1680465986,14015,0,10963,-1,0,02-04-2023 20:06:26.0000,1951.61208815547,1401.5,4.09416059510638,-0.01
1680473186,14027,0,10996,-1,0,02-04-2023 22:06:26.0000,1960.04083495544,1402.7,4.10639718966212,-0.01
1680474112,14035,0,11067,-1,0,02-04-2023 22:21:52.0000,1978.17541140387,1403.5,4.11455491936594,-0.01
1680474112,14036,0,11168,-1,0,02-04-2023 22:21:52.0000,2003.97248494319,1403.6,4.11557463557892,-0.01
1680474112,14027,0,11256,-1,0,02-04-2023 22:21:52.0000,2026.44914307646,1402.7,4.10639718966212,-0.01
1680474112,14003,0,11347,-1,0,02-04-2023 22:21:52.0000,2049.69205091881,1400.3,4.08192400055065,-0.01
1680474112,13976,0,11426,-1,0,02-04-2023 22:21:52.0000,2069.86995992481,1397.6,4.05439166280024,-0.01
1680474112,13952,0,11514,-1,0,02-04-2023 22:21:52.0000,2092.34661805808,1395.2,4.02991847368877,-0.01
1680476786,14032,0,11032,-1,0,02-04-2023 23:06:26.0000,1969.23583146451,1403.2,4.11149577072701,-0.01
1680483986,14036,0,11120,-1,0,03-04-2023 01:06:26.0000,1991.71248959777,1403.6,4.11557463557892,-0.01
1680487586,14034,0,11138,-1,0,03-04-2023 02:06:26.0000,1996.3099878523,1403.4,4.11353520315296,-0.01
1680494786,14033,0,11220,-1,0,03-04-2023 04:06:26.0000,2017.25414656739,1403.3,4.11251548693998,-0.01
1680498386,14031,0,11234,-1,0,03-04-2023 05:06:26.0000,2020.82997854314,1403.1,4.11047605451403,-0.01
1680505586,14022,0,11299,-1,0,03-04-2023 07:06:26.0000,2037.43205557339,1402.2,4.10129860859723,-0.01
1680509186,14010,0,11318,-1,0,03-04-2023 08:06:26.0000,2042.28497039762,1401,4.08906201404149,-0.01
1680516386,13995,0,11348,-1,0,03-04-2023 10:06:26.0000,2049.94746748851,1399.5,4.07376627084682,-0.01
1680519986,13986,0,11427,-1,0,03-04-2023 11:06:26.0000,2070.12537649451,1398.6,4.06458882493002,-0.01
1680527186,13970,0,11439,-1,0,03-04-2023 13:06:26.0000,2073.19037533086,1397,4.04827336552238,-0.01
1680530786,13959,0,11479,-1,0,03-04-2023 14:06:26.0000,2083.40703811871,1395.9,4.03705648717962,-0.01
1680537986,13948,0,11556,-1,0,03-04-2023 16:06:26.0000,2103.07411398532,1394.8,4.02583960883686,-0.01
1680539648,13943,0,11572,-1,0,03-04-2023 16:34:08.0000,2107.16077910046,1394.3,4.02074102777197,-0.01
1680539648,13933,0,11632,-1,0,03-04-2023 16:34:08.0000,2122.48577328223,1393.3,4.01054386564219,-0.01
1680539648,13921,0,11698,-1,0,03-04-2023 16:34:08.0000,2139.34326688218,1392.1,3.99830727108646,-0.01
1680539648,13916,0,11861,-1,0,03-04-2023 16:34:08.0000,2180.97616774267,1391.6,3.99320869002157,-0.01
1680539648,13905,0,11980,-1,0,03-04-2023 16:34:08.0000,2211.37073953652,1390.5,3.98199181167881,-0.01
1680539648,13903,0,12140,-1,0,03-04-2023 16:34:08.0000,2252.23739068791,1390.3,3.97995237925285,-0.01
1680541586,13946,0,11572,-1,0,03-04-2023 17:06:26.0000,2107.16077910046,1394.6,4.0238001764109,-0.01
1680548786,13940,0,11605,-1,0,03-04-2023 19:06:26.0000,2115.58952590044,1394,4.01768187913304,-0.01
1680552386,13939,0,11628,-1,0,03-04-2023 20:06:26.0000,2121.46410700345,1393.9,4.01666216292006,-0.01
1680559586,13932,0,11655,-1,0,03-04-2023 22:06:26.0000,2128.36035438525,1393.2,4.00952414942921,-0.01
1680563186,13928,0,11699,-1,0,03-04-2023 23:06:26.0000,2139.59868345188,1392.8,4.0054452845773,-0.01
1680570386,13919,0,11760,-1,0,04-04-2023 01:06:26.0000,2155.17909420335,1391.9,3.9962678386605,-0.01
1680573986,13919,0,11832,-1,0,04-04-2023 02:06:26.0000,2173.56908722148,1391.9,3.9962678386605,-0.01
1680581186,13913,0,11908,-1,0,04-04-2023 04:06:26.0000,2192.98074651839,1391.3,3.99014954138263,-0.01
1680584786,13908,0,11888,-1,0,04-04-2023 05:06:26.0000,2187.87241512446,1390.8,3.98505096031774,-0.01
1680591986,13906,0,12056,-1,0,04-04-2023 07:06:26.0000,2230.78239883343,1390.6,3.98301152789179,-0.01
1680595586,13900,0,12100,-2,0,04-04-2023 08:06:26.0000,2242.02072790006,1390,3.97689323061392,-0.02
1680602786,13905,0,12164,-1,0,04-04-2023 10:06:26.0000,2258.36738836062,1390.5,3.98199181167881,-0.01
1680605184,13896,0,12230,-1,0,04-04-2023 10:46:24.0000,2275.22488196057,1389.6,3.97281436576201,-0.01
1680605184,13896,0,12392,-1,0,04-04-2023 10:46:24.0000,2316.60236625136,1389.6,3.97281436576201,-0.01
1680605184,13896,0,12572,-1,0,04-04-2023 10:46:24.0000,2362.57734879667,1389.6,3.97281436576201,-0.01
1680605184,13897,0,12686,-1,0,04-04-2023 10:46:24.0000,2391.69483774204,1389.7,3.97383408197499,-0.01
1680605184,13898,0,12836,-1,0,04-04-2023 10:46:24.0000,2430.00732319648,1389.8,3.97485379818796,-0.01
1680605184,13897,0,13003,-1,0,04-04-2023 10:46:24.0000,2472.66189033574,1389.7,3.97383408197499,-0.01
1680606386,13902,0,12230,-1,0,04-04-2023 11:06:26.0000,2275.22488196057,1390.2,3.97893266303988,-0.01
1680613586,13898,0,12301,-1,0,04-04-2023 13:06:26.0000,2293.359458409,1389.8,3.97485379818796,-0.01
1680617186,13897,0,12344,-1,0,04-04-2023 14:06:26.0000,2304.34237090594,1389.7,3.97383408197499,-0.01
1680624386,13894,0,12439,-1,0,04-04-2023 16:06:26.0000,2328.60694502708,1389.4,3.97077493333606,-0.01
1680627986,13896,0,12473,-1,0,04-04-2023 17:06:26.0000,2337.29110839675,1389.6,3.97281436576201,-0.01
1680635186,13899,0,12591,-1,0,04-04-2023 19:06:26.0000,2367.4302636209,1389.9,3.97587351440094,-0.01
1680638786,13897,0,12630,-1,0,04-04-2023 20:06:26.0000,2377.39150983906,1389.7,3.97383408197499,-0.01
1680645986,13897,0,12720,-1,0,04-04-2023 22:06:26.0000,2400.37900111171,1389.7,3.97383408197499,-0.01
1680649586,13898,0,12777,-1,0,04-04-2023 23:06:26.0000,2414.9377455844,1389.8,3.97485379818796,-0.01
1680656786,13897,0,12983,-1,0,05-04-2023 01:06:26.0000,2467.55355894182,1389.7,3.97383408197499,-0.01
1680660386,13898,0,12920,-1,0,05-04-2023 02:06:26.0000,2451.46231505096,1389.8,3.97485379818796,-0.01
1680667586,13897,0,13006,-1,0,05-04-2023 04:06:26.0000,2473.42814004483,1389.7,3.97383408197499,-0.01
1680670720,13903,0,13127,-1,0,05-04-2023 04:58:40.0000,2504.33354497807,1390.3,3.97995237925285,-0.01
1680670720,13906,0,13244,-1,0,05-04-2023 04:58:40.0000,2534.21728363253,1390.6,3.98301152789179,-0.01
1680670720,13902,0,13331,-1,0,05-04-2023 04:58:40.0000,2556.4385251961,1390.2,3.97893266303988,-0.01
1680670720,13885,0,13480,-1,0,05-04-2023 04:58:40.0000,2594.49559408084,1388.5,3.96159748741925,-0.01
1680670720,13855,0,13520,-1,0,05-04-2023 04:58:40.0000,2604.71225686869,1385.5,3.93100600102991,-0.01
1680670720,13854,0,13633,-1,0,05-04-2023 04:58:40.0000,2633.57432924436,1385.4,3.92998628481694,-0.01
1680671186,13900,0,13099,-1,0,05-04-2023 05:06:26.0000,2497.18188102658,1390,3.97689323061392,-0.01
1680678386,13902,0,13212,-1,0,05-04-2023 07:06:26.0000,2526.04395340225,1390.2,3.97893266303988,-0.01
1680681986,13905,0,13165,-1,0,05-04-2023 08:06:26.0000,2514.03937462653,1390.5,3.98199181167881,-0.01
1680689186,13907,0,13281,-1,0,05-04-2023 10:06:26.0000,2543.66769671129,1390.7,3.98403124410477,-0.01
1680692786,13904,0,13363,-2,0,05-04-2023 11:06:26.0000,2564.61185542638,1390.4,3.98097209546583,-0.02
1680699986,13898,0,13447,-1,0,05-04-2023 13:06:26.0000,2586.06684728086,1389.8,3.97485379818796,-0.01
1680703586,13891,0,13420,-1,0,05-04-2023 14:06:26.0000,2579.17059989906,1389.1,3.96771578469712,-0.01
1680710786,13873,0,13450,-1,0,05-04-2023 16:06:26.0000,2586.83309698995,1387.3,3.94936089286352,-0.01
1680714386,13864,0,13440,-1,0,05-04-2023 17:06:26.0000,2584.27893129299,1386.4,3.94018344694672,-0.01
1680721586,13849,0,13491,-1,0,05-04-2023 19:06:26.0000,2597.3051763475,1384.9,3.92488770375205,-0.01
1680725186,13851,0,13645,-1,0,05-04-2023 20:06:26.0000,2636.63932808071,1385.1,3.926927136178,-0.01
1680732386,13860,0,13617,-1,0,05-04-2023 22:06:26.0000,2629.48766412922,1386,3.9361045820948,-0.01
1680735986,13867,0,13653,-1,0,05-04-2023 23:06:26.0000,2638.68266063828,1386.7,3.94324259558565,-0.01
1680736256,13875,0,13747,-1,0,05-04-2023 23:10:56.0000,2662.69181818973,1387.5,3.95140032528947,-0.01
1680736256,13868,0,13924,-1,0,05-04-2023 23:10:56.0000,2707.90055102596,1386.8,3.94426231179863,-0.01
1680736256,13880,0,14110,-1,0,05-04-2023 23:10:56.0000,2755.40803298945,1388,3.95649890635436,-0.01
1680736256,13873,0,14227,-1,0,05-04-2023 23:10:56.0000,2785.29177164391,1387.3,3.94936089286352,-0.01
1680736256,13863,0,14401,-1,0,05-04-2023 23:10:56.0000,2829.73425477105,1386.3,3.93916373073374,-0.01
1680736256,13852,0,14491,-1,0,05-04-2023 23:10:56.0000,2852.72174604371,1385.2,3.92794685239098,-0.01
1680743186,13881,0,13778,-1,0,06-04-2023 01:06:26.0000,2670.60973185031,1388.1,3.95751862256734,-0.01
1680746786,13882,0,13846,-1,0,06-04-2023 02:06:26.0000,2687.97805858965,1388.2,3.95853833878032,-0.01
1680753986,13873,0,13975,-1,0,06-04-2023 04:06:26.0000,2720.92679608046,1387.3,3.94936089286352,-0.01
1680757586,13875,0,14020,-1,0,06-04-2023 05:06:26.0000,2732.42054171679,1387.5,3.95140032528947,-0.01
1680764786,13879,0,14136,-1,0,06-04-2023 07:06:26.0000,2762.04886380155,1387.9,3.95547919014139,-0.01
1680768386,13876,0,14225,-1,0,06-04-2023 08:06:26.0000,2784.78093850452,1387.6,3.95242004150245,-0.01
1680775586,13871,0,14274,-1,0,06-04-2023 10:06:26.0000,2797.29635041963,1387.1,3.94732146043756,-0.01
