serial number: 211590
lat: 64.67
lon: -148.63
time,pressure (mbar),approximate depth (m),ambient,backscatter,temp (C),battery (V)
2022-10-25 20:19:27,1079.5,0.81,1.0,10428.0,0.47,4.02
2022-10-25 21:19:27,1081.1,0.83,1.0,11259.0,0.47,4.02
2022-10-26 04:19:27,1077.0,0.79,0.0,8820.0,0.47,4.0
2022-10-26 05:19:27,1073.0,0.74,0.0,7452.0,0.48,4.0
2022-10-26 06:19:27,1068.5,0.70,0.0,6841.0,0.48,4.0
2022-10-26 07:19:27,1070.0,0.71,0.0,6533.0,0.48,3.99
2022-10-26 08:19:27,1073.4,0.75,1.0,6965.0,0.48,3.99
2022-10-26 09:19:27,1068.6,0.70,28.0,6853.0,0.47,3.99
2022-10-26 13:19:27,1069.3,0.71,2085.0,5147.0,0.48,4.09
2022-10-26 14:19:27,1072.4,0.74,2131.0,5240.0,0.48,4.09
2022-10-26 15:19:27,1073.4,0.75,1384.0,4838.0,0.48,4.09
2022-10-26 16:19:27,1079.9,0.81,902.0,4897.0,0.48,4.11
2022-10-26 17:19:27,1067.6,0.69,78.0,5270.0,0.48,4.11
2022-10-26 18:19:27,1070.1,0.71,8.0,4822.0,0.48,4.11
2022-10-27 01:19:27,1073.9,0.75,0.0,5911.0,0.48,4.06
2022-10-27 02:19:27,1070.4,0.72,0.0,6915.0,0.48,4.06
2022-10-27 03:19:27,1073.4,0.75,0.0,7078.0,0.48,4.06
2022-10-27 04:19:27,1072.7,0.74,0.0,8838.0,0.48,4.05
2022-10-27 05:19:27,1065.5,0.67,1.0,10675.0,0.48,4.05
2022-10-27 06:19:27,1065.0,0.66,0.0,11660.0,0.48,4.05
2022-10-27 13:19:27,1045.7,0.47,4980.0,5189.0,0.49,4.13
2022-10-27 14:19:27,1046.6,0.48,7180.0,5693.0,0.49,4.13
2022-10-27 15:19:27,1048.4,0.49,5649.0,3589.0,0.48,4.13
2022-10-28 10:19:27,1023.2,0.24,1525.0,3635.0,0.47,4.05
2022-10-28 11:19:27,1022.0,0.22,4503.0,3634.0,0.47,4.05
2022-10-28 12:19:27,1022.0,0.22,5333.0,3637.0,0.48,4.05
2022-10-28 16:19:27,1024.0,0.24,4175.0,3614.0,0.48,4.11
2022-10-28 17:19:27,1022.7,0.23,1222.0,3637.0,0.47,4.11
2022-10-28 18:19:27,1023.9,0.24,22.0,3592.0,0.47,4.11
2022-10-28 19:19:27,1020.7,0.21,0.0,3603.0,0.47,4.09
2022-10-28 20:19:27,1019.7,0.20,0.0,3591.0,0.47,4.09
2022-10-28 21:19:27,1020.4,0.21,0.0,3588.0,0.48,4.09
2022-10-28 22:19:27,1018.5,0.19,0.0,3594.0,0.47,4.07
2022-10-28 23:19:27,1017.1,0.17,0.0,3590.0,0.47,4.07
2022-10-29 00:19:27,1017.1,0.17,0.0,3597.0,0.47,4.07
2022-10-29 04:19:27,1017.3,0.18,0.0,3592.0,0.48,4.04
2022-10-29 05:19:27,1018.1,0.18,0.0,3598.0,0.47,4.04
2022-10-29 06:19:27,1018.3,0.19,0.0,3587.0,0.47,4.04
2022-10-29 10:19:27,1018.6,0.19,2973.0,3572.0,0.48,4.1
2022-10-29 11:19:27,1018.3,0.19,9634.0,3569.0,0.47,4.1
2022-10-29 12:19:27,1018.5,0.19,4016.0,3572.0,0.49,4.1
2022-10-29 13:19:27,1019.1,0.19,9744.0,3569.0,0.47,4.13
2022-10-29 14:19:27,1018.4,0.19,11077.0,3564.0,0.47,4.13
2022-10-29 15:19:27,1018.0,0.18,4297.0,3574.0,0.5,4.13
2022-10-29 16:19:27,1017.8,0.18,3488.0,3579.0,0.48,4.12
2022-10-29 17:19:27,1019.1,0.19,1434.0,3574.0,0.48,4.12
2022-10-29 18:19:27,1019.8,0.20,18.0,3711.0,0.48,4.12
2022-10-29 22:19:27,1022.1,0.23,0.0,3555.0,0.48,4.07
2022-10-29 23:19:27,1025.4,0.26,0.0,3593.0,0.48,4.07
2022-10-30 00:19:27,1024.3,0.25,0.0,3551.0,0.48,4.07
2022-10-30 01:19:27,1028.3,0.29,0.0,3557.0,0.48,4.05
2022-10-30 02:19:27,1029.3,0.30,0.0,3559.0,0.48,4.05
2022-10-30 03:19:27,1028.9,0.29,0.0,3573.0,0.48,4.05
2022-10-30 04:19:27,1029.2,0.30,0.0,3562.0,0.48,4.05
2022-10-30 05:19:27,1029.7,0.30,0.0,3574.0,0.48,4.05
2022-10-30 06:19:27,1030.0,0.31,0.0,3561.0,0.48,4.05
2022-10-30 13:19:27,1027.3,0.28,8077.0,3560.0,0.48,4.03
2022-10-30 14:19:27,1027.8,0.28,5019.0,3556.0,0.49,4.03
2022-10-30 15:19:27,1026.6,0.27,2753.0,3564.0,0.49,4.03
2022-10-30 16:19:27,1026.7,0.27,2809.0,3560.0,0.48,4.01
2022-10-30 17:19:27,1025.5,0.26,616.0,3559.0,0.48,4.01
2022-10-30 18:19:27,1026.1,0.27,8.0,3552.0,0.48,4.01
2022-10-30 22:19:27,1027.1,0.28,0.0,3558.0,0.48,4.0
2022-10-30 23:19:27,1026.4,0.27,0.0,3550.0,0.48,4.0
2022-10-31 00:19:27,1030.5,0.31,0.0,3558.0,0.48,4.0
2022-10-31 10:19:27,1030.2,0.31,1714.0,3541.0,0.49,3.98
2022-10-31 11:19:27,1030.4,0.31,4749.0,3542.0,0.48,3.98
2022-10-31 12:19:27,1030.6,0.31,7851.0,3557.0,0.48,3.98
2022-10-31 19:19:27,1031.7,0.32,0.0,3543.0,0.48,3.97
2022-10-31 20:19:27,1034.5,0.35,1.0,3534.0,0.48,3.97
2022-10-31 21:19:27,1031.0,0.32,0.0,3541.0,0.48,3.97
2022-11-01 04:19:27,1023.3,0.24,0.0,3533.0,0.49,3.95
2022-11-01 05:19:27,1024.3,0.25,0.0,3528.0,0.49,3.95
2022-11-01 06:19:27,1014.3,0.15,0.0,3549.0,0.48,3.95
2022-11-01 07:19:27,1026.5,0.27,1.0,3530.0,0.48,3.95
2022-11-01 08:19:27,1004.3,0.04,0.0,31365.0,0.49,3.95
2022-11-01 09:19:27,1005.2,0.05,144.0,3707.0,0.49,3.95
2022-11-01 10:19:27,1010.5,0.11,4080.0,11470.0,0.49,3.96
2022-11-01 11:19:27,1001.9,0.02,21334.0,32412.0,0.47,3.96
2022-11-01 12:19:27,1005.2,0.05,32927.0,7317.0,0.47,3.96
2022-11-01 13:19:27,990.4,-0.10,65535.0,34126.0,0.27,4.05
2022-11-01 14:19:27,997.6,-0.02,65535.0,30261.0,0.46,4.05
2022-11-01 15:19:27,998.0,-0.02,49718.0,33187.0,0.52,4.05
2022-11-01 16:19:27,1000.1,0.00,12557.0,30575.0,0.51,4.0
2022-11-01 17:19:27,1000.3,0.00,2821.0,4924.0,0.51,4.0
2022-11-01 18:19:27,999.5,-0.01,15.0,4702.0,0.5,4.0
2022-11-01 22:19:27,1075.4,0.77,0.0,4935.0,-6.79,3.98
2022-11-01 23:19:27,1074.3,0.76,0.0,4950.0,-7.18,3.98
2022-11-02 00:19:27,1073.6,0.75,0.0,4962.0,-7.38,3.98
2022-11-02 01:19:27,1072.2,0.74,0.0,4973.0,-7.69,3.98
2022-11-02 02:19:27,1073.0,0.74,1.0,4978.0,-7.55,3.98
2022-11-02 03:19:27,1075.9,0.77,0.0,4980.0,-6.91,3.98
2022-11-02 04:19:27,1078.3,0.80,0.0,4981.0,-6.31,3.98
2022-11-02 05:19:27,1079.5,0.81,0.0,4976.0,-6.05,3.98
2022-11-02 06:19:27,1080.3,0.82,0.0,4968.0,-5.88,3.98
2022-11-02 16:19:27,1085.6,0.87,8119.0,5125.0,-4.59,3.99
2022-11-02 17:19:27,1084.3,0.86,2298.0,5127.0,-4.88,3.99
2022-11-02 18:19:27,1079.4,0.81,13.0,5135.0,-6.02,3.99
2022-11-02 19:19:27,1076.2,0.78,0.0,5145.0,-6.71,3.98
2022-11-02 20:19:27,1074.5,0.76,0.0,5145.0,-7.09,3.98
2022-11-02 21:19:27,1073.0,0.74,1.0,5161.0,-7.49,3.98
2022-11-03 07:19:27,1066.8,0.68,0.0,5305.0,-8.85,3.96
2022-11-03 08:19:27,1066.1,0.67,0.0,5316.0,-8.95,3.96
2022-11-03 09:19:27,1065.6,0.67,194.0,5334.0,-9.08,3.96
2022-11-03 10:19:27,1065.6,0.67,5123.0,5320.0,-9.01,3.96
2022-11-03 11:19:27,1067.7,0.69,9543.0,5316.0,-8.53,3.96
2022-11-03 12:19:27,1068.9,0.70,13809.0,5312.0,-8.22,3.96
2022-11-03 13:19:27,1072.2,0.74,17853.0,5324.0,-7.4,3.96
2022-11-03 14:19:27,1071.2,0.73,17800.0,5332.0,-7.61,3.96
2022-11-03 15:19:27,1073.6,0.75,19140.0,5325.0,-7.13,3.96
2022-11-03 16:19:27,1070.1,0.71,10154.0,5348.0,-7.91,3.94
2022-11-03 17:19:27,1067.9,0.69,1656.0,5334.0,-8.46,3.94
2022-11-03 18:19:27,1066.5,0.68,7.0,5333.0,-8.72,3.94
2022-11-03 19:19:27,1064.7,0.66,0.0,5331.0,-9.16,3.93
2022-11-03 20:19:27,1068.3,0.70,0.0,5310.0,-8.35,3.93
2022-11-03 21:19:27,1065.6,0.67,0.0,5317.0,-8.96,3.93
2022-11-03 22:19:27,1065.5,0.67,0.0,5316.0,-8.96,3.93
2022-11-03 23:19:27,1065.8,0.67,0.0,5312.0,-8.91,3.93
2022-11-04 00:19:27,1067.5,0.69,0.0,5305.0,-8.51,3.93
2022-11-04 01:19:27,1069.3,0.71,0.0,5297.0,-8.13,3.92
2022-11-04 02:19:27,1071.8,0.73,0.0,5295.0,-7.46,3.92
2022-11-04 03:19:27,1070.8,0.72,0.0,5321.0,-7.71,3.92
2022-11-04 04:19:27,1072.1,0.74,0.0,5343.0,-7.39,3.91
2022-11-04 05:19:27,1070.2,0.72,0.0,5363.0,-7.83,3.91
2022-11-04 06:19:27,1068.5,0.70,0.0,5371.0,-8.2,3.91
2022-11-04 07:19:27,1067.6,0.69,0.0,5387.0,-8.43,3.91
2022-11-04 08:19:27,1067.8,0.69,0.0,5524.0,-8.32,3.91
2022-11-04 09:19:27,1067.1,0.68,100.0,5575.0,-8.53,3.91
2022-11-04 10:19:27,1067.9,0.69,2171.0,5800.0,-8.35,3.9
2022-11-04 11:19:27,1069.9,0.71,8564.0,6190.0,-7.83,3.9
2022-11-04 12:19:27,1073.0,0.74,15237.0,6588.0,-7.08,3.9
2022-11-04 16:19:27,1077.4,0.79,6191.0,7264.0,-6.01,3.89
2022-11-04 17:19:27,1076.1,0.78,1029.0,7387.0,-6.35,3.89
2022-11-04 18:19:27,1075.4,0.77,4.0,7511.0,-6.52,3.89
2022-11-04 19:19:27,1074.1,0.76,0.0,7570.0,-6.74,3.87
2022-11-04 20:19:27,1072.9,0.74,0.0,7580.0,-7.03,3.87
2022-11-04 21:19:27,1072.8,0.74,0.0,7569.0,-7.06,3.87
2022-11-04 22:19:27,1072.2,0.74,0.0,7581.0,-7.18,3.87
2022-11-04 23:19:27,1070.2,0.72,0.0,7559.0,-7.65,3.87
2022-11-05 00:19:27,1069.4,0.71,0.0,7528.0,-7.83,3.87
2022-11-05 01:19:27,1069.1,0.70,1.0,7477.0,-7.88,3.86
2022-11-05 02:19:27,1068.7,0.70,0.0,7463.0,-7.94,3.86
2022-11-05 03:19:27,1066.5,0.68,0.0,7459.0,-8.53,3.86
2022-11-05 13:19:27,1064.4,0.66,26178.0,7994.0,-8.57,3.95
2022-11-05 14:19:27,1072.7,0.74,28131.0,8045.0,-6.35,3.95
2022-11-05 15:19:27,1075.2,0.77,19569.0,8125.0,-5.8,3.95
2022-11-05 22:19:27,1037.7,0.38,0.0,8249.0,-14.95,3.91
2022-11-05 23:19:27,1036.7,0.37,0.0,8266.0,-15.22,3.91
2022-11-06 00:19:27,1035.4,0.36,1.0,8292.0,-15.45,3.91
2022-11-06 07:19:27,1036.8,0.38,0.0,8470.0,-15.16,3.89
2022-11-06 08:19:27,1036.9,0.38,0.0,8508.0,-15.05,3.89
2022-11-06 09:19:27,1036.6,0.37,118.0,8533.0,-15.13,3.89
2022-11-06 10:19:27,1038.8,0.40,6625.0,8567.0,-14.63,3.95
2022-11-06 11:19:27,1046.0,0.47,12969.0,8615.0,-12.78,3.95
2022-11-06 12:19:27,1048.4,0.49,27080.0,8653.0,-12.08,3.95
2022-11-07 13:19:27,1060.8,0.62,18001.0,5604.0,-9.24,3.89
2022-11-07 14:19:27,1062.2,0.63,12469.0,5587.0,-8.92,3.89
2022-11-07 15:19:27,1063.6,0.65,11676.0,5584.0,-8.6,3.89
2022-11-07 16:19:27,1064.1,0.65,3503.0,5572.0,-8.46,3.88
2022-11-07 17:19:27,1065.7,0.67,330.0,5585.0,-8.14,3.88
2022-11-07 18:19:27,1066.3,0.68,1.0,5587.0,-7.98,3.88
2022-11-07 19:19:27,1068.1,0.69,0.0,5592.0,-7.52,3.87
2022-11-07 20:19:27,1069.5,0.71,0.0,5590.0,-7.14,3.87
2022-11-07 21:19:27,1071.4,0.73,0.0,5595.0,-6.73,3.87
2022-11-08 01:19:27,1078.3,0.80,1.0,5596.0,-5.07,3.86
2022-11-08 02:19:27,1079.7,0.81,1.0,5582.0,-4.73,3.86
2022-11-08 03:19:27,1081.0,0.83,0.0,5584.0,-4.46,3.86
2022-11-08 04:19:27,1082.5,0.84,0.0,5567.0,-4.1,3.86
2022-11-08 05:19:27,1083.9,0.86,1.0,5551.0,-3.73,3.86
2022-11-08 06:19:27,1084.1,0.86,0.0,5554.0,-3.69,3.86
2022-11-08 07:19:27,1084.4,0.86,0.0,5548.0,-3.6,3.85
2022-11-08 08:19:27,1083.3,0.85,1.0,5557.0,-3.85,3.85
2022-11-08 09:19:27,1083.5,0.85,42.0,5562.0,-3.79,3.85
2022-11-08 10:19:27,1081.9,0.84,3575.0,5576.0,-4.13,3.85
2022-11-08 11:19:27,1081.4,0.83,10841.0,5592.0,-4.25,3.85
2022-11-08 12:19:27,1085.4,0.87,21373.0,5604.0,-3.27,3.85
2022-11-08 13:19:27,1087.0,0.89,19057.0,5651.0,-2.86,3.85
2022-11-08 14:19:27,1084.2,0.86,24393.0,5668.0,-3.45,3.85
2022-11-08 15:19:27,1085.4,0.87,16701.0,5698.0,-3.25,3.85
2022-11-08 19:19:27,1078.6,0.80,0.0,5787.0,-4.87,3.83
2022-11-08 20:19:27,1078.5,0.80,1.0,5807.0,-4.87,3.83
2022-11-08 21:19:27,1078.0,0.80,1.0,5813.0,-5.0,3.83
2022-11-09 01:19:27,1074.0,0.75,1.0,5869.0,-5.91,3.81
2022-11-09 02:19:27,1074.2,0.76,0.0,5878.0,-5.88,3.81
2022-11-09 03:19:27,1074.3,0.76,1.0,5883.0,-5.86,3.81
2022-11-09 04:19:27,1074.6,0.76,1.0,5885.0,-5.77,3.8
2022-11-09 05:19:27,1075.1,0.77,0.0,5885.0,-5.64,3.8
2022-11-09 06:19:27,1075.7,0.77,0.0,5893.0,-5.51,3.8
2022-11-09 07:19:27,1076.0,0.77,0.0,5909.0,-5.38,3.79
2022-11-09 08:19:27,1077.0,0.79,0.0,5908.0,-5.18,3.79
2022-11-09 09:19:27,1077.3,0.79,12.0,5902.0,-5.08,3.79
2022-11-09 13:19:27,1085.0,0.87,62517.0,6027.0,-2.49,3.9
2022-11-09 14:19:27,1079.4,0.81,18261.0,6117.0,-4.28,3.9
2022-11-09 15:19:27,1081.6,0.83,17737.0,6148.0,-3.59,3.9
2022-11-09 16:19:27,1076.7,0.78,8013.0,6156.0,-5.07,3.88
2022-11-09 17:19:27,1075.3,0.77,807.0,6150.0,-5.44,3.88
2022-11-09 18:19:27,1075.3,0.77,1.0,6139.0,-5.51,3.88
2022-11-09 19:19:27,1073.9,0.75,0.0,6137.0,-5.75,3.87
2022-11-09 20:19:27,1074.4,0.76,1.0,6144.0,-5.7,3.87
2022-11-09 21:19:27,1074.5,0.76,0.0,6127.0,-5.65,3.87
2022-11-09 22:19:27,1073.4,0.75,0.0,6133.0,-5.89,3.86
2022-11-09 23:19:27,1075.7,0.77,1.0,6133.0,-5.36,3.86
2022-11-10 00:19:27,1076.9,0.78,0.0,6122.0,-5.07,3.86
2022-11-10 01:19:27,1076.9,0.78,1.0,6134.0,-5.05,3.85
2022-11-10 02:19:27,1076.1,0.78,1.0,6154.0,-5.19,3.85
2022-11-10 03:19:27,1076.6,0.78,0.0,6144.0,-5.09,3.85
2022-11-10 04:19:27,1076.0,0.77,0.0,6153.0,-5.19,3.84
2022-11-10 05:19:27,1076.0,0.77,0.0,6147.0,-5.17,3.84
2022-11-10 06:19:27,1075.5,0.77,0.0,6173.0,-5.31,3.84
2022-11-10 07:19:27,1072.8,0.74,0.0,6784.0,-5.83,3.83
2022-11-10 08:19:27,1070.8,0.72,1.0,6949.0,-6.39,3.83
2022-11-10 09:19:27,1073.0,0.74,14.0,6988.0,-5.88,3.83
2022-11-10 10:19:27,1071.9,0.73,2170.0,7467.0,-6.07,3.82
2022-11-10 11:19:27,1073.2,0.75,8537.0,7616.0,-5.78,3.82
2022-11-10 12:19:27,1076.1,0.78,15220.0,7686.0,-5.07,3.82
2022-11-10 13:19:27,1079.6,0.81,17826.0,7734.0,-4.17,3.81
2022-11-10 14:19:27,1080.3,0.82,12045.0,8175.0,-4.02,3.81
2022-11-10 15:19:27,1079.8,0.81,10549.0,8638.0,-4.13,3.81
2022-11-10 16:19:27,1078.7,0.80,3620.0,10551.0,-4.44,3.79
2022-11-10 17:19:27,1077.3,0.79,372.0,11511.0,-4.75,3.79
2022-11-10 18:19:27,1076.1,0.78,1.0,11833.0,-5.03,3.79
2022-11-11 01:19:27,1058.4,0.60,0.0,12660.0,-9.1,3.76
2022-11-11 02:19:27,1057.1,0.58,0.0,12774.0,-9.38,3.76
2022-11-11 03:19:27,1063.2,0.64,1.0,12696.0,-8.09,3.76
2022-11-11 10:19:27,1065.5,0.67,2819.0,6238.0,-7.38,3.74
2022-11-11 11:19:27,1068.6,0.70,11656.0,6195.0,-6.66,3.74
2022-11-11 12:19:27,1069.9,0.71,19434.0,6227.0,-6.27,3.74
2022-11-11 13:19:27,1071.4,0.73,15086.0,6273.0,-5.9,3.73
2022-11-11 14:19:27,1073.8,0.75,16892.0,6353.0,-5.33,3.73
2022-11-11 15:19:27,1075.1,0.77,11508.0,6325.0,-5.04,3.73
2022-11-11 16:19:27,1075.5,0.77,4274.0,6290.0,-4.94,3.73
2022-11-11 17:19:27,1076.5,0.78,370.0,6261.0,-4.75,3.73
2022-11-11 18:19:27,1078.8,0.80,1.0,6228.0,-4.19,3.73
2022-11-11 22:19:27,1080.7,0.82,0.0,6203.0,-3.75,3.7
2022-11-11 23:19:27,1081.2,0.83,0.0,6201.0,-3.57,3.7
2022-11-12 00:19:27,1078.1,0.80,0.0,6209.0,-4.23,3.7
2022-11-12 01:19:27,1081.4,0.83,0.0,6205.0,-3.57,3.69
2022-11-12 02:19:27,1083.1,0.85,1.0,6196.0,-3.14,3.69
2022-11-12 03:19:27,1082.5,0.84,0.0,6189.0,-3.23,3.69
2022-11-12 04:19:27,1080.9,0.82,1.0,6196.0,-3.6,3.69
2022-11-12 05:19:27,1079.9,0.81,0.0,6200.0,-3.86,3.69
2022-11-12 06:19:27,1081.1,0.83,0.0,6194.0,-3.59,3.69
2022-11-12 07:19:27,1081.3,0.83,1.0,6194.0,-3.53,3.67
2022-11-12 08:19:27,1081.1,0.83,0.0,6195.0,-3.52,3.67
2022-11-12 09:19:27,1084.9,0.87,15.0,6176.0,-2.68,3.67
2022-11-12 10:19:27,1082.4,0.84,1547.0,6197.0,-3.22,3.67
2022-11-12 11:19:27,1082.4,0.84,8711.0,6211.0,-3.17,3.67
2022-11-12 12:19:27,1082.8,0.84,9569.0,6221.0,-3.15,3.67
2022-11-12 16:19:27,1088.3,0.90,2771.0,6263.0,-1.8,3.65
2022-11-12 17:19:27,1088.2,0.90,183.0,6258.0,-1.81,3.65
2022-11-12 18:19:27,1088.7,0.90,0.0,6250.0,-1.67,3.65
2022-11-12 19:19:27,1089.3,0.91,0.0,6264.0,-1.51,3.64
2022-11-12 20:19:27,1089.5,0.91,0.0,6273.0,-1.45,3.64
2022-11-12 21:19:27,1088.7,0.90,0.0,6298.0,-1.6,3.64
2022-11-12 22:19:27,1086.5,0.88,0.0,6332.0,-2.11,3.62
2022-11-12 23:19:27,1086.6,0.88,0.0,6344.0,-2.09,3.62
2022-11-13 00:19:27,1073.9,0.75,0.0,6390.0,-4.92,3.62
2022-11-13 07:19:27,1068.8,0.70,0.0,6427.0,-6.16,3.59
2022-11-13 08:19:27,1062.8,0.64,0.0,6406.0,-7.54,3.59
2022-11-13 09:19:27,1062.0,0.63,6.0,6564.0,-7.79,3.59
2022-11-13 16:19:27,1082.1,0.84,2436.0,6363.0,-2.95,3.58
2022-11-13 17:19:27,1092.2,0.94,158.0,5775.0,-0.51,3.58
2022-11-13 18:19:27,1093.0,0.95,0.0,5533.0,0.0,3.58
2022-11-13 22:19:27,1001.5,0.02,0.0,10272.0,0.45,3.57
2022-11-13 23:19:27,996.3,-0.04,0.0,8994.0,0.46,3.57
2022-11-14 00:19:27,993.3,-0.07,0.0,8671.0,0.47,3.57
2022-11-14 01:19:27,1013.4,0.14,0.0,8515.0,-0.24,3.56
2022-11-14 02:19:27,1007.2,0.07,1.0,8305.0,-2.06,3.56
2022-11-14 03:19:27,1006.3,0.06,0.0,8225.0,-2.36,3.56
2022-11-14 10:19:27,1004.3,0.04,796.0,8819.0,-2.96,3.53
2022-11-14 11:19:27,1002.4,0.02,5589.0,9151.0,-3.27,3.53
2022-11-14 12:19:27,1004.3,0.04,8963.0,9643.0,-2.91,3.53
2022-11-14 13:19:27,1006.7,0.07,7739.0,11840.0,-2.25,3.53
2022-11-14 14:19:27,1007.8,0.08,10494.0,12186.0,-1.96,3.53
2022-11-14 15:19:27,1007.9,0.08,6566.0,12858.0,-1.93,3.53
2022-11-14 19:19:27,1004.1,0.04,0.0,13536.0,-2.91,3.5
2022-11-14 20:19:27,1002.0,0.02,0.0,13498.0,-3.44,3.5
2022-11-14 21:19:27,997.4,-0.03,0.0,13495.0,-4.52,3.5
2022-11-14 22:19:27,996.1,-0.04,1.0,14235.0,-4.87,3.49
2022-11-14 23:19:27,991.6,-0.09,0.0,14234.0,-5.99,3.49
2022-11-15 00:19:27,991.0,-0.09,0.0,14184.0,-6.15,3.49
2022-11-15 01:19:27,984.0,-0.16,0.0,14327.0,-7.77,3.47
2022-11-15 02:19:27,974.1,-0.26,0.0,14573.0,-10.32,3.47
2022-11-15 03:19:27,970.6,-0.30,0.0,14608.0,-11.21,3.47
2022-11-15 04:19:27,967.2,-0.33,0.0,14630.0,-12.1,3.45
2022-11-15 05:19:27,964.7,-0.36,0.0,14735.0,-12.74,3.45
2022-11-15 06:19:27,961.4,-0.39,0.0,14754.0,-13.56,3.45
2022-11-15 16:19:27,983.0,-0.17,3317.0,14095.0,-7.98,3.43
2022-11-15 17:19:27,979.4,-0.21,147.0,13989.0,-8.93,3.43
2022-11-15 18:19:27,981.8,-0.19,1.0,13817.0,-8.38,3.43
2022-11-15 19:19:27,978.3,-0.22,0.0,13687.0,-9.16,3.41
2022-11-15 20:19:27,978.9,-0.22,0.0,13626.0,-9.05,3.41
2022-11-15 21:19:27,981.5,-0.19,0.0,13458.0,-8.42,3.41
2022-11-16 04:19:27,983.9,-0.16,1.0,12306.0,-7.78,3.38
2022-11-16 05:19:27,987.2,-0.13,0.0,11686.0,-6.98,3.38
2022-11-16 06:19:27,988.1,-0.12,0.0,7162.0,-6.65,3.38
2022-11-16 07:19:27,986.2,-0.14,0.0,7006.0,-7.14,3.36
2022-11-16 08:19:27,984.9,-0.15,0.0,6840.0,-7.47,3.36
2022-11-16 09:19:27,983.1,-0.17,8.0,6832.0,-7.89,3.36
2022-11-16 10:19:27,982.7,-0.18,1473.0,6783.0,-8.01,3.47
2022-11-16 11:19:27,986.3,-0.14,10237.0,6567.0,-7.07,3.47
2022-11-16 12:19:27,994.6,-0.06,26063.0,6034.0,-4.36,3.47
2022-11-16 13:19:27,997.2,-0.03,28612.0,5379.0,-3.58,3.55
2022-11-16 14:19:27,998.6,-0.01,24039.0,4926.0,-3.41,3.55
2022-11-16 15:19:27,997.0,-0.03,15720.0,4875.0,-3.98,3.55
2022-11-16 16:19:27,993.4,-0.07,5353.0,4882.0,-5.18,3.55
2022-11-16 17:19:27,990.9,-0.09,217.0,4922.0,-5.97,3.55
2022-11-16 18:19:27,988.9,-0.11,1.0,4939.0,-6.46,3.55
2022-11-17 01:19:27,984.9,-0.15,0.0,4921.0,-7.44,3.5
2022-11-17 02:19:27,984.6,-0.16,0.0,4920.0,-7.49,3.5
2022-11-17 03:19:27,984.1,-0.16,0.0,4908.0,-7.62,3.5
2022-11-17 07:19:27,983.3,-0.17,0.0,5023.0,-7.8,3.48
2022-11-17 08:19:27,983.2,-0.17,0.0,5052.0,-7.82,3.48
2022-11-17 09:19:27,983.0,-0.17,7.0,5029.0,-7.83,3.48
2022-11-17 10:19:27,982.6,-0.18,1272.0,5270.0,-7.99,3.55
2022-11-17 11:19:27,984.9,-0.15,7519.0,5432.0,-7.4,3.55
2022-11-17 12:19:27,991.2,-0.09,18706.0,5623.0,-5.25,3.55
2022-11-17 13:19:27,993.0,-0.07,16931.0,5804.0,-4.69,3.63
2022-11-17 14:19:27,994.0,-0.06,15408.0,6023.0,-4.6,3.63
2022-11-17 15:19:27,993.1,-0.07,10952.0,6173.0,-5.0,3.63
2022-11-17 16:19:27,988.9,-0.11,3486.0,6319.0,-6.25,3.59
2022-11-17 17:19:27,987.1,-0.13,110.0,6473.0,-6.78,3.59
2022-11-17 18:19:27,985.9,-0.14,0.0,6537.0,-7.01,3.59
2022-11-17 22:19:27,983.1,-0.17,0.0,7686.0,-7.74,3.57
2022-11-17 23:19:27,982.7,-0.18,0.0,8456.0,-7.85,3.57
2022-11-18 00:19:27,984.6,-0.16,1.0,9500.0,-7.37,3.57
2022-11-18 01:19:27,983.7,-0.17,0.0,8785.0,-7.6,3.56
2022-11-18 02:19:27,983.8,-0.17,0.0,7156.0,-7.54,3.56
2022-11-18 03:19:27,981.1,-0.19,0.0,7557.0,-8.22,3.56
2022-11-18 07:19:27,976.7,-0.24,0.0,26843.0,-9.35,3.54
2022-11-18 08:19:27,976.7,-0.24,0.0,32079.0,-9.33,3.54
2022-11-18 09:19:27,976.7,-0.24,5.0,35763.0,-9.31,3.54
2022-11-18 10:19:27,975.3,-0.25,875.0,37449.0,-9.67,3.62
2022-11-18 11:19:27,975.7,-0.25,6745.0,38360.0,-9.54,3.62
2022-11-18 12:19:27,984.9,-0.15,20993.0,39439.0,-6.78,3.62
2022-11-18 16:19:27,977.2,-0.23,2978.0,39916.0,-9.08,3.64
2022-11-18 17:19:27,977.3,-0.23,78.0,39935.0,-9.22,3.64
2022-11-18 18:19:27,981.9,-0.18,0.0,40007.0,-8.0,3.64
2022-11-18 19:19:27,983.2,-0.17,0.0,40083.0,-7.63,3.63
2022-11-18 20:19:27,982.1,-0.18,1.0,40116.0,-7.85,3.63
2022-11-18 21:19:27,981.2,-0.19,0.0,40127.0,-8.09,3.63
2022-11-18 22:19:27,981.4,-0.19,0.0,40131.0,-8.05,3.61
2022-11-18 23:19:27,981.6,-0.19,0.0,40135.0,-7.98,3.61
2022-11-19 00:19:27,981.1,-0.19,0.0,40137.0,-8.08,3.61
2022-11-19 07:19:27,981.0,-0.19,0.0,40143.0,-8.07,3.58
2022-11-19 08:19:27,977.8,-0.23,0.0,40128.0,-8.87,3.58
2022-11-19 09:19:27,973.4,-0.27,1.0,40084.0,-10.03,3.58
