serial number: 209175
lat: 64.82
lon: -147.74
time,pressure (mbar),approximate depth (m),ambient,backscatter,temp (C),battery (V)
2023-02-10 10:06:26,1395.4,4.03,0.0,11317.0,0.0,0.0
2023-02-10 11:06:26,1394.9,4.03,0.0,11352.0,0.01,0.0
2023-02-10 12:06:26,1393.8,4.02,0.0,11395.0,0.0,0.0
2023-02-10 13:06:26,1392.2,4.00,0.0,11351.0,0.0,0.0
2023-02-10 14:06:26,1390.5,3.98,0.0,11387.0,0.0,0.0
2023-02-10 15:06:26,1390.2,3.98,0.0,11363.0,0.0,0.0
2023-02-10 16:06:26,1389.4,3.97,0.0,11407.0,0.01,0.0
2023-02-10 17:06:26,1388.6,3.96,0.0,11420.0,0.0,0.0
2023-02-10 18:06:26,1388.0,3.96,0.0,11413.0,0.01,0.0
2023-02-10 19:06:26,1387.4,3.95,0.0,11412.0,0.01,0.0
2023-02-10 20:06:26,1386.6,3.94,0.0,11409.0,0.01,0.0
2023-02-10 21:06:26,1385.9,3.94,0.0,11412.0,0.01,0.0
2023-02-10 22:06:26,1385.5,3.93,0.0,11375.0,0.01,0.0
2023-02-10 23:06:26,1385.0,3.93,0.0,11383.0,0.01,0.0
2023-02-11 00:06:26,1383.8,3.91,0.0,11346.0,0.01,0.0
2023-02-11 01:06:26,1383.7,3.91,0.0,11379.0,0.01,0.0
2023-02-11 02:06:26,1383.6,3.91,0.0,11359.0,0.01,0.0
2023-02-11 03:06:26,1383.9,3.91,0.0,11395.0,0.01,0.0
2023-02-11 04:06:26,1384.0,3.92,0.0,11438.0,0.01,0.0
2023-02-11 05:06:26,1384.1,3.92,0.0,11438.0,0.01,0.0
2023-02-11 06:06:26,1384.3,3.92,0.0,11394.0,0.0,0.0
2023-02-11 07:06:26,1384.3,3.92,0.0,11385.0,0.01,0.0
2023-02-11 08:06:26,1384.8,3.92,0.0,11445.0,0.01,0.0
2023-02-11 09:06:26,1384.8,3.92,0.0,11486.0,0.01,0.0
2023-02-11 10:06:26,1385.4,3.93,0.0,11414.0,0.01,0.0
2023-02-11 11:06:26,1385.8,3.93,0.0,11403.0,0.01,0.0
2023-02-11 15:06:26,1384.4,3.92,0.0,11438.0,0.01,0.0
2023-02-11 16:06:26,1384.4,3.92,0.0,11463.0,0.01,0.0
2023-02-11 17:06:26,1383.8,3.91,0.0,11489.0,0.01,0.0
2023-02-11 18:06:26,1383.8,3.91,0.0,11487.0,0.01,0.0
2023-02-11 19:06:26,1383.5,3.91,0.0,11500.0,0.01,0.0
2023-02-11 20:06:26,1383.2,3.91,0.0,11469.0,0.0,0.0
2023-02-11 21:06:26,1382.8,3.90,0.0,11446.0,0.01,0.0
2023-02-11 22:06:26,1382.7,3.90,0.0,11499.0,0.01,0.0
2023-02-11 23:06:26,1382.2,3.90,0.0,11500.0,0.0,0.0
2023-02-12 00:06:26,1382.6,3.90,0.0,11536.0,0.01,0.0
2023-02-12 01:06:26,1382.5,3.90,0.0,11549.0,0.01,0.0
2023-02-12 02:06:26,1382.7,3.90,0.0,11514.0,0.01,0.0
2023-02-12 03:06:26,1382.7,3.90,0.0,11514.0,0.01,0.0
2023-02-12 04:06:26,1382.7,3.90,0.0,11569.0,0.01,0.0
2023-02-12 05:06:26,1383.0,3.91,0.0,11526.0,0.01,0.0
2023-02-12 09:06:26,1385.0,3.93,0.0,11559.0,0.01,0.0
2023-02-12 10:06:26,1385.9,3.94,0.0,11565.0,0.01,0.0
2023-02-12 11:06:26,1387.4,3.95,0.0,11583.0,0.0,0.0
2023-02-12 18:06:26,1393.6,4.01,0.0,11709.0,0.01,0.0
2023-02-12 19:06:26,1394.6,4.02,0.0,11712.0,0.01,0.0
2023-02-12 20:06:26,1395.6,4.03,0.0,11761.0,0.0,0.0
2023-02-12 21:06:26,1396.3,4.04,0.0,11797.0,0.0,0.0
2023-02-12 22:06:26,1397.7,4.06,0.0,11807.0,0.0,0.0
2023-02-12 23:06:26,1398.6,4.06,0.0,11826.0,0.0,0.0
2023-02-13 06:06:26,1406.5,4.15,0.0,12030.0,0.0,0.0
2023-02-13 07:06:26,1407.1,4.15,0.0,12076.0,0.0,0.0
2023-02-13 08:06:26,1407.8,4.16,0.0,12083.0,0.0,0.0
2023-02-13 09:06:26,1408.2,4.16,0.0,12155.0,0.0,0.0
2023-02-13 10:06:26,1408.6,4.17,0.0,12103.0,0.0,0.0
2023-02-13 11:06:26,1409.2,4.17,0.0,12073.0,0.0,0.0
2023-02-13 12:06:26,1409.9,4.18,0.0,12017.0,0.0,0.0
2023-02-13 13:06:26,1409.9,4.18,0.0,12070.0,0.0,0.0
2023-02-13 14:06:26,1409.7,4.18,0.0,12139.0,0.0,0.0
2023-02-13 18:06:26,1407.2,4.15,0.0,12173.0,0.0,0.0
2023-02-13 19:06:26,1406.8,4.15,0.0,12181.0,0.0,0.0
2023-02-13 20:06:26,1406.4,4.14,0.0,12213.0,0.0,0.0
2023-02-13 21:06:26,1405.8,4.14,0.0,12252.0,0.0,0.0
2023-02-13 22:06:26,1405.0,4.13,0.0,12263.0,0.0,0.0
2023-02-13 23:06:26,1404.6,4.13,0.0,12312.0,0.0,0.0
2023-02-14 00:06:26,1404.6,4.13,0.0,12330.0,0.0,0.0
2023-02-14 01:06:26,1404.1,4.12,0.0,12280.0,0.0,0.0
2023-02-14 02:06:26,1403.5,4.11,0.0,12326.0,0.0,0.0
2023-02-14 06:06:26,1401.1,4.09,0.0,12349.0,0.01,0.0
2023-02-14 07:06:26,1400.6,4.08,0.0,12347.0,0.0,0.0
2023-02-14 08:06:26,1399.8,4.08,0.0,12353.0,0.0,0.0
2023-02-14 09:06:26,1399.3,4.07,0.0,12394.0,0.0,0.0
2023-02-14 10:06:26,1398.8,4.07,0.0,12409.0,0.0,0.0
2023-02-14 11:06:26,1398.4,4.06,0.0,12382.0,0.01,0.0
2023-02-15 03:06:26,1392.1,4.00,0.0,12871.0,0.0,0.0
2023-02-15 04:06:26,1391.8,4.00,0.0,12909.0,0.0,0.0
2023-02-15 05:06:26,1391.7,3.99,0.0,12914.0,0.0,0.0
2023-02-15 15:06:26,1395.1,4.03,0.0,13386.0,0.0,0.0
2023-02-15 16:06:26,1395.5,4.03,0.0,13529.0,0.01,0.0
2023-02-15 17:06:26,1395.7,4.04,0.0,13485.0,0.0,0.0
2023-02-15 18:06:26,1396.4,4.04,0.0,13582.0,0.0,0.0
2023-02-15 19:06:26,1396.6,4.04,0.0,13686.0,0.0,0.0
2023-02-15 20:06:26,1396.8,4.05,0.0,13734.0,0.0,0.0
2023-02-15 21:06:26,1396.8,4.05,0.0,13781.0,0.0,0.0
2023-02-15 22:06:26,1396.5,4.04,0.0,13834.0,0.0,0.0
2023-02-15 23:06:26,1396.4,4.04,0.0,13872.0,0.0,0.0
2023-02-16 00:06:26,1396.2,4.04,0.0,13887.0,0.0,0.0
2023-02-16 01:06:26,1396.6,4.04,0.0,13977.0,0.0,0.0
2023-02-16 02:06:26,1396.6,4.04,0.0,14023.0,0.0,0.0
2023-02-16 03:06:26,1396.3,4.04,0.0,14085.0,0.0,0.0
2023-02-16 04:06:26,1396.1,4.04,0.0,14105.0,0.0,0.0
2023-02-16 05:06:26,1395.8,4.04,0.0,14196.0,0.0,0.0
2023-02-16 06:06:26,1395.1,4.03,0.0,14246.0,0.0,0.0
2023-02-16 07:06:26,1394.1,4.02,0.0,14236.0,0.0,0.0
2023-02-16 08:06:26,1394.1,4.02,0.0,14265.0,0.0,0.0
2023-02-16 12:06:26,1393.5,4.01,0.0,14434.0,0.0,0.0
2023-02-16 13:06:26,1393.6,4.01,0.0,14537.0,0.0,0.0
2023-02-16 14:06:26,1393.7,4.01,0.0,14539.0,0.01,0.0
2023-02-16 15:06:26,1393.7,4.01,0.0,14608.0,0.0,0.0
2023-02-16 16:06:26,1394.0,4.02,0.0,14698.0,0.0,0.0
2023-02-16 17:06:26,1394.3,4.02,0.0,14688.0,0.0,0.0
2023-02-16 18:06:26,1394.4,4.02,0.0,14760.0,0.0,0.0
2023-02-16 19:06:26,1394.3,4.02,0.0,14773.0,0.01,0.0
2023-02-16 20:06:26,1394.3,4.02,0.0,14786.0,0.0,0.0
2023-02-16 21:06:26,1393.9,4.02,0.0,14867.0,0.0,0.0
2023-02-16 22:06:26,1393.4,4.01,0.0,14896.0,0.0,0.0
2023-02-16 23:06:26,1393.4,4.01,0.0,14904.0,0.01,0.0
2023-02-17 00:06:26,1392.3,4.00,0.0,14970.0,0.0,0.0
2023-02-17 01:06:26,1391.5,3.99,0.0,14998.0,0.01,0.0
2023-02-17 02:06:26,1390.8,3.99,0.0,15012.0,0.0,0.0
2023-02-17 03:06:26,1389.9,3.98,0.0,15051.0,0.0,0.0
2023-02-17 04:06:26,1389.2,3.97,0.0,15160.0,0.0,0.0
2023-02-17 05:06:26,1388.1,3.96,0.0,15203.0,0.01,0.0
2023-02-17 06:06:26,1387.8,3.95,0.0,15252.0,0.01,0.0
2023-02-17 07:06:26,1387.8,3.95,0.0,15334.0,0.0,0.0
2023-02-17 08:06:26,1387.7,3.95,0.0,15371.0,0.0,0.0
2023-02-17 09:06:26,1388.1,3.96,0.0,15337.0,0.01,0.0
2023-02-17 10:06:26,1388.2,3.96,0.0,15400.0,0.01,0.0
2023-02-17 11:06:26,1388.0,3.96,0.0,15416.0,0.01,0.0
2023-02-17 15:06:26,1389.2,3.97,0.0,15626.0,0.0,0.0
2023-02-17 16:06:26,1389.8,3.97,0.0,15699.0,0.0,0.0
2023-02-17 17:06:26,1390.1,3.98,0.0,15723.0,0.01,0.0
2023-02-18 03:06:26,1390.7,3.98,0.0,15639.0,0.0,0.0
2023-02-18 04:06:26,1390.1,3.98,0.0,15667.0,0.0,0.0
2023-02-18 05:06:26,1390.0,3.98,0.0,15597.0,0.0,0.0
2023-02-18 21:06:26,1390.4,3.98,0.0,15422.0,0.0,0.0
2023-02-18 22:06:26,1391.6,3.99,0.0,15470.0,0.0,0.0
2023-02-18 23:06:26,1392.8,4.01,0.0,15442.0,0.0,0.0
2023-02-19 00:06:26,1394.0,4.02,0.0,15381.0,0.0,0.0
2023-02-19 01:06:26,1395.5,4.03,0.0,15335.0,0.0,0.0
2023-02-19 02:06:26,1396.9,4.05,0.0,15280.0,0.0,0.0
2023-02-19 03:06:26,1398.3,4.06,0.0,15202.0,0.0,0.0
2023-02-19 04:06:26,1399.4,4.07,0.0,15176.0,0.0,0.0
2023-02-19 05:06:26,1400.8,4.09,0.0,15164.0,0.0,0.0
2023-02-19 12:06:26,1407.3,4.15,0.0,14738.0,0.0,0.0
2023-02-19 13:06:26,1408.0,4.16,0.0,14792.0,0.0,0.0
2023-02-19 14:06:26,1408.6,4.17,0.0,14820.0,0.0,0.0
2023-02-19 15:06:26,1409.0,4.17,0.0,14841.0,0.0,0.0
2023-02-19 16:06:26,1409.3,4.17,0.0,14927.0,0.0,0.0
2023-02-19 17:06:26,1409.6,4.18,0.0,14965.0,0.0,0.0
2023-02-20 00:06:26,1411.2,4.19,0.0,15127.0,0.0,0.0
2023-02-20 01:06:26,1411.8,4.20,0.0,15128.0,0.0,0.0
2023-02-20 02:06:26,1412.4,4.21,0.0,15149.0,0.0,0.0
2023-02-20 03:06:26,1412.9,4.21,0.0,15133.0,0.0,0.0
2023-02-20 04:06:26,1413.2,4.21,0.0,15141.0,0.0,0.0
2023-02-20 05:06:26,1413.7,4.22,0.0,15086.0,0.0,0.0
2023-02-20 21:06:26,1416.5,4.25,0.0,15014.0,0.0,0.0
2023-02-20 22:06:26,1416.6,4.25,0.0,15023.0,0.0,0.0
2023-02-20 23:06:26,1417.1,4.25,0.0,15048.0,0.0,0.0
