time,ambient_light,scattered_light,dt,NTU
1675413238,17,3491,03-02-2023 08:33:58.0000,NaN
1675414138,18,3399,03-02-2023 08:48:58.0000,NaN
1675415038,18,3354,03-02-2023 09:03:58.0000,NaN
1675415938,18,3457,03-02-2023 09:18:58.0000,NaN
1675416838,18,3468,03-02-2023 09:33:58.0000,NaN
1675417738,20,3470,03-02-2023 09:48:58.0000,NaN
1675418638,21,3496,03-02-2023 10:03:58.0000,NaN
1675419538,23,3548,03-02-2023 10:18:58.0000,NaN
1675420438,24,3609,03-02-2023 10:33:58.0000,NaN
1675421338,25,3394,03-02-2023 10:48:58.0000,NaN
1675422238,26,3766,03-02-2023 11:03:58.0000,NaN
1675423138,27,3608,03-02-2023 11:18:58.0000,NaN
1675424038,29,3329,03-02-2023 11:33:58.0000,NaN
1675424938,35,3511,03-02-2023 11:48:58.0000,NaN
1675425838,35,3609,03-02-2023 12:03:58.0000,NaN
1675426738,33,3718,03-02-2023 12:18:58.0000,NaN
1675427638,37,3662,03-02-2023 12:33:58.0000,NaN
1675428538,34,3489,03-02-2023 12:48:58.0000,NaN
1675429438,36,3418,03-02-2023 13:03:58.0000,NaN
1675430338,34,3830,03-02-2023 13:18:58.0000,NaN
1675431238,33,3542,03-02-2023 13:33:58.0000,NaN
1675432138,33,3623,03-02-2023 13:48:58.0000,NaN
1675433038,30,3549,03-02-2023 14:03:58.0000,NaN
1675433938,30,3614,03-02-2023 14:18:58.0000,NaN
1675434838,29,3564,03-02-2023 14:33:58.0000,NaN
1675435738,27,3662,03-02-2023 14:48:58.0000,NaN
1675436638,26,3557,03-02-2023 15:03:58.0000,NaN
1675437538,25,3583,03-02-2023 15:18:58.0000,NaN
1675438438,25,3697,03-02-2023 15:33:58.0000,NaN
1675439338,22,3509,03-02-2023 15:48:58.0000,NaN
1675440238,20,3663,03-02-2023 16:03:58.0000,NaN
1675441138,20,3714,03-02-2023 16:18:58.0000,NaN
1675442038,18,3626,03-02-2023 16:33:58.0000,NaN
1675442938,19,3620,03-02-2023 16:48:58.0000,NaN
1675443838,18,3513,03-02-2023 17:03:58.0000,NaN
1675444738,17,3675,03-02-2023 17:18:58.0000,NaN
1675445638,18,3687,03-02-2023 17:33:58.0000,NaN
1675446538,17,3454,03-02-2023 17:48:58.0000,NaN
1675447438,18,3633,03-02-2023 18:03:58.0000,NaN
1675448338,17,3634,03-02-2023 18:18:58.0000,NaN
1675449238,18,3786,03-02-2023 18:33:58.0000,NaN
1675450138,18,3657,03-02-2023 18:48:58.0000,NaN
1675451038,18,3643,03-02-2023 19:03:58.0000,NaN
1675451938,18,3882,03-02-2023 19:18:58.0000,NaN
1675452838,16,3837,03-02-2023 19:33:58.0000,NaN
1675453738,17,4468,03-02-2023 19:48:58.0000,NaN
1675454638,19,4097,03-02-2023 20:03:58.0000,NaN
1675455538,18,3872,03-02-2023 20:18:58.0000,NaN
1675456438,17,4155,03-02-2023 20:33:58.0000,NaN
1675457338,18,3948,03-02-2023 20:48:58.0000,NaN
1675458238,19,3828,03-02-2023 21:03:58.0000,NaN
1675459138,17,3884,03-02-2023 21:18:58.0000,NaN
1675460038,18,3630,03-02-2023 21:33:58.0000,NaN
1675460938,18,3993,03-02-2023 21:48:58.0000,NaN
1675461838,18,3552,03-02-2023 22:03:58.0000,NaN
1675462738,19,3794,03-02-2023 22:18:58.0000,NaN
1675463638,17,3855,03-02-2023 22:33:58.0000,NaN
1675464538,18,3780,03-02-2023 22:48:58.0000,NaN
1675465438,18,3869,03-02-2023 23:03:58.0000,NaN
1675466338,18,3947,03-02-2023 23:18:58.0000,NaN
1675467238,17,3848,03-02-2023 23:33:58.0000,NaN
1675468138,18,3952,03-02-2023 23:48:58.0000,NaN
1675469038,18,4240,04-02-2023 00:03:58.0000,NaN
1675469938,17,3895,04-02-2023 00:18:58.0000,NaN
1675470838,17,3960,04-02-2023 00:33:58.0000,NaN
1675471738,17,4279,04-02-2023 00:48:58.0000,NaN
1675472638,17,3904,04-02-2023 01:03:58.0000,NaN
1675473538,17,4105,04-02-2023 01:18:58.0000,NaN
1675474438,18,3945,04-02-2023 01:33:58.0000,NaN
1675475338,17,4049,04-02-2023 01:48:58.0000,NaN
1675476238,17,4299,04-02-2023 02:03:58.0000,NaN
1675477138,18,3940,04-02-2023 02:18:58.0000,NaN
1675478038,18,4104,04-02-2023 02:33:58.0000,NaN
1675478938,18,3849,04-02-2023 02:48:58.0000,NaN
1675479838,17,3986,04-02-2023 03:03:58.0000,NaN
1675480738,18,4048,04-02-2023 03:18:58.0000,NaN
1675481638,18,3664,04-02-2023 03:33:58.0000,NaN
1675482538,17,3861,04-02-2023 03:48:58.0000,NaN
1675483438,17,3930,04-02-2023 04:03:58.0000,NaN
1675484338,17,3966,04-02-2023 04:18:58.0000,NaN
1675485238,18,3840,04-02-2023 04:33:58.0000,NaN
1675486138,18,3847,04-02-2023 04:48:58.0000,NaN
1675487038,19,3987,04-02-2023 05:03:58.0000,NaN
1675487938,18,4086,04-02-2023 05:18:58.0000,NaN
1675488838,18,3574,04-02-2023 05:33:58.0000,NaN
1675489738,18,3753,04-02-2023 05:48:58.0000,NaN
1675490638,17,3912,04-02-2023 06:03:58.0000,NaN
1675491538,18,4192,04-02-2023 06:18:58.0000,NaN
1675492438,18,4016,04-02-2023 06:33:58.0000,NaN
1675493338,17,4285,04-02-2023 06:48:58.0000,NaN
1675494238,17,4284,04-02-2023 07:03:58.0000,NaN
1675495138,17,3774,04-02-2023 07:18:58.0000,NaN
1675496038,18,3722,04-02-2023 07:33:58.0000,NaN
1675496938,18,3583,04-02-2023 07:48:58.0000,NaN
1675497838,18,3630,04-02-2023 08:03:58.0000,NaN
1675498738,18,3860,04-02-2023 08:18:58.0000,NaN
1675499638,18,3470,04-02-2023 08:33:58.0000,NaN
1675500538,18,3550,04-02-2023 08:48:58.0000,NaN
1675501438,18,3508,04-02-2023 09:03:58.0000,NaN
1675502338,19,3504,04-02-2023 09:18:58.0000,NaN
1675503238,19,3523,04-02-2023 09:33:58.0000,NaN
1675504138,20,4231,04-02-2023 09:48:58.0000,NaN
1675505038,21,3563,04-02-2023 10:03:58.0000,NaN
1675505938,21,3523,04-02-2023 10:18:58.0000,NaN
1675506838,23,3775,04-02-2023 10:33:58.0000,NaN
1675507738,24,3650,04-02-2023 10:48:58.0000,NaN
1675508638,24,4464,04-02-2023 11:03:58.0000,NaN
1675509538,26,3603,04-02-2023 11:18:58.0000,NaN
1675510438,28,3507,04-02-2023 11:33:58.0000,NaN
1675511338,30,3638,04-02-2023 11:48:58.0000,NaN
1675512238,32,3734,04-02-2023 12:03:58.0000,NaN
1675513138,33,3747,04-02-2023 12:18:58.0000,NaN
1675514038,31,3739,04-02-2023 12:33:58.0000,NaN
1675514938,33,3674,04-02-2023 12:48:58.0000,NaN
1675515838,34,3754,04-02-2023 13:03:58.0000,NaN
1675516738,37,3690,04-02-2023 13:18:58.0000,NaN
1675517638,40,3599,04-02-2023 13:33:58.0000,NaN
1675518538,37,3745,04-02-2023 13:48:58.0000,NaN
1675519438,34,3994,04-02-2023 14:03:58.0000,NaN
1675520338,31,3603,04-02-2023 14:18:58.0000,NaN
1675521238,31,3706,04-02-2023 14:33:58.0000,NaN
1675522138,30,3715,04-02-2023 14:48:58.0000,NaN
1675523038,29,3794,04-02-2023 15:03:58.0000,NaN
1675523938,26,3666,04-02-2023 15:18:58.0000,NaN
1675524838,24,3745,04-02-2023 15:33:58.0000,NaN
1675525738,23,3926,04-02-2023 15:48:58.0000,NaN
1675526638,22,4684,04-02-2023 16:03:58.0000,NaN
1675527538,21,4265,04-02-2023 16:18:58.0000,NaN
1675528438,20,3874,04-02-2023 16:33:58.0000,NaN
1675529338,18,3778,04-02-2023 16:48:58.0000,NaN
1675530238,18,3777,04-02-2023 17:03:58.0000,NaN
1675531138,18,3744,04-02-2023 17:18:58.0000,NaN
1675532038,17,3403,04-02-2023 17:33:58.0000,NaN
1675532938,17,3659,04-02-2023 17:48:58.0000,NaN
1675533838,18,3840,04-02-2023 18:03:58.0000,NaN
1675534738,18,3613,04-02-2023 18:18:58.0000,NaN
1675535638,17,3539,04-02-2023 18:33:58.0000,NaN
1675536538,18,3593,04-02-2023 18:48:58.0000,NaN
1675537438,17,3936,04-02-2023 19:03:58.0000,NaN
1675538338,18,4142,04-02-2023 19:18:58.0000,NaN
1675539238,18,3971,04-02-2023 19:33:58.0000,NaN
1675540138,18,3884,04-02-2023 19:48:58.0000,NaN
1675541038,18,3974,04-02-2023 20:03:58.0000,NaN
1675541938,18,3951,04-02-2023 20:18:58.0000,NaN
1675542838,18,4080,04-02-2023 20:33:58.0000,NaN
1675543738,18,4275,04-02-2023 20:48:58.0000,NaN
1675544638,19,3880,04-02-2023 21:03:58.0000,NaN
1675545538,17,3949,04-02-2023 21:18:58.0000,NaN
1675546438,16,3684,04-02-2023 21:33:58.0000,NaN
1675547338,18,3669,04-02-2023 21:48:58.0000,NaN
1675548238,17,3916,04-02-2023 22:03:58.0000,NaN
1675549138,18,3655,04-02-2023 22:18:58.0000,NaN
1675550038,17,3982,04-02-2023 22:33:58.0000,NaN
1675550938,18,3924,04-02-2023 22:48:58.0000,NaN
1675551838,17,4112,04-02-2023 23:03:58.0000,NaN
1675552738,18,4243,04-02-2023 23:18:58.0000,NaN
1675553638,17,3790,04-02-2023 23:33:58.0000,NaN
1675554538,18,3792,04-02-2023 23:48:58.0000,NaN
1675555438,18,3794,05-02-2023 00:03:58.0000,NaN
1675556338,17,3695,05-02-2023 00:18:58.0000,NaN
1675557238,17,4304,05-02-2023 00:33:58.0000,NaN
1675558138,17,4041,05-02-2023 00:48:58.0000,NaN
1675559038,19,3644,05-02-2023 01:03:58.0000,NaN
1675559938,18,4032,05-02-2023 01:18:58.0000,NaN
1675560838,17,3758,05-02-2023 01:33:58.0000,NaN
1675561738,18,4081,05-02-2023 01:48:58.0000,NaN
1675562638,18,3741,05-02-2023 02:03:58.0000,NaN
1675563538,17,4102,05-02-2023 02:18:58.0000,NaN
1675564438,18,4041,05-02-2023 02:33:58.0000,NaN
1675565338,17,3913,05-02-2023 02:48:58.0000,NaN
1675566238,17,3856,05-02-2023 03:03:58.0000,NaN
1675567138,18,4053,05-02-2023 03:18:58.0000,NaN
1675568038,18,3824,05-02-2023 03:33:58.0000,NaN
1675568938,17,3664,05-02-2023 03:48:58.0000,NaN
1675569838,18,3853,05-02-2023 04:03:58.0000,NaN
1675570738,17,3797,05-02-2023 04:18:58.0000,NaN
1675571638,18,3891,05-02-2023 04:33:58.0000,NaN
1675572538,17,3765,05-02-2023 04:48:58.0000,NaN
1675573438,18,3897,05-02-2023 05:03:58.0000,NaN
1675574338,19,3769,05-02-2023 05:18:58.0000,NaN
1675575238,18,3865,05-02-2023 05:33:58.0000,NaN
1675576138,18,3893,05-02-2023 05:48:58.0000,NaN
1675577038,18,3933,05-02-2023 06:03:58.0000,NaN
1675577938,18,3873,05-02-2023 06:18:58.0000,NaN
1675578838,18,3963,05-02-2023 06:33:58.0000,NaN
1675579738,18,4111,05-02-2023 06:48:58.0000,NaN
1675580638,18,3951,05-02-2023 07:03:58.0000,NaN
1675581538,18,3960,05-02-2023 07:18:58.0000,NaN
1675582438,18,4068,05-02-2023 07:33:58.0000,NaN
1675583338,18,4082,05-02-2023 07:48:58.0000,NaN
1675584238,17,4283,05-02-2023 08:03:58.0000,NaN
1675585138,17,4124,05-02-2023 08:18:58.0000,NaN
1675586038,18,4105,05-02-2023 08:33:58.0000,NaN
1675586938,18,4075,05-02-2023 08:48:58.0000,NaN
1675587838,18,4137,05-02-2023 09:03:58.0000,NaN
1675588738,18,4103,05-02-2023 09:18:58.0000,NaN
1675589638,18,4236,05-02-2023 09:33:58.0000,NaN
1675590538,19,4235,05-02-2023 09:48:58.0000,NaN
1675591438,22,4237,05-02-2023 10:03:58.0000,NaN
1675592338,23,4243,05-02-2023 10:18:58.0000,NaN
1675593238,24,4263,05-02-2023 10:33:58.0000,NaN
1675594138,25,4323,05-02-2023 10:48:58.0000,NaN
1675595038,28,4460,05-02-2023 11:03:58.0000,NaN
1675595938,30,4314,05-02-2023 11:18:58.0000,NaN
1675596838,31,4074,05-02-2023 11:33:58.0000,NaN
1675597738,32,4378,05-02-2023 11:48:58.0000,NaN
1675598638,34,4354,05-02-2023 12:03:58.0000,NaN
1675599538,36,4194,05-02-2023 12:18:58.0000,NaN
1675600438,36,3954,05-02-2023 12:33:58.0000,NaN
1675601338,36,4578,05-02-2023 12:48:58.0000,NaN
1675602238,36,4529,05-02-2023 13:03:58.0000,NaN
1675603138,35,4499,05-02-2023 13:18:58.0000,NaN
1675604038,36,4233,05-02-2023 13:33:58.0000,NaN
1675604938,35,4285,05-02-2023 13:48:58.0000,NaN
1675605838,33,3942,05-02-2023 14:03:58.0000,NaN
1675606738,30,4182,05-02-2023 14:18:58.0000,NaN
1675607638,28,4286,05-02-2023 14:33:58.0000,NaN
1675608538,28,4642,05-02-2023 14:48:58.0000,NaN
1675609438,26,4221,05-02-2023 15:03:58.0000,NaN
1675610338,25,4453,05-02-2023 15:18:58.0000,NaN
1675611238,24,4454,05-02-2023 15:33:58.0000,NaN
1675612138,23,4020,05-02-2023 15:48:58.0000,NaN
1675613038,22,4051,05-02-2023 16:03:58.0000,NaN
1675613938,22,4021,05-02-2023 16:18:58.0000,NaN
1675614838,20,4018,05-02-2023 16:33:58.0000,NaN
1675615738,19,4084,05-02-2023 16:48:58.0000,NaN
1675616638,18,4271,05-02-2023 17:03:58.0000,NaN
1675617538,18,4367,05-02-2023 17:18:58.0000,NaN
1675618438,18,4698,05-02-2023 17:33:58.0000,NaN
1675619338,17,4418,05-02-2023 17:48:58.0000,NaN
1675620238,18,4594,05-02-2023 18:03:58.0000,NaN
1675621138,17,4622,05-02-2023 18:18:58.0000,NaN
1675622038,19,4487,05-02-2023 18:33:58.0000,NaN
1675622938,18,4044,05-02-2023 18:48:58.0000,NaN
1675623838,18,4538,05-02-2023 19:03:58.0000,NaN
1675624738,17,4525,05-02-2023 19:18:58.0000,NaN
1675625638,18,4349,05-02-2023 19:33:58.0000,NaN
1675626538,18,4522,05-02-2023 19:48:58.0000,NaN
1675627438,18,5558,05-02-2023 20:03:58.0000,NaN
1675628338,18,4373,05-02-2023 20:18:58.0000,NaN
1675629238,18,4418,05-02-2023 20:33:58.0000,NaN
1675630138,18,4509,05-02-2023 20:48:58.0000,NaN
1675631038,18,4759,05-02-2023 21:03:58.0000,NaN
1675631938,17,4376,05-02-2023 21:18:58.0000,NaN
1675632838,18,5156,05-02-2023 21:33:58.0000,NaN
1675633738,17,4731,05-02-2023 21:48:58.0000,NaN
1675634638,18,4450,05-02-2023 22:03:58.0000,NaN
1675635538,18,4648,05-02-2023 22:18:58.0000,NaN
1675636438,17,4355,05-02-2023 22:33:58.0000,NaN
1675637338,18,4772,05-02-2023 22:48:58.0000,NaN
1675638238,17,4401,05-02-2023 23:03:58.0000,NaN
1675639138,18,4485,05-02-2023 23:18:58.0000,NaN
1675640038,19,4579,05-02-2023 23:33:58.0000,NaN
1675640938,18,4608,05-02-2023 23:48:58.0000,NaN
1675641838,18,4415,06-02-2023 00:03:58.0000,NaN
1675642738,18,4633,06-02-2023 00:18:58.0000,NaN
1675643638,18,4411,06-02-2023 00:33:58.0000,NaN
1675644538,18,4720,06-02-2023 00:48:58.0000,NaN
1675645438,18,4762,06-02-2023 01:03:58.0000,NaN
1675646338,18,4934,06-02-2023 01:18:58.0000,NaN
1675647238,18,4816,06-02-2023 01:33:58.0000,NaN
1675648138,18,4653,06-02-2023 01:48:58.0000,NaN
1675649038,18,5017,06-02-2023 02:03:58.0000,NaN
1675649938,17,4956,06-02-2023 02:18:58.0000,NaN
1675650838,18,4985,06-02-2023 02:33:58.0000,NaN
1675651738,17,5139,06-02-2023 02:48:58.0000,NaN
1675652638,17,5016,06-02-2023 03:03:58.0000,NaN
1675653538,18,5111,06-02-2023 03:18:58.0000,NaN
1675654438,18,5080,06-02-2023 03:33:58.0000,NaN
1675655338,18,5316,06-02-2023 03:48:58.0000,NaN
1675656238,18,4932,06-02-2023 04:03:58.0000,NaN
1675657138,18,5038,06-02-2023 04:18:58.0000,NaN
1675658038,17,5166,06-02-2023 04:33:58.0000,NaN
1675658938,18,5473,06-02-2023 04:48:58.0000,NaN
1675659838,18,5054,06-02-2023 05:03:58.0000,NaN
1675660738,17,5475,06-02-2023 05:18:58.0000,NaN
1675661638,17,5049,06-02-2023 05:33:58.0000,NaN
1675662538,18,5348,06-02-2023 05:48:58.0000,NaN
1675663438,18,6075,06-02-2023 06:03:58.0000,NaN
1675664338,17,5859,06-02-2023 06:18:58.0000,NaN
1675665238,17,5617,06-02-2023 06:33:58.0000,NaN
1675666138,18,6160,06-02-2023 06:48:58.0000,NaN
1675667038,18,5871,06-02-2023 07:03:58.0000,NaN
1675667938,19,5474,06-02-2023 07:18:58.0000,NaN
1675668838,18,6374,06-02-2023 07:33:58.0000,NaN
1675669738,18,5267,06-02-2023 07:48:58.0000,NaN
1675670638,18,5872,06-02-2023 08:03:58.0000,NaN
1675671538,18,6344,06-02-2023 08:18:58.0000,NaN
1675672438,18,6285,06-02-2023 08:33:58.0000,NaN
1675673338,18,6359,06-02-2023 08:48:58.0000,NaN
1675674238,18,5783,06-02-2023 09:03:58.0000,NaN
1675675138,19,6280,06-02-2023 09:18:58.0000,NaN
1675676038,20,6172,06-02-2023 09:33:58.0000,NaN
1675676938,20,5204,06-02-2023 09:48:58.0000,NaN
1675677838,21,5429,06-02-2023 10:03:58.0000,NaN
1675678738,22,5541,06-02-2023 10:18:58.0000,NaN
1675679638,23,5705,06-02-2023 10:33:58.0000,NaN
1675680538,23,6121,06-02-2023 10:48:58.0000,NaN
1675681438,28,5623,06-02-2023 11:03:58.0000,NaN
1675682338,32,5869,06-02-2023 11:18:58.0000,NaN
1675683238,38,5735,06-02-2023 11:33:58.0000,NaN
1675684138,33,5474,06-02-2023 11:48:58.0000,NaN
1675685038,39,5449,06-02-2023 12:03:58.0000,NaN
1675685938,37,4720,06-02-2023 12:18:58.0000,NaN
1675686838,45,5014,06-02-2023 12:33:58.0000,NaN
1675687738,47,5060,06-02-2023 12:48:58.0000,NaN
1675688638,50,5402,06-02-2023 13:03:58.0000,NaN
1675689538,41,5429,06-02-2023 13:18:58.0000,NaN
1675690438,32,5913,06-02-2023 13:33:58.0000,NaN
1675691338,31,5223,06-02-2023 13:48:58.0000,NaN
1675692238,34,5022,06-02-2023 14:03:58.0000,NaN
1675693138,33,5345,06-02-2023 14:18:58.0000,NaN
1675694038,30,5076,06-02-2023 14:33:58.0000,NaN
1675694938,30,5103,06-02-2023 14:48:58.0000,NaN
1675695838,29,5317,06-02-2023 15:03:58.0000,NaN
1675696738,28,4904,06-02-2023 15:18:58.0000,NaN
1675697638,27,5095,06-02-2023 15:33:58.0000,NaN
1675698538,27,5084,06-02-2023 15:48:58.0000,NaN
1675699438,24,5301,06-02-2023 16:03:58.0000,NaN
1675700338,22,5513,06-02-2023 16:18:58.0000,NaN
1675701238,21,5285,06-02-2023 16:33:58.0000,NaN
1675702138,20,5336,06-02-2023 16:48:58.0000,NaN
1675703038,18,5583,06-02-2023 17:03:58.0000,NaN
1675703938,19,6073,06-02-2023 17:18:58.0000,NaN
1675704838,17,5436,06-02-2023 17:33:58.0000,NaN
1675705738,19,5340,06-02-2023 17:48:58.0000,NaN
1675706638,18,5512,06-02-2023 18:03:58.0000,NaN
1675707538,17,5683,06-02-2023 18:18:58.0000,NaN
1675708438,18,5515,06-02-2023 18:33:58.0000,NaN
1675709338,18,5857,06-02-2023 18:48:58.0000,NaN
1675710238,19,5940,06-02-2023 19:03:58.0000,NaN
1675711138,18,5910,06-02-2023 19:18:58.0000,NaN
1675712038,18,5223,06-02-2023 19:33:58.0000,NaN
1675712938,19,5628,06-02-2023 19:48:58.0000,NaN
1675713838,17,6143,06-02-2023 20:03:58.0000,NaN
1675714738,18,5355,06-02-2023 20:18:58.0000,NaN
1675715638,18,5823,06-02-2023 20:33:58.0000,NaN
1675716538,17,5883,06-02-2023 20:48:58.0000,NaN
1675717438,18,5230,06-02-2023 21:03:58.0000,NaN
1675718338,18,5406,06-02-2023 21:18:58.0000,NaN
1675719238,17,5747,06-02-2023 21:33:58.0000,NaN
1675720138,17,6025,06-02-2023 21:48:58.0000,NaN
1675721038,17,6288,06-02-2023 22:03:58.0000,NaN
1675721938,18,6328,06-02-2023 22:18:58.0000,NaN
1675722838,17,5877,06-02-2023 22:33:58.0000,NaN
1675723738,18,5897,06-02-2023 22:48:58.0000,NaN
1675724638,19,5799,06-02-2023 23:03:58.0000,NaN
1675725538,18,5850,06-02-2023 23:18:58.0000,NaN
1675726438,19,5601,06-02-2023 23:33:58.0000,NaN
1675727338,17,5998,06-02-2023 23:48:58.0000,NaN
1675728238,18,6192,07-02-2023 00:03:58.0000,NaN
1675729138,18,6292,07-02-2023 00:18:58.0000,NaN
1675730038,18,6251,07-02-2023 00:33:58.0000,NaN
1675730938,18,5827,07-02-2023 00:48:58.0000,NaN
1675731838,18,6076,07-02-2023 01:03:58.0000,NaN
1675732738,19,6146,07-02-2023 01:18:58.0000,NaN
1675733638,17,6522,07-02-2023 01:33:58.0000,NaN
1675734538,18,6254,07-02-2023 01:48:58.0000,NaN
1675735438,18,5955,07-02-2023 02:03:58.0000,NaN
1675736338,18,5926,07-02-2023 02:18:58.0000,NaN
1675737238,18,6777,07-02-2023 02:33:58.0000,NaN
1675738138,18,5651,07-02-2023 02:48:58.0000,NaN
1675739038,17,6081,07-02-2023 03:03:58.0000,NaN
1675739938,18,6519,07-02-2023 03:18:58.0000,NaN
1675740838,17,6491,07-02-2023 03:33:58.0000,NaN
1675741738,17,6638,07-02-2023 03:48:58.0000,NaN
1675742638,17,7163,07-02-2023 04:03:58.0000,NaN
1675743538,18,6900,07-02-2023 04:18:58.0000,NaN
1675744438,17,6590,07-02-2023 04:33:58.0000,NaN
1675745338,17,6841,07-02-2023 04:48:58.0000,NaN
1675746238,18,6799,07-02-2023 05:03:58.0000,NaN
1675747138,18,6849,07-02-2023 05:18:58.0000,NaN
1675748038,17,6935,07-02-2023 05:33:58.0000,NaN
1675748938,17,6254,07-02-2023 05:48:58.0000,NaN
1675749838,18,7407,07-02-2023 06:03:58.0000,NaN
1675750738,19,6955,07-02-2023 06:18:58.0000,NaN
1675751638,17,7056,07-02-2023 06:33:58.0000,NaN
1675752538,18,6941,07-02-2023 06:48:58.0000,NaN
1675753438,19,7011,07-02-2023 07:03:58.0000,NaN
1675754338,17,6990,07-02-2023 07:18:58.0000,NaN
1675755238,17,7063,07-02-2023 07:33:58.0000,NaN
1675756138,18,6595,07-02-2023 07:48:58.0000,NaN
1675757038,18,6596,07-02-2023 08:03:58.0000,NaN
1675757938,18,6929,07-02-2023 08:18:58.0000,NaN
1675758838,18,7259,07-02-2023 08:33:58.0000,NaN
1675759738,18,7161,07-02-2023 08:48:58.0000,NaN
1675760638,17,7189,07-02-2023 09:03:58.0000,NaN
1675761538,18,7387,07-02-2023 09:18:58.0000,NaN
1675762438,20,6860,07-02-2023 09:33:58.0000,NaN
1675763338,20,5993,07-02-2023 09:48:58.0000,NaN
1675764238,21,6404,07-02-2023 10:03:58.0000,NaN
1675765138,23,6418,07-02-2023 10:18:58.0000,NaN
1675766038,23,6841,07-02-2023 10:33:58.0000,NaN
1675766938,26,7014,07-02-2023 10:48:58.0000,NaN
1675767838,29,6776,07-02-2023 11:03:58.0000,NaN
1675768738,30,7038,07-02-2023 11:18:58.0000,NaN
1675769638,35,6614,07-02-2023 11:33:58.0000,NaN
1675770538,36,6859,07-02-2023 11:48:58.0000,NaN
1675771438,35,6886,07-02-2023 12:03:58.0000,NaN
1675772338,32,6933,07-02-2023 12:18:58.0000,NaN
1675773238,33,6590,07-02-2023 12:33:58.0000,NaN
1675774138,36,7126,07-02-2023 12:48:58.0000,NaN
1675775038,37,7123,07-02-2023 13:03:58.0000,NaN
1675775938,36,6934,07-02-2023 13:18:58.0000,NaN
1675776838,36,7058,07-02-2023 13:33:58.0000,NaN
1675777738,37,7069,07-02-2023 13:48:58.0000,NaN
1675778638,37,6864,07-02-2023 14:03:58.0000,NaN
1675779538,35,7134,07-02-2023 14:18:58.0000,NaN
1675780438,31,7393,07-02-2023 14:33:58.0000,NaN
1675781338,30,7084,07-02-2023 14:48:58.0000,NaN
1675782238,31,6448,07-02-2023 15:03:58.0000,NaN
1675783138,29,6936,07-02-2023 15:18:58.0000,NaN
1675784038,26,6992,07-02-2023 15:33:58.0000,NaN
1675784938,26,7276,07-02-2023 15:48:58.0000,NaN
1675785838,22,7038,07-02-2023 16:03:58.0000,NaN
1675786738,22,6987,07-02-2023 16:18:58.0000,NaN
1675787638,21,7125,07-02-2023 16:33:58.0000,NaN
1675788538,19,7385,07-02-2023 16:48:58.0000,NaN
1675789438,19,7543,07-02-2023 17:03:58.0000,NaN
1675790338,18,7765,07-02-2023 17:18:58.0000,NaN
1675791238,18,7940,07-02-2023 17:33:58.0000,NaN
1675792138,18,7112,07-02-2023 17:48:58.0000,NaN
1675793038,18,7874,07-02-2023 18:03:58.0000,NaN
1675793938,17,7384,07-02-2023 18:18:58.0000,NaN
1675794838,17,7831,07-02-2023 18:33:58.0000,NaN
1675795738,18,7749,07-02-2023 18:48:58.0000,NaN
1675796638,18,6998,07-02-2023 19:03:58.0000,NaN
1675797538,17,7617,07-02-2023 19:18:58.0000,NaN
1675798438,18,7709,07-02-2023 19:33:58.0000,NaN
1675799338,18,7686,07-02-2023 19:48:58.0000,NaN
1675800238,17,7633,07-02-2023 20:03:58.0000,NaN
1675801138,17,7445,07-02-2023 20:18:58.0000,NaN
1675802038,18,7840,07-02-2023 20:33:58.0000,NaN
1675802938,17,6948,07-02-2023 20:48:58.0000,NaN
1675803838,17,6913,07-02-2023 21:03:58.0000,NaN
1675804738,17,7569,07-02-2023 21:18:58.0000,NaN
1675805638,17,6526,07-02-2023 21:33:58.0000,NaN
1675806538,18,7067,07-02-2023 21:48:58.0000,NaN
1675807438,18,7704,07-02-2023 22:03:58.0000,NaN
1675808338,18,7449,07-02-2023 22:18:58.0000,NaN
1675809238,18,7169,07-02-2023 22:33:58.0000,NaN
1675810138,18,7745,07-02-2023 22:48:58.0000,NaN
1675811038,17,7449,07-02-2023 23:03:58.0000,NaN
1675811938,18,6753,07-02-2023 23:18:58.0000,NaN
1675812838,18,7441,07-02-2023 23:33:58.0000,NaN
1675813738,18,7175,07-02-2023 23:48:58.0000,NaN
1675814638,17,7729,08-02-2023 00:03:58.0000,NaN
1675815538,18,7642,08-02-2023 00:18:58.0000,NaN
1675816438,17,7421,08-02-2023 00:33:58.0000,NaN
1675817338,17,7914,08-02-2023 00:48:58.0000,NaN
1675818238,18,8292,08-02-2023 01:03:58.0000,NaN
1675819138,19,6377,08-02-2023 01:18:58.0000,NaN
1675820038,18,9150,08-02-2023 01:33:58.0000,NaN
1675820938,18,8897,08-02-2023 01:48:58.0000,NaN
1675821838,18,7633,08-02-2023 02:03:58.0000,NaN
1675822738,18,8499,08-02-2023 02:18:58.0000,NaN
1675823638,18,8793,08-02-2023 02:33:58.0000,NaN
1675824538,18,9209,08-02-2023 02:48:58.0000,NaN
1675825438,18,8339,08-02-2023 03:03:58.0000,NaN
1675826338,17,8958,08-02-2023 03:18:58.0000,NaN
1675827238,18,9375,08-02-2023 03:33:58.0000,NaN
1675828138,18,9048,08-02-2023 03:48:58.0000,NaN
1675829038,18,9513,08-02-2023 04:03:58.0000,NaN
1675829938,17,9728,08-02-2023 04:18:58.0000,NaN
1675830838,18,8817,08-02-2023 04:33:58.0000,NaN
