time,ambient_light,scattered_light,dt,NTU
1675368859,11,2933,02-02-2023 20:14:19.0000,NaN
1675369759,12,2931,02-02-2023 20:29:19.0000,NaN
1675370659,12,2998,02-02-2023 20:44:19.0000,NaN
1675371559,13,2975,02-02-2023 20:59:19.0000,NaN
1675372459,11,2920,02-02-2023 21:14:19.0000,NaN
1675373359,11,2924,02-02-2023 21:29:19.0000,NaN
1675374259,12,2882,02-02-2023 21:44:19.0000,NaN
1675375159,12,2894,02-02-2023 21:59:19.0000,NaN
1675376059,11,3003,02-02-2023 22:14:19.0000,NaN
1675376959,11,2919,02-02-2023 22:29:19.0000,NaN
1675377859,12,2932,02-02-2023 22:44:19.0000,NaN
1675378759,13,2907,02-02-2023 22:59:19.0000,NaN
1675379659,11,2961,02-02-2023 23:14:19.0000,NaN
1675380559,11,3011,02-02-2023 23:29:19.0000,NaN
1675381459,12,2944,02-02-2023 23:44:19.0000,NaN
1675382359,11,2974,02-02-2023 23:59:19.0000,NaN
1675383259,12,2961,03-02-2023 00:14:19.0000,NaN
1675384159,11,2960,03-02-2023 00:29:19.0000,NaN
1675385059,11,3020,03-02-2023 00:44:19.0000,NaN
1675385959,12,2970,03-02-2023 00:59:19.0000,NaN
1675386859,12,2973,03-02-2023 01:14:19.0000,NaN
1675387759,12,2940,03-02-2023 01:29:19.0000,NaN
1675388659,11,2952,03-02-2023 01:44:19.0000,NaN
1675389559,12,3004,03-02-2023 01:59:19.0000,NaN
1675390459,12,2958,03-02-2023 02:14:19.0000,NaN
1675391359,12,3009,03-02-2023 02:29:19.0000,NaN
1675392259,12,2978,03-02-2023 02:44:19.0000,NaN
1675393159,13,2915,03-02-2023 02:59:19.0000,NaN
1675394059,12,2994,03-02-2023 03:14:19.0000,NaN
1675394959,13,2930,03-02-2023 03:29:19.0000,NaN
1675395859,12,2965,03-02-2023 03:44:19.0000,NaN
1675396759,12,2911,03-02-2023 03:59:19.0000,NaN
1675397659,12,2949,03-02-2023 04:14:19.0000,NaN
1675398559,12,3089,03-02-2023 04:29:19.0000,NaN
1675399459,13,2947,03-02-2023 04:44:19.0000,NaN
1675400359,11,2932,03-02-2023 04:59:19.0000,NaN
1675401259,11,2955,03-02-2023 05:14:19.0000,NaN
1675402159,12,2992,03-02-2023 05:29:19.0000,NaN
1675403059,11,2918,03-02-2023 05:44:19.0000,NaN
1675403959,12,2936,03-02-2023 05:59:19.0000,NaN
1675404859,11,2963,03-02-2023 06:14:19.0000,NaN
1675405759,12,3022,03-02-2023 06:29:19.0000,NaN
1675406659,11,2986,03-02-2023 06:44:19.0000,NaN
1675407559,11,2927,03-02-2023 06:59:19.0000,NaN
1675408459,12,2999,03-02-2023 07:14:19.0000,NaN
1675409359,11,2944,03-02-2023 07:29:19.0000,NaN
1675410259,12,2951,03-02-2023 07:44:19.0000,NaN
1675411159,12,2914,03-02-2023 07:59:19.0000,NaN
1675412059,12,2904,03-02-2023 08:14:19.0000,NaN
1675412959,11,2952,03-02-2023 08:29:19.0000,NaN
1675413859,10,2951,03-02-2023 08:44:19.0000,NaN
1675414759,11,2910,03-02-2023 08:59:19.0000,NaN
1675415659,12,2948,03-02-2023 09:14:19.0000,NaN
1675416559,12,2967,03-02-2023 09:29:19.0000,NaN
1675417459,12,3047,03-02-2023 09:44:19.0000,NaN
1675418359,12,3014,03-02-2023 09:59:19.0000,NaN
1675419259,14,2926,03-02-2023 10:14:19.0000,NaN
1675420159,15,3038,03-02-2023 10:29:19.0000,NaN
1675421059,17,2979,03-02-2023 10:44:19.0000,NaN
1675421959,16,3182,03-02-2023 10:59:19.0000,NaN
1675422859,18,3004,03-02-2023 11:14:19.0000,NaN
1675423759,18,2953,03-02-2023 11:29:19.0000,NaN
1675424659,23,3040,03-02-2023 11:44:19.0000,NaN
1675425559,25,2985,03-02-2023 11:59:19.0000,NaN
1675426459,22,3002,03-02-2023 12:14:19.0000,NaN
1675427359,23,2963,03-02-2023 12:29:19.0000,NaN
1675428259,23,3050,03-02-2023 12:44:19.0000,NaN
1675429159,24,3046,03-02-2023 12:59:19.0000,NaN
1675430059,22,2947,03-02-2023 13:14:19.0000,NaN
1675430959,24,2980,03-02-2023 13:29:19.0000,NaN
1675431859,21,2991,03-02-2023 13:44:19.0000,NaN
1675432759,21,2990,03-02-2023 13:59:19.0000,NaN
1675433659,21,2962,03-02-2023 14:14:19.0000,NaN
1675434559,20,3023,03-02-2023 14:29:19.0000,NaN
1675435459,17,3000,03-02-2023 14:44:19.0000,NaN
1675436359,17,2985,03-02-2023 14:59:19.0000,NaN
1675437259,17,2946,03-02-2023 15:14:19.0000,NaN
1675438159,15,2943,03-02-2023 15:29:19.0000,NaN
1675439059,14,2986,03-02-2023 15:44:19.0000,NaN
1675439959,14,3036,03-02-2023 15:59:19.0000,NaN
1675440859,13,2974,03-02-2023 16:14:19.0000,NaN
1675441759,12,3005,03-02-2023 16:29:19.0000,NaN
1675442659,11,2951,03-02-2023 16:44:19.0000,NaN
1675443559,11,2959,03-02-2023 16:59:19.0000,NaN
1675444459,12,2953,03-02-2023 17:14:19.0000,NaN
1675445359,12,3141,03-02-2023 17:29:19.0000,NaN
1675446259,12,3035,03-02-2023 17:44:19.0000,NaN
1675447159,10,2995,03-02-2023 17:59:19.0000,NaN
1675448059,12,2982,03-02-2023 18:14:19.0000,NaN
1675448959,11,3006,03-02-2023 18:29:19.0000,NaN
1675449859,11,2958,03-02-2023 18:44:19.0000,NaN
1675450759,11,3147,03-02-2023 18:59:19.0000,NaN
1675451659,11,2981,03-02-2023 19:14:19.0000,NaN
1675452559,11,3097,03-02-2023 19:29:19.0000,NaN
1675453459,11,3046,03-02-2023 19:44:19.0000,NaN
1675454359,11,2994,03-02-2023 19:59:19.0000,NaN
1675455259,11,2969,03-02-2023 20:14:19.0000,NaN
1675456159,11,3010,03-02-2023 20:29:19.0000,NaN
1675457059,12,2977,03-02-2023 20:44:19.0000,NaN
1675457959,11,2960,03-02-2023 20:59:19.0000,NaN
1675458859,11,3001,03-02-2023 21:14:19.0000,NaN
1675459759,13,2970,03-02-2023 21:29:19.0000,NaN
1675460659,11,2951,03-02-2023 21:44:19.0000,NaN
1675461559,11,3000,03-02-2023 21:59:19.0000,NaN
1675462459,11,2941,03-02-2023 22:14:19.0000,NaN
1675463359,11,2981,03-02-2023 22:29:19.0000,NaN
1675464259,11,2974,03-02-2023 22:44:19.0000,NaN
1675465159,11,3000,03-02-2023 22:59:19.0000,NaN
1675466059,10,2994,03-02-2023 23:14:19.0000,NaN
1675466959,10,2921,03-02-2023 23:29:19.0000,NaN
1675467859,10,2967,03-02-2023 23:44:19.0000,NaN
1675468759,11,2978,03-02-2023 23:59:19.0000,NaN
1675469659,11,3011,04-02-2023 00:14:19.0000,NaN
1675470559,12,3104,04-02-2023 00:29:19.0000,NaN
1675471459,13,3058,04-02-2023 00:44:19.0000,NaN
1675472359,11,2940,04-02-2023 00:59:19.0000,NaN
1675473259,11,3158,04-02-2023 01:14:19.0000,NaN
1675474159,12,2951,04-02-2023 01:29:19.0000,NaN
1675475059,11,3007,04-02-2023 01:44:19.0000,NaN
1675475959,11,2980,04-02-2023 01:59:19.0000,NaN
1675476859,10,2990,04-02-2023 02:14:19.0000,NaN
1675477759,12,3096,04-02-2023 02:29:19.0000,NaN
1675478659,11,2994,04-02-2023 02:44:19.0000,NaN
1675479559,10,3013,04-02-2023 02:59:19.0000,NaN
1675480459,10,3069,04-02-2023 03:14:19.0000,NaN
1675481359,11,3057,04-02-2023 03:29:19.0000,NaN
1675482259,12,2966,04-02-2023 03:44:19.0000,NaN
1675483159,12,2999,04-02-2023 03:59:19.0000,NaN
1675484059,11,2987,04-02-2023 04:14:19.0000,NaN
1675484959,11,2933,04-02-2023 04:29:19.0000,NaN
1675485859,11,3074,04-02-2023 04:44:19.0000,NaN
1675486759,12,2927,04-02-2023 04:59:19.0000,NaN
1675487659,12,2952,04-02-2023 05:14:19.0000,NaN
1675488559,12,3046,04-02-2023 05:29:19.0000,NaN
1675489459,12,2964,04-02-2023 05:44:19.0000,NaN
1675490359,12,2940,04-02-2023 05:59:19.0000,NaN
1675491259,12,3018,04-02-2023 06:14:19.0000,NaN
1675492159,11,3055,04-02-2023 06:29:19.0000,NaN
1675493059,12,2923,04-02-2023 06:44:19.0000,NaN
1675493959,11,2982,04-02-2023 06:59:19.0000,NaN
1675494859,11,2973,04-02-2023 07:14:19.0000,NaN
1675495759,11,2965,04-02-2023 07:29:19.0000,NaN
1675496659,11,3012,04-02-2023 07:44:19.0000,NaN
1675497559,11,3021,04-02-2023 07:59:19.0000,NaN
1675498459,11,3019,04-02-2023 08:14:19.0000,NaN
1675499359,12,3140,04-02-2023 08:29:19.0000,NaN
1675500259,12,2966,04-02-2023 08:44:19.0000,NaN
1675501159,10,3054,04-02-2023 08:59:19.0000,NaN
1675502059,12,2963,04-02-2023 09:14:19.0000,NaN
1675502959,13,3108,04-02-2023 09:29:19.0000,NaN
1675503859,11,2961,04-02-2023 09:44:19.0000,NaN
1675504759,12,2941,04-02-2023 09:59:19.0000,NaN
1675505659,14,2954,04-02-2023 10:14:19.0000,NaN
1675506559,13,3161,04-02-2023 10:29:19.0000,NaN
1675507459,16,2956,04-02-2023 10:44:19.0000,NaN
1675508359,17,2966,04-02-2023 10:59:19.0000,NaN
1675509259,19,2959,04-02-2023 11:14:19.0000,NaN
1675510159,17,2982,04-02-2023 11:29:19.0000,NaN
1675511059,18,2963,04-02-2023 11:44:19.0000,NaN
1675511959,20,3030,04-02-2023 11:59:19.0000,NaN
1675512859,22,2961,04-02-2023 12:14:19.0000,NaN
1675513759,21,2955,04-02-2023 12:29:19.0000,NaN
1675514659,23,2961,04-02-2023 12:44:19.0000,NaN
1675515559,22,2963,04-02-2023 12:59:19.0000,NaN
1675516459,25,3064,04-02-2023 13:14:19.0000,NaN
1675517359,25,2979,04-02-2023 13:29:19.0000,NaN
1675518259,26,2965,04-02-2023 13:44:19.0000,NaN
1675519159,22,2956,04-02-2023 13:59:19.0000,NaN
1675520059,21,2956,04-02-2023 14:14:19.0000,NaN
1675520959,22,2957,04-02-2023 14:29:19.0000,NaN
1675521859,20,2964,04-02-2023 14:44:19.0000,NaN
1675522759,18,2964,04-02-2023 14:59:19.0000,NaN
1675523659,17,2995,04-02-2023 15:14:19.0000,NaN
1675524559,16,2962,04-02-2023 15:29:19.0000,NaN
1675525459,15,2957,04-02-2023 15:44:19.0000,NaN
1675526359,15,2994,04-02-2023 15:59:19.0000,NaN
1675527259,14,2981,04-02-2023 16:14:19.0000,NaN
1675528159,13,3073,04-02-2023 16:29:19.0000,NaN
1675529059,11,2966,04-02-2023 16:44:19.0000,NaN
1675529959,11,2970,04-02-2023 16:59:19.0000,NaN
1675530859,11,2982,04-02-2023 17:14:19.0000,NaN
1675531759,12,2972,04-02-2023 17:29:19.0000,NaN
1675532659,11,3025,04-02-2023 17:44:19.0000,NaN
1675533559,11,2983,04-02-2023 17:59:19.0000,NaN
1675534459,11,3055,04-02-2023 18:14:19.0000,NaN
1675535359,11,2912,04-02-2023 18:29:19.0000,NaN
1675536259,11,3162,04-02-2023 18:44:19.0000,NaN
1675537159,11,3015,04-02-2023 18:59:19.0000,NaN
1675538059,12,2970,04-02-2023 19:14:19.0000,NaN
1675538959,11,2956,04-02-2023 19:29:19.0000,NaN
1675539859,11,2951,04-02-2023 19:44:19.0000,NaN
1675540759,12,2933,04-02-2023 19:59:19.0000,NaN
1675541659,11,2932,04-02-2023 20:14:19.0000,NaN
1675542559,11,2943,04-02-2023 20:29:19.0000,NaN
1675543459,12,3086,04-02-2023 20:44:19.0000,NaN
1675544359,12,3022,04-02-2023 20:59:19.0000,NaN
1675545259,12,2979,04-02-2023 21:14:19.0000,NaN
1675546159,11,3018,04-02-2023 21:29:19.0000,NaN
1675547059,12,3012,04-02-2023 21:44:19.0000,NaN
1675547959,11,3020,04-02-2023 21:59:19.0000,NaN
1675548859,10,3030,04-02-2023 22:14:19.0000,NaN
1675549759,12,3270,04-02-2023 22:29:19.0000,NaN
1675550659,11,3024,04-02-2023 22:44:19.0000,NaN
1675551559,12,3054,04-02-2023 22:59:19.0000,NaN
1675552459,13,3082,04-02-2023 23:14:19.0000,NaN
1675553359,11,3110,04-02-2023 23:29:19.0000,NaN
1675554259,11,3085,04-02-2023 23:44:19.0000,NaN
1675555159,11,3042,04-02-2023 23:59:19.0000,NaN
1675556059,12,3065,05-02-2023 00:14:19.0000,NaN
1675556959,11,3308,05-02-2023 00:29:19.0000,NaN
1675557859,12,3109,05-02-2023 00:44:19.0000,NaN
1675558759,12,3056,05-02-2023 00:59:19.0000,NaN
1675559659,11,3083,05-02-2023 01:14:19.0000,NaN
1675560559,12,3074,05-02-2023 01:29:19.0000,NaN
1675561459,12,3063,05-02-2023 01:44:19.0000,NaN
1675562359,11,3117,05-02-2023 01:59:19.0000,NaN
1675563259,10,3047,05-02-2023 02:14:19.0000,NaN
1675564159,11,3027,05-02-2023 02:29:19.0000,NaN
1675565059,11,3115,05-02-2023 02:44:19.0000,NaN
1675565959,11,3039,05-02-2023 02:59:19.0000,NaN
1675566859,12,3053,05-02-2023 03:14:19.0000,NaN
1675567759,12,3017,05-02-2023 03:29:19.0000,NaN
1675568659,10,3010,05-02-2023 03:44:19.0000,NaN
1675569559,11,3017,05-02-2023 03:59:19.0000,NaN
1675570459,12,3017,05-02-2023 04:14:19.0000,NaN
1675571359,11,3067,05-02-2023 04:29:19.0000,NaN
1675572259,11,3211,05-02-2023 04:44:19.0000,NaN
1675573159,10,3042,05-02-2023 04:59:19.0000,NaN
1675574059,11,3068,05-02-2023 05:14:19.0000,NaN
1675574959,11,3250,05-02-2023 05:29:19.0000,NaN
1675575859,12,3034,05-02-2023 05:44:19.0000,NaN
1675576759,10,3060,05-02-2023 05:59:19.0000,NaN
1675577659,12,3043,05-02-2023 06:14:19.0000,NaN
1675578559,11,3064,05-02-2023 06:29:19.0000,NaN
1675579459,11,3085,05-02-2023 06:44:19.0000,NaN
1675580359,12,3054,05-02-2023 06:59:19.0000,NaN
1675581259,11,3022,05-02-2023 07:14:19.0000,NaN
1675582159,10,3046,05-02-2023 07:29:19.0000,NaN
1675583059,11,3044,05-02-2023 07:44:19.0000,NaN
1675583959,11,3113,05-02-2023 07:59:19.0000,NaN
1675584859,11,3078,05-02-2023 08:14:19.0000,NaN
1675585759,11,3076,05-02-2023 08:29:19.0000,NaN
1675586659,12,3218,05-02-2023 08:44:19.0000,NaN
1675587559,12,2998,05-02-2023 08:59:19.0000,NaN
1675588459,11,3188,05-02-2023 09:14:19.0000,NaN
1675589359,13,3070,05-02-2023 09:29:19.0000,NaN
1675590259,12,3045,05-02-2023 09:44:19.0000,NaN
1675591159,14,3066,05-02-2023 09:59:19.0000,NaN
1675592059,14,3019,05-02-2023 10:14:19.0000,NaN
1675592959,16,3016,05-02-2023 10:29:19.0000,NaN
1675593859,17,3080,05-02-2023 10:44:19.0000,NaN
1675594759,18,3022,05-02-2023 10:59:19.0000,NaN
1675595659,20,3029,05-02-2023 11:14:19.0000,NaN
1675596559,20,3118,05-02-2023 11:29:19.0000,NaN
1675597459,21,3112,05-02-2023 11:44:19.0000,NaN
1675598359,24,3079,05-02-2023 11:59:19.0000,NaN
1675599259,25,3125,05-02-2023 12:14:19.0000,NaN
1675600159,25,3040,05-02-2023 12:29:19.0000,NaN
1675601059,24,3016,05-02-2023 12:44:19.0000,NaN
1675601959,24,3027,05-02-2023 12:59:19.0000,NaN
1675602859,23,3082,05-02-2023 13:14:19.0000,NaN
1675603759,24,3073,05-02-2023 13:29:19.0000,NaN
1675604659,23,3027,05-02-2023 13:44:19.0000,NaN
1675605559,22,3094,05-02-2023 13:59:19.0000,NaN
1675606459,20,3128,05-02-2023 14:14:19.0000,NaN
1675607359,20,3082,05-02-2023 14:29:19.0000,NaN
1675608259,19,3188,05-02-2023 14:44:19.0000,NaN
1675609159,16,3031,05-02-2023 14:59:19.0000,NaN
1675610059,17,3021,05-02-2023 15:14:19.0000,NaN
1675610959,16,3095,05-02-2023 15:29:19.0000,NaN
1675611859,15,3067,05-02-2023 15:44:19.0000,NaN
1675612759,15,3025,05-02-2023 15:59:19.0000,NaN
1675613659,14,3046,05-02-2023 16:14:19.0000,NaN
1675614559,13,3079,05-02-2023 16:29:19.0000,NaN
1675615459,11,3022,05-02-2023 16:44:19.0000,NaN
1675616359,12,3039,05-02-2023 16:59:19.0000,NaN
1675617259,12,3012,05-02-2023 17:14:19.0000,NaN
1675618159,11,3246,05-02-2023 17:29:19.0000,NaN
1675619059,12,3050,05-02-2023 17:44:19.0000,NaN
1675619959,11,3014,05-02-2023 17:59:19.0000,NaN
1675620859,11,3013,05-02-2023 18:14:19.0000,NaN
1675621759,11,3024,05-02-2023 18:29:19.0000,NaN
1675622659,12,3055,05-02-2023 18:44:19.0000,NaN
1675623559,11,3006,05-02-2023 18:59:19.0000,NaN
1675624459,11,3031,05-02-2023 19:14:19.0000,NaN
1675625359,11,3045,05-02-2023 19:29:19.0000,NaN
1675626259,12,3003,05-02-2023 19:44:19.0000,NaN
1675627159,12,3005,05-02-2023 19:59:19.0000,NaN
1675628059,12,3080,05-02-2023 20:14:19.0000,NaN
1675628959,12,3018,05-02-2023 20:29:19.0000,NaN
1675629859,10,3188,05-02-2023 20:44:19.0000,NaN
1675630759,12,3070,05-02-2023 20:59:19.0000,NaN
1675631659,11,3118,05-02-2023 21:14:19.0000,NaN
1675632559,12,3037,05-02-2023 21:29:19.0000,NaN
1675633459,10,3065,05-02-2023 21:44:19.0000,NaN
1675634359,10,2999,05-02-2023 21:59:19.0000,NaN
1675635259,12,3082,05-02-2023 22:14:19.0000,NaN
1675636159,12,3030,05-02-2023 22:29:19.0000,NaN
1675637059,11,3044,05-02-2023 22:44:19.0000,NaN
1675637959,12,3017,05-02-2023 22:59:19.0000,NaN
1675638859,11,2999,05-02-2023 23:14:19.0000,NaN
1675639759,11,3060,05-02-2023 23:29:19.0000,NaN
1675640659,12,2999,05-02-2023 23:44:19.0000,NaN
1675641559,12,3025,05-02-2023 23:59:19.0000,NaN
1675642459,12,3005,06-02-2023 00:14:19.0000,NaN
1675643359,11,3025,06-02-2023 00:29:19.0000,NaN
1675644259,10,3010,06-02-2023 00:44:19.0000,NaN
1675645159,12,3230,06-02-2023 00:59:19.0000,NaN
1675646059,11,3013,06-02-2023 01:14:19.0000,NaN
1675646959,12,3059,06-02-2023 01:29:19.0000,NaN
1675647859,11,3040,06-02-2023 01:44:19.0000,NaN
1675648759,11,3056,06-02-2023 01:59:19.0000,NaN
1675649659,12,3100,06-02-2023 02:14:19.0000,NaN
1675650559,11,3037,06-02-2023 02:29:19.0000,NaN
1675651459,11,3032,06-02-2023 02:44:19.0000,NaN
1675652359,11,3052,06-02-2023 02:59:19.0000,NaN
1675653259,12,3042,06-02-2023 03:14:19.0000,NaN
1675654159,11,3089,06-02-2023 03:29:19.0000,NaN
1675655059,12,3105,06-02-2023 03:44:19.0000,NaN
1675655959,12,3039,06-02-2023 03:59:19.0000,NaN
1675656859,12,3051,06-02-2023 04:14:19.0000,NaN
1675657759,11,3067,06-02-2023 04:29:19.0000,NaN
1675658659,12,3012,06-02-2023 04:44:19.0000,NaN
1675659559,11,3144,06-02-2023 04:59:19.0000,NaN
1675660459,12,3014,06-02-2023 05:14:19.0000,NaN
1675661359,10,2960,06-02-2023 05:29:19.0000,NaN
1675662259,11,3005,06-02-2023 05:44:19.0000,NaN
1675663159,11,3011,06-02-2023 05:59:19.0000,NaN
1675664059,11,3069,06-02-2023 06:14:19.0000,NaN
1675664959,11,3067,06-02-2023 06:29:19.0000,NaN
1675665859,9,3085,06-02-2023 06:44:19.0000,NaN
1675666759,11,3016,06-02-2023 06:59:19.0000,NaN
1675667659,11,3055,06-02-2023 07:14:19.0000,NaN
1675668559,13,3000,06-02-2023 07:29:19.0000,NaN
1675669459,10,3018,06-02-2023 07:44:19.0000,NaN
1675670359,11,2982,06-02-2023 07:59:19.0000,NaN
1675671259,13,3060,06-02-2023 08:14:19.0000,NaN
1675672159,12,3027,06-02-2023 08:29:19.0000,NaN
1675673059,11,3010,06-02-2023 08:44:19.0000,NaN
1675673959,12,3010,06-02-2023 08:59:19.0000,NaN
1675674859,11,3098,06-02-2023 09:14:19.0000,NaN
1675675759,13,3007,06-02-2023 09:29:19.0000,NaN
1675676659,13,3159,06-02-2023 09:44:19.0000,NaN
1675677559,14,3217,06-02-2023 09:59:19.0000,NaN
1675678459,15,3092,06-02-2023 10:14:19.0000,NaN
1675679359,15,3088,06-02-2023 10:29:19.0000,NaN
1675680259,16,3171,06-02-2023 10:44:19.0000,NaN
1675681159,16,3161,06-02-2023 10:59:19.0000,NaN
1675682059,21,3084,06-02-2023 11:14:19.0000,NaN
1675682959,24,3131,06-02-2023 11:29:19.0000,NaN
1675683859,21,3181,06-02-2023 11:44:19.0000,NaN
1675684759,28,3216,06-02-2023 11:59:19.0000,NaN
1675685659,26,3167,06-02-2023 12:14:19.0000,NaN
1675686559,28,3224,06-02-2023 12:29:19.0000,NaN
1675687459,33,3197,06-02-2023 12:44:19.0000,NaN
1675688359,34,3129,06-02-2023 12:59:19.0000,NaN
1675689259,30,3084,06-02-2023 13:14:19.0000,NaN
1675690159,23,3166,06-02-2023 13:29:19.0000,NaN
1675691059,21,3214,06-02-2023 13:44:19.0000,NaN
1675691959,23,3112,06-02-2023 13:59:19.0000,NaN
1675692859,22,3199,06-02-2023 14:14:19.0000,NaN
1675693759,21,3142,06-02-2023 14:29:19.0000,NaN
1675694659,20,3148,06-02-2023 14:44:19.0000,NaN
1675695559,20,3129,06-02-2023 14:59:19.0000,NaN
1675696459,18,3160,06-02-2023 15:14:19.0000,NaN
1675697359,18,3143,06-02-2023 15:29:19.0000,NaN
1675698259,17,3402,06-02-2023 15:44:19.0000,NaN
1675699159,16,3350,06-02-2023 15:59:19.0000,NaN
1675700059,15,3176,06-02-2023 16:14:19.0000,NaN
1675700959,13,3152,06-02-2023 16:29:19.0000,NaN
1675701859,12,3103,06-02-2023 16:44:19.0000,NaN
1675702759,12,3078,06-02-2023 16:59:19.0000,NaN
1675703659,11,3136,06-02-2023 17:14:19.0000,NaN
1675704559,11,3139,06-02-2023 17:29:19.0000,NaN
1675705459,12,3204,06-02-2023 17:44:19.0000,NaN
1675706359,11,3104,06-02-2023 17:59:19.0000,NaN
1675707259,11,3091,06-02-2023 18:14:19.0000,NaN
1675708159,11,3111,06-02-2023 18:29:19.0000,NaN
1675709059,11,3299,06-02-2023 18:44:19.0000,NaN
1675709959,12,3143,06-02-2023 18:59:19.0000,NaN
1675710859,12,3218,06-02-2023 19:14:19.0000,NaN
1675711759,11,3397,06-02-2023 19:29:19.0000,NaN
1675712659,11,3117,06-02-2023 19:44:19.0000,NaN
1675713559,9,3223,06-02-2023 19:59:19.0000,NaN
1675714459,12,3100,06-02-2023 20:14:19.0000,NaN
1675715359,10,3199,06-02-2023 20:29:19.0000,NaN
1675716259,12,3105,06-02-2023 20:44:19.0000,NaN
1675717159,12,3131,06-02-2023 20:59:19.0000,NaN
1675718059,12,3263,06-02-2023 21:14:19.0000,NaN
1675718959,12,3259,06-02-2023 21:29:19.0000,NaN
1675719859,12,3204,06-02-2023 21:44:19.0000,NaN
1675720759,11,3250,06-02-2023 21:59:19.0000,NaN
1675721659,11,3268,06-02-2023 22:14:19.0000,NaN
1675722559,11,3050,06-02-2023 22:29:19.0000,NaN
1675723459,12,3090,06-02-2023 22:44:19.0000,NaN
1675724359,10,3128,06-02-2023 22:59:19.0000,NaN
1675725259,10,3108,06-02-2023 23:14:19.0000,NaN
1675726159,10,3252,06-02-2023 23:29:19.0000,NaN
1675727059,12,3138,06-02-2023 23:44:19.0000,NaN
1675727959,10,3116,06-02-2023 23:59:19.0000,NaN
1675728859,11,3293,07-02-2023 00:14:19.0000,NaN
1675729759,12,3173,07-02-2023 00:29:19.0000,NaN
1675730659,11,3126,07-02-2023 00:44:19.0000,NaN
1675731559,11,3115,07-02-2023 00:59:19.0000,NaN
1675732459,11,3098,07-02-2023 01:14:19.0000,NaN
1675733359,12,3101,07-02-2023 01:29:19.0000,NaN
1675734259,11,3096,07-02-2023 01:44:19.0000,NaN
1675735159,12,3133,07-02-2023 01:59:19.0000,NaN
1675736059,10,3129,07-02-2023 02:14:19.0000,NaN
1675736959,11,3114,07-02-2023 02:29:19.0000,NaN
1675737859,11,3238,07-02-2023 02:44:19.0000,NaN
1675738759,12,3232,07-02-2023 02:59:19.0000,NaN
1675739659,13,3158,07-02-2023 03:14:19.0000,NaN
1675740559,12,3086,07-02-2023 03:29:19.0000,NaN
1675741459,11,3354,07-02-2023 03:44:19.0000,NaN
1675742359,11,3097,07-02-2023 03:59:19.0000,NaN
1675743259,11,3108,07-02-2023 04:14:19.0000,NaN
1675744159,10,3176,07-02-2023 04:29:19.0000,NaN
1675745059,12,3055,07-02-2023 04:44:19.0000,NaN
1675745959,11,3173,07-02-2023 04:59:19.0000,NaN
1675746859,12,3239,07-02-2023 05:14:19.0000,NaN
1675747759,11,3177,07-02-2023 05:29:19.0000,NaN
1675748659,13,3125,07-02-2023 05:44:19.0000,NaN
1675749559,12,3084,07-02-2023 05:59:19.0000,NaN
1675750459,11,3165,07-02-2023 06:14:19.0000,NaN
1675751359,11,3116,07-02-2023 06:29:19.0000,NaN
1675752259,11,3157,07-02-2023 06:44:19.0000,NaN
1675753159,11,3167,07-02-2023 06:59:19.0000,NaN
1675754059,11,3155,07-02-2023 07:14:19.0000,NaN
1675754959,10,3207,07-02-2023 07:29:19.0000,NaN
1675755859,10,3303,07-02-2023 07:44:19.0000,NaN
1675756759,10,3200,07-02-2023 07:59:19.0000,NaN
1675757659,10,3142,07-02-2023 08:14:19.0000,NaN
1675758559,11,3249,07-02-2023 08:29:19.0000,NaN
1675759459,10,3166,07-02-2023 08:44:19.0000,NaN
1675760359,12,3169,07-02-2023 08:59:19.0000,NaN
1675761259,12,3113,07-02-2023 09:14:19.0000,NaN
1675762159,12,3114,07-02-2023 09:29:19.0000,NaN
1675763059,13,3132,07-02-2023 09:44:19.0000,NaN
1675763959,13,3160,07-02-2023 09:59:19.0000,NaN
1675764859,12,3076,07-02-2023 10:14:19.0000,NaN
1675765759,14,3115,07-02-2023 10:29:19.0000,NaN
1675766659,17,3197,07-02-2023 10:44:19.0000,NaN
1675767559,18,3151,07-02-2023 10:59:19.0000,NaN
1675768459,19,3196,07-02-2023 11:14:19.0000,NaN
1675769359,21,3121,07-02-2023 11:29:19.0000,NaN
1675770259,23,3093,07-02-2023 11:44:19.0000,NaN
1675771159,23,3184,07-02-2023 11:59:19.0000,NaN
1675772059,20,3129,07-02-2023 12:14:19.0000,NaN
1675772959,22,3130,07-02-2023 12:29:19.0000,NaN
1675773859,22,3191,07-02-2023 12:44:19.0000,NaN
1675774759,26,3175,07-02-2023 12:59:19.0000,NaN
1675775659,24,3158,07-02-2023 13:14:19.0000,NaN
1675776559,24,3224,07-02-2023 13:29:19.0000,NaN
1675777459,27,3105,07-02-2023 13:44:19.0000,NaN
1675778359,25,3135,07-02-2023 13:59:19.0000,NaN
1675779259,24,3223,07-02-2023 14:14:19.0000,NaN
1675780159,24,3111,07-02-2023 14:29:19.0000,NaN
1675781059,20,3132,07-02-2023 14:44:19.0000,NaN
1675781959,21,3112,07-02-2023 14:59:19.0000,NaN
1675782859,21,3152,07-02-2023 15:14:19.0000,NaN
1675783759,18,3186,07-02-2023 15:29:19.0000,NaN
1675784659,16,3065,07-02-2023 15:44:19.0000,NaN
1675785559,16,3181,07-02-2023 15:59:19.0000,NaN
1675786459,14,3095,07-02-2023 16:14:19.0000,NaN
