burstID,unixTime,background,reading,temperature,datetime,corrected
347,1660472620.0,1642.5,1764.0,5.5,2022-08-14 10:23:40.000,121.5
348,1660476220.0,1662.0,1804.0,5.5,2022-08-14 11:23:40.000,142.0
349,1660479820.0,3132.0,3241.0,5.75,2022-08-14 12:23:40.000,
350,1660483420.0,2034.0,2216.0,5.75,2022-08-14 13:23:40.000,
351,1660487020.0,1741.0,1877.0,6.0,2022-08-14 14:23:40.000,136.0
352,1660490620.0,1441.0,1578.0,6.0,2022-08-14 15:23:40.000,137.0
353,1660494220.0,1814.5,1929.0,6.0,2022-08-14 16:23:40.000,114.5
354,1660497820.0,1467.5,1580.0,6.0,2022-08-14 17:23:40.000,112.5
355,1660501420.0,588.0,716.0,6.0,2022-08-14 18:23:40.000,128.0
356,1660505020.0,590.0,723.0,6.25,2022-08-14 19:23:40.000,133.0
357,1660508620.0,414.0,548.0,6.25,2022-08-14 20:23:40.000,134.0
358,1660512220.0,91.0,222.0,6.25,2022-08-14 21:23:40.000,131.0
359,1660515820.0,94.0,231.0,6.0,2022-08-14 22:23:40.000,137.0
360,1660519420.0,11.5,149.5,6.0,2022-08-14 23:23:40.000,138.0
361,1660523020.0,9.5,151.0,6.0,2022-08-15 00:23:40.000,141.5
362,1660526620.0,9.0,156.0,5.75,2022-08-15 01:23:40.000,147.0
363,1660530220.0,10.0,162.0,5.75,2022-08-15 02:23:40.000,152.0
364,1660533820.0,10.0,168.0,5.75,2022-08-15 03:23:40.000,158.0
365,1660537420.0,11.0,175.0,5.5,2022-08-15 04:23:40.000,164.0
366,1660541020.0,26.0,193.0,5.5,2022-08-15 05:23:40.000,167.0
367,1660544620.0,118.0,297.0,5.5,2022-08-15 06:23:40.000,179.0
368,1660548220.0,521.0,707.0,5.25,2022-08-15 07:23:40.000,186.0
369,1660551820.0,1193.5,1432.0,5.25,2022-08-15 08:23:40.000,238.5
370,1660555420.0,807.0,994.5,5.25,2022-08-15 09:23:40.000,187.5
371,1660559020.0,974.0,1183.0,5.5,2022-08-15 10:23:40.000,209.0
372,1660562620.0,1237.0,1428.0,5.75,2022-08-15 11:23:40.000,191.0
373,1660566220.0,1336.0,1538.0,5.75,2022-08-15 12:23:40.000,202.0
374,1660569820.0,724.0,945.5,5.75,2022-08-15 13:23:40.000,221.5
375,1660573420.0,1115.0,1347.0,6.0,2022-08-15 14:23:40.000,232.0
376,1660577020.0,1143.0,1383.0,6.25,2022-08-15 15:23:40.000,240.0
377,1660580621.0,536.0,773.0,6.25,2022-08-15 16:23:41.000,237.0
378,1660584221.0,560.5,809.0,6.25,2022-08-15 17:23:41.000,248.5
379,1660587821.0,161.0,415.0,6.25,2022-08-15 18:23:41.000,254.0
380,1660591421.0,176.0,446.0,6.5,2022-08-15 19:23:41.000,270.0
381,1660595021.0,144.5,425.0,6.5,2022-08-15 20:23:41.000,280.5
382,1660598621.0,66.0,360.0,6.5,2022-08-15 21:23:41.000,294.0
383,1660602221.0,22.0,326.0,6.5,2022-08-15 22:23:41.000,304.0
384,1660605821.0,12.0,330.0,6.5,2022-08-15 23:23:41.000,318.0
385,1660609421.0,9.0,355.0,6.5,2022-08-16 00:23:41.000,346.0
386,1660613021.0,9.0,381.0,6.5,2022-08-16 01:23:41.000,372.0
387,1660616621.0,9.5,411.0,6.75,2022-08-16 02:23:41.000,401.5
388,1660620221.0,10.0,439.0,6.5,2022-08-16 03:23:41.000,429.0
389,1660623821.0,11.0,475.0,6.5,2022-08-16 04:23:41.000,464.0
390,1660627421.0,15.0,510.0,6.25,2022-08-16 05:23:41.000,495.0
391,1660631021.0,33.0,550.0,6.0,2022-08-16 06:23:41.000,517.0
392,1660634621.0,81.0,614.0,5.75,2022-08-16 07:23:41.000,533.0
393,1660638221.0,94.0,644.0,5.75,2022-08-16 08:23:41.000,550.0
394,1660641821.0,101.0,662.0,5.75,2022-08-16 09:23:41.000,561.0
395,1660645421.0,147.0,729.0,5.75,2022-08-16 10:23:41.000,582.0
396,1660649021.0,142.0,746.0,5.75,2022-08-16 11:23:41.000,604.0
397,1660652621.0,159.0,786.0,6.0,2022-08-16 12:23:41.000,627.0
398,1660656221.0,126.0,799.0,6.0,2022-08-16 13:23:41.000,673.0
399,1660659821.0,121.0,854.0,6.25,2022-08-16 14:23:41.000,733.0
400,1660663421.0,70.0,850.0,6.5,2022-08-16 15:23:41.000,780.0
401,1660667021.0,91.0,925.0,6.75,2022-08-16 16:23:41.000,834.0
402,1660670621.0,36.0,936.0,6.75,2022-08-16 17:23:41.000,900.0
403,1660674221.0,26.5,1028.0,7.0,2022-08-16 18:23:41.000,1001.5
404,1660677821.0,15.0,1130.0,7.25,2022-08-16 19:23:41.000,1115.0
405,1660681421.0,12.0,1218.0,7.5,2022-08-16 20:23:41.000,1206.0
406,1660685021.0,10.0,1284.0,7.5,2022-08-16 21:23:41.000,1274.0
407,1660688621.0,10.0,1337.0,7.5,2022-08-16 22:23:41.000,1327.0
408,1660692221.0,9.0,1409.0,7.5,2022-08-16 23:23:41.000,1400.0
409,1660695821.0,9.0,1372.0,7.25,2022-08-17 00:23:41.000,1363.0
410,1660699422.0,9.0,1312.0,7.0,2022-08-17 01:23:42.000,1303.0
411,1660703022.0,10.0,1250.0,7.0,2022-08-17 02:23:42.000,1240.0
412,1660706622.0,9.0,1186.0,6.75,2022-08-17 03:23:42.000,1177.0
413,1660710222.0,10.0,1118.0,6.75,2022-08-17 04:23:42.000,1108.0
414,1660713822.0,9.0,1073.0,6.5,2022-08-17 05:23:42.000,1064.0
415,1660717422.0,11.0,1021.0,6.5,2022-08-17 06:23:42.000,1010.0
416,1660721022.0,13.0,974.0,6.25,2022-08-17 07:23:42.000,961.0
417,1660724622.0,18.0,928.0,6.0,2022-08-17 08:23:42.000,910.0
418,1660728222.0,32.0,904.0,6.0,2022-08-17 09:23:42.000,872.0
419,1660731822.0,53.0,886.0,5.75,2022-08-17 10:23:42.000,833.0
420,1660735422.0,54.0,849.0,6.0,2022-08-17 11:23:42.000,795.0
421,1660739022.0,95.0,854.5,6.0,2022-08-17 12:23:42.000,759.5
422,1660742622.0,97.0,837.0,6.0,2022-08-17 13:23:42.000,740.0
423,1660746222.0,105.0,809.0,6.0,2022-08-17 14:23:42.000,704.0
424,1660749822.0,162.0,838.0,6.0,2022-08-17 15:23:42.000,676.0
425,1660753422.0,52.0,701.0,6.0,2022-08-17 16:23:42.000,649.0
426,1660757022.0,54.0,683.0,6.0,2022-08-17 17:23:42.000,629.0
427,1660760622.0,58.0,662.0,6.0,2022-08-17 18:23:42.000,604.0
428,1660764222.0,46.5,630.0,6.0,2022-08-17 19:23:42.000,583.5
429,1660767822.0,34.0,597.0,6.0,2022-08-17 20:23:42.000,563.0
430,1660771422.0,25.0,574.0,6.0,2022-08-17 21:23:42.000,549.0
431,1660775022.0,15.0,547.0,6.0,2022-08-17 22:23:42.000,532.0
432,1660778622.0,9.5,528.0,6.0,2022-08-17 23:23:42.000,518.5
433,1660782222.0,10.0,513.0,5.75,2022-08-18 00:23:42.000,503.0
434,1660785823.0,10.0,500.0,5.75,2022-08-18 01:23:43.000,490.0
435,1660789423.0,9.5,488.0,5.5,2022-08-18 02:23:43.000,478.5
436,1660793023.0,9.0,476.0,5.5,2022-08-18 03:23:43.000,467.0
437,1660796623.0,10.0,463.0,5.5,2022-08-18 04:23:43.000,453.0
438,1660800223.0,12.0,457.0,5.5,2022-08-18 05:23:43.000,445.0
439,1660803823.0,36.0,475.0,5.25,2022-08-18 06:23:43.000,439.0
440,1660807423.0,91.0,529.0,5.0,2022-08-18 07:23:43.000,438.0
441,1660811023.0,156.0,591.0,5.0,2022-08-18 08:23:43.000,435.0
442,1660814623.0,284.0,719.0,5.0,2022-08-18 09:23:43.000,435.0
443,1660818223.0,365.0,820.0,5.25,2022-08-18 10:23:43.000,455.0
444,1660821823.0,347.0,787.0,5.5,2022-08-18 11:23:43.000,440.0
445,1660825423.0,635.0,1052.0,5.5,2022-08-18 12:23:43.000,417.0
446,1660829023.0,457.5,910.0,6.0,2022-08-18 13:23:43.000,452.5
447,1660832623.0,420.0,882.0,6.25,2022-08-18 14:23:43.000,462.0
448,1660836223.0,325.5,801.0,6.5,2022-08-18 15:23:43.000,475.5
449,1660839823.0,316.0,816.0,6.75,2022-08-18 16:23:43.000,500.0
450,1660843423.0,181.0,672.0,7.0,2022-08-18 17:23:43.000,491.0
451,1660847023.0,121.0,608.0,7.0,2022-08-18 18:23:43.000,487.0
452,1660850623.0,89.0,575.0,7.0,2022-08-18 19:23:43.000,486.0
453,1660854223.0,38.0,519.0,7.25,2022-08-18 20:23:43.000,481.0
454,1660857823.0,36.0,516.0,7.25,2022-08-18 21:23:43.000,480.0
455,1660861423.0,11.0,487.0,7.25,2022-08-18 22:23:43.000,476.0
456,1660865023.0,9.5,479.0,7.0,2022-08-18 23:23:43.000,469.5
457,1660868623.0,9.0,471.0,7.0,2022-08-19 00:23:43.000,462.0
458,1660872223.0,10.0,460.0,6.75,2022-08-19 01:23:43.000,450.0
459,1660875823.0,10.0,460.0,6.75,2022-08-19 02:23:43.000,450.0
460,1660879423.0,9.0,473.0,6.5,2022-08-19 03:23:43.000,464.0
461,1660883023.0,9.0,453.0,6.5,2022-08-19 04:23:43.000,444.0
462,1660886623.0,11.5,431.0,6.5,2022-08-19 05:23:43.000,419.5
463,1660890223.0,16.0,422.0,6.25,2022-08-19 06:23:43.000,406.0
464,1660893823.0,52.0,447.0,6.25,2022-08-19 07:23:43.000,395.0
465,1660897423.0,80.0,468.0,6.25,2022-08-19 08:23:43.000,388.0
466,1660901023.0,93.5,473.0,6.25,2022-08-19 09:23:43.000,379.5
467,1660904623.0,137.0,519.0,6.25,2022-08-19 10:23:43.000,382.0
468,1660908224.0,164.0,546.0,6.0,2022-08-19 11:23:44.000,382.0
469,1660911824.0,222.0,611.0,6.25,2022-08-19 12:23:44.000,389.0
470,1660915424.0,319.0,713.0,6.25,2022-08-19 13:23:44.000,394.0
471,1660919024.0,284.0,716.0,6.25,2022-08-19 14:23:44.000,432.0
472,1660922624.0,279.0,754.0,6.5,2022-08-19 15:23:44.000,475.0
473,1660926224.0,154.0,696.0,6.5,2022-08-19 16:23:44.000,542.0
474,1660929824.0,72.0,702.0,6.5,2022-08-19 17:23:44.000,630.0
475,1660933424.0,27.0,744.0,6.5,2022-08-19 18:23:44.000,717.0
476,1660937024.0,23.0,862.0,6.5,2022-08-19 19:23:44.000,839.0
477,1660940624.0,13.0,994.0,6.5,2022-08-19 20:23:44.000,981.0
478,1660944224.0,10.0,1144.0,6.5,2022-08-19 21:23:44.000,1134.0
479,1660947824.0,10.0,1294.5,6.25,2022-08-19 22:23:44.000,1284.5
480,1660951424.0,10.0,1435.0,6.0,2022-08-19 23:23:44.000,1425.0
481,1660955024.0,9.0,1546.0,6.0,2022-08-20 00:23:44.000,1537.0
482,1660958625.0,10.0,1640.0,6.0,2022-08-20 01:23:45.000,1630.0
483,1660962225.0,9.0,1693.0,6.0,2022-08-20 02:23:45.000,1684.0
484,1660965825.0,9.0,1745.0,5.75,2022-08-20 03:23:45.000,1736.0
485,1660969425.0,9.0,1760.0,5.75,2022-08-20 04:23:45.000,1751.0
486,1660973025.0,9.0,1739.0,6.0,2022-08-20 05:23:45.000,1730.0
487,1660976625.0,9.0,1720.0,5.75,2022-08-20 06:23:45.000,1711.0
488,1660980225.0,10.0,1691.0,5.75,2022-08-20 07:23:45.000,1681.0
489,1660983825.0,10.0,1654.0,5.5,2022-08-20 08:23:45.000,1644.0
490,1660987425.0,11.0,1615.0,5.5,2022-08-20 09:23:45.000,1604.0
491,1660991025.0,10.5,1573.5,5.75,2022-08-20 10:23:45.000,1563.0
492,1660994625.0,10.0,1520.0,5.75,2022-08-20 11:23:45.000,1510.0
493,1660998225.0,11.0,1466.0,6.0,2022-08-20 12:23:45.000,1455.0
494,1661001825.0,11.0,1424.0,6.0,2022-08-20 13:23:45.000,1413.0
495,1661005425.0,11.0,1373.0,5.75,2022-08-20 14:23:45.000,1362.0
496,1661009025.0,13.0,1332.0,6.0,2022-08-20 15:23:45.000,1319.0
497,1661012625.0,12.0,1288.0,6.0,2022-08-20 16:23:45.000,1276.0
498,1661016225.0,13.0,1240.0,6.0,2022-08-20 17:23:45.000,1227.0
499,1661019825.0,15.0,1192.0,6.0,2022-08-20 18:23:45.000,1177.0
500,1661023425.0,12.5,1151.0,6.0,2022-08-20 19:23:45.000,1138.5
501,1661027025.0,13.0,1108.0,5.75,2022-08-20 20:23:45.000,1095.0
502,1661030625.0,12.0,1067.0,5.75,2022-08-20 21:23:45.000,1055.0
503,1661034225.0,9.0,1043.0,5.75,2022-08-20 22:23:45.000,1034.0
504,1661037825.0,9.5,1007.5,5.5,2022-08-20 23:23:45.000,998.0
505,1661041425.0,9.5,984.0,5.5,2022-08-21 00:23:45.000,974.5
506,1661045026.0,8.0,944.0,5.75,2022-08-21 01:23:46.000,936.0
507,1661048626.0,9.0,898.0,5.5,2022-08-21 02:23:46.000,889.0
508,1661052226.0,10.0,858.0,5.5,2022-08-21 03:23:46.000,848.0
509,1661055826.0,9.0,824.0,5.25,2022-08-21 04:23:46.000,815.0
510,1661059426.0,11.0,787.0,5.25,2022-08-21 05:23:46.000,776.0
511,1661063026.0,17.0,757.0,5.0,2022-08-21 06:23:46.000,740.0
512,1661066626.0,23.0,742.0,5.0,2022-08-21 07:23:46.000,719.0
513,1661070226.0,36.0,725.0,4.75,2022-08-21 08:23:46.000,689.0
514,1661073826.0,47.5,713.0,5.0,2022-08-21 09:23:46.000,665.5
515,1661077426.0,89.0,723.0,5.0,2022-08-21 10:23:46.000,634.0
516,1661081026.0,146.0,757.0,5.0,2022-08-21 11:23:46.000,611.0
517,1661084626.0,165.5,751.0,5.25,2022-08-21 12:23:46.000,585.5
518,1661088226.0,152.0,717.0,5.0,2022-08-21 13:23:46.000,565.0
519,1661091826.0,146.0,695.0,5.25,2022-08-21 14:23:46.000,549.0
520,1661095426.0,187.5,718.0,5.25,2022-08-21 15:23:46.000,530.5
521,1661099026.0,254.5,768.0,5.5,2022-08-21 16:23:46.000,513.5
522,1661102626.0,227.0,724.0,5.5,2022-08-21 17:23:46.000,497.0
523,1661106226.0,177.0,642.0,5.5,2022-08-21 18:23:46.000,465.0
524,1661109826.0,137.0,594.0,5.75,2022-08-21 19:23:46.000,457.0
525,1661113426.0,86.0,532.0,5.75,2022-08-21 20:23:46.000,446.0
526,1661117026.0,30.0,461.0,5.75,2022-08-21 21:23:46.000,431.0
527,1661120626.0,13.0,431.0,5.5,2022-08-21 22:23:46.000,418.0
528,1661124226.0,10.0,415.0,5.5,2022-08-21 23:23:46.000,405.0
529,1661127826.0,9.0,407.0,5.5,2022-08-22 00:23:46.000,398.0
530,1661131426.0,10.0,397.0,5.25,2022-08-22 01:23:46.000,387.0
531,1661135026.0,10.0,386.0,5.25,2022-08-22 02:23:46.000,376.0
532,1661138626.0,10.0,378.0,5.0,2022-08-22 03:23:46.000,368.0
533,1661142226.0,10.0,409.0,5.0,2022-08-22 04:23:46.000,399.0
534,1661145826.0,19.5,407.0,5.0,2022-08-22 05:23:46.000,387.5
535,1661149426.0,45.0,398.0,4.75,2022-08-22 06:23:46.000,353.0
536,1661153026.0,180.0,519.0,4.75,2022-08-22 07:23:46.000,339.0
537,1661156626.0,67.0,393.0,4.75,2022-08-22 08:23:46.000,326.0
538,1661160226.0,749.5,1010.5,4.75,2022-08-22 09:23:46.000,261.0
539,1661163826.0,723.0,965.0,5.0,2022-08-22 10:23:46.000,242.0
540,1661167426.0,556.0,868.0,5.0,2022-08-22 11:23:46.000,312.0
541,1661171026.0,1823.0,2143.0,5.25,2022-08-22 12:23:46.000,320.0
542,1661174626.0,1855.0,2161.0,5.75,2022-08-22 13:23:46.000,306.0
543,1661178226.0,1472.0,1767.0,6.0,2022-08-22 14:23:46.000,295.0
544,1661181826.0,1505.0,1799.5,6.5,2022-08-22 15:23:46.000,294.5
545,1661185426.0,1343.0,1568.0,6.75,2022-08-22 16:23:46.000,225.0
546,1661189026.0,1254.0,1528.0,7.25,2022-08-22 17:23:46.000,274.0
547,1661192626.0,791.0,1060.0,7.5,2022-08-22 18:23:46.000,269.0
548,1661196226.0,435.0,693.0,8.0,2022-08-22 19:23:46.000,258.0
549,1661199826.0,281.0,537.0,8.0,2022-08-22 20:23:46.000,256.0
550,1661203426.0,102.0,353.0,8.0,2022-08-22 21:23:46.000,251.0
551,1661207026.0,27.0,273.0,8.0,2022-08-22 22:23:46.000,246.0
552,1661210626.0,10.0,254.0,8.25,2022-08-22 23:23:46.000,244.0
553,1661214226.0,10.0,251.0,8.25,2022-08-23 00:23:46.000,241.0
554,1661217827.0,9.0,251.0,8.25,2022-08-23 01:23:47.000,242.0
555,1661221427.0,10.0,252.0,8.5,2022-08-23 02:23:47.000,242.0
556,1661225028.0,9.0,250.0,8.5,2022-08-23 03:23:48.000,241.0
557,1661228628.0,9.0,255.0,8.5,2022-08-23 04:23:48.000,246.0
558,1661232228.0,13.0,290.0,8.25,2022-08-23 05:23:48.000,277.0
559,1661235828.0,60.0,365.0,8.5,2022-08-23 06:23:48.000,305.0
560,1661239428.0,146.0,414.0,8.5,2022-08-23 07:23:48.000,268.0
561,1661243028.0,331.0,578.0,8.5,2022-08-23 08:23:48.000,247.0
562,1661246628.0,992.0,1223.0,8.5,2022-08-23 09:23:48.000,231.0
563,1661250228.0,1234.5,1459.0,8.5,2022-08-23 10:23:48.000,224.5
564,1661253828.0,1194.0,1392.0,8.75,2022-08-23 11:23:48.000,198.0
565,1661257428.0,796.0,986.0,8.75,2022-08-23 12:23:48.000,190.0
566,1661261028.0,1528.0,1711.0,8.75,2022-08-23 13:23:48.000,183.0
567,1661264628.0,1166.0,1357.0,9.0,2022-08-23 14:23:48.000,191.0
568,1661268228.0,929.0,1135.0,9.0,2022-08-23 15:23:48.000,206.0
569,1661271828.0,1138.0,1337.0,9.0,2022-08-23 16:23:48.000,199.0
570,1661275428.0,1359.0,1583.0,9.0,2022-08-23 17:23:48.000,224.0
571,1661279028.0,749.0,968.0,9.25,2022-08-23 18:23:48.000,219.0
572,1661282628.0,422.0,613.0,9.25,2022-08-23 19:23:48.000,191.0
573,1661286228.0,265.0,458.0,9.25,2022-08-23 20:23:48.000,193.0
574,1661289828.0,151.0,337.0,9.25,2022-08-23 21:23:48.000,186.0
575,1661293428.0,20.0,206.0,9.0,2022-08-23 22:23:48.000,186.0
576,1661297028.0,9.5,202.0,9.0,2022-08-23 23:23:48.000,192.5
577,1661300628.0,9.0,198.0,8.75,2022-08-24 00:23:48.000,189.0
578,1661304228.0,9.0,198.0,8.75,2022-08-24 01:23:48.000,189.0
579,1661307828.0,10.0,202.0,8.5,2022-08-24 02:23:48.000,192.0
580,1661311428.0,9.5,198.0,8.25,2022-08-24 03:23:48.000,188.5
581,1661315028.0,10.0,191.0,8.0,2022-08-24 04:23:48.000,181.0
582,1661318628.0,25.0,204.0,8.0,2022-08-24 05:23:48.000,179.0
583,1661322228.0,82.0,258.0,7.75,2022-08-24 06:23:48.000,176.0
584,1661325828.0,549.5,706.5,7.75,2022-08-24 07:23:48.000,157.0
585,1661329428.0,1950.5,2138.5,7.75,2022-08-24 08:23:48.000,188.0
586,1661333028.0,4088.0,4280.0,8.0,2022-08-24 09:23:48.000,
587,1661336628.0,3147.0,3366.0,8.25,2022-08-24 10:23:48.000,
588,1661340228.0,2504.0,2227.0,8.75,2022-08-24 11:23:48.000,
589,1661343828.0,3381.0,3842.0,9.0,2022-08-24 12:23:48.000,
590,1661347428.0,6141.5,6447.0,9.25,2022-08-24 13:23:48.000,
591,1661351028.0,6321.5,6388.0,9.5,2022-08-24 14:23:48.000,
592,1661354628.0,4901.5,4894.5,10.0,2022-08-24 15:23:48.000,
593,1661358228.0,2745.5,2889.5,10.25,2022-08-24 16:23:48.000,
594,1661361828.0,2333.5,2499.0,10.25,2022-08-24 17:23:48.000,
595,1661365428.0,1702.0,1856.0,10.25,2022-08-24 18:23:48.000,154.0
596,1661369028.0,1103.0,1210.0,10.5,2022-08-24 19:23:48.000,107.0
597,1661372628.0,427.0,591.0,10.25,2022-08-24 20:23:48.000,164.0
598,1661376228.0,142.0,302.0,10.5,2022-08-24 21:23:48.000,160.0
599,1661379828.0,20.0,182.0,10.25,2022-08-24 22:23:48.000,162.0
600,1661383428.0,9.0,172.0,10.25,2022-08-24 23:23:48.000,163.0
601,1661387028.0,9.0,174.0,10.0,2022-08-25 00:23:48.000,165.0
602,1661390629.0,10.0,176.0,10.0,2022-08-25 01:23:49.000,166.0
603,1661394229.0,9.0,179.0,9.75,2022-08-25 02:23:49.000,170.0
604,1661397829.0,9.0,181.0,9.25,2022-08-25 03:23:49.000,172.0
605,1661401429.0,9.0,185.0,9.25,2022-08-25 04:23:49.000,176.0
606,1661405029.0,14.0,195.0,9.25,2022-08-25 05:23:49.000,181.0
607,1661408629.0,84.0,268.0,9.0,2022-08-25 06:23:49.000,184.0
608,1661412229.0,340.0,528.0,9.0,2022-08-25 07:23:49.000,188.0
609,1661415829.0,432.0,618.0,8.75,2022-08-25 08:23:49.000,186.0
610,1661419429.0,1554.5,1725.0,8.75,2022-08-25 09:23:49.000,170.5
611,1661423029.0,4078.5,4126.0,8.75,2022-08-25 10:23:49.000,
612,1661426629.0,4669.5,4901.5,9.0,2022-08-25 11:23:49.000,
613,1661430229.0,32767.0,32767.0,10.5,2022-08-25 12:23:49.000,
614,1661433829.0,15.0,1864.0,17.5,2022-08-25 13:23:49.000,1849.0
615,1661437429.0,2797.0,2906.0,14.25,2022-08-25 14:23:49.000,
616,1661441029.0,4041.0,4152.0,13.25,2022-08-25 15:23:49.000,
617,1661444629.0,4507.0,4616.0,13.75,2022-08-25 16:23:49.000,
618,1661448229.0,4616.5,4681.0,13.0,2022-08-25 17:23:49.000,
619,1661451829.0,43.0,88.0,13.25,2022-08-25 18:23:49.000,45.0
620,1661455429.0,65.0,84.0,14.75,2022-08-25 19:23:49.000,19.0
621,1661459029.0,167.0,189.0,15.75,2022-08-25 20:23:49.000,22.0
622,1661462629.0,79.0,102.0,17.0,2022-08-25 21:23:49.000,23.0
623,1661466229.0,6.0,37.0,17.0,2022-08-25 22:23:49.000,31.0
624,1656548508.0,18.0,570.0,11.75,2022-06-30 00:21:48.000,552.0
625,1656552108.0,18.0,542.0,11.5,2022-06-30 01:21:48.000,524.0
626,1656555708.0,22.0,525.0,11.5,2022-06-30 02:21:48.000,503.0
627,1656559308.0,26.0,510.0,11.5,2022-06-30 03:21:48.000,484.0
628,1656562908.0,43.0,506.0,11.25,2022-06-30 04:21:48.000,463.0
629,1656566508.0,73.0,518.0,11.25,2022-06-30 05:21:48.000,445.0
630,1656570108.0,125.0,554.0,11.25,2022-06-30 06:21:48.000,429.0
631,1656573708.0,222.0,634.0,11.0,2022-06-30 07:21:48.000,412.0
632,1656577308.0,378.0,785.0,11.0,2022-06-30 08:21:48.000,407.0
633,1656580908.0,651.0,1018.0,11.0,2022-06-30 09:21:48.000,367.0
634,1656584508.0,643.0,1017.0,11.0,2022-06-30 10:21:48.000,374.0
635,1656588108.0,872.0,1235.0,11.0,2022-06-30 11:21:48.000,363.0
636,1656591708.0,2398.0,2830.5,11.5,2022-06-30 12:21:48.000,
637,1656595308.0,2176.5,2517.5,12.25,2022-06-30 13:21:48.000,
638,1656598908.0,1997.5,2402.5,12.75,2022-06-30 14:21:48.000,405.0
639,1656602508.0,1723.0,2098.0,13.25,2022-06-30 15:21:48.000,375.0
640,1656606108.0,1434.0,1807.0,13.5,2022-06-30 16:21:48.000,373.0
641,1656609708.0,1191.0,1551.0,13.75,2022-06-30 17:21:48.000,360.0
642,1656613308.0,903.0,1269.0,14.25,2022-06-30 18:21:48.000,366.0
643,1656616908.0,662.0,1028.0,14.25,2022-06-30 19:21:48.000,366.0
644,1656620508.0,442.0,819.0,14.25,2022-06-30 20:21:48.000,377.0
645,1656624108.0,169.0,540.0,14.25,2022-06-30 21:21:48.000,371.0
646,1656627708.0,211.0,581.0,14.25,2022-06-30 22:21:48.000,370.0
647,1656631308.0,121.0,491.0,14.0,2022-06-30 23:21:48.000,370.0
648,1656634908.0,79.0,441.0,14.0,2022-07-01 00:21:48.000,362.0
649,1656638508.0,52.0,405.0,13.75,2022-07-01 01:21:48.000,353.0
650,1656642108.0,37.0,384.0,13.5,2022-07-01 02:21:48.000,347.0
651,1656645708.0,52.0,393.0,13.5,2022-07-01 03:21:48.000,341.0
652,1656649308.0,119.0,454.0,13.0,2022-07-01 04:21:48.000,335.0
653,1656652908.0,211.0,547.0,12.75,2022-07-01 05:21:48.000,336.0
654,1656656508.0,324.0,675.0,12.75,2022-07-01 06:21:48.000,351.0
655,1656660108.0,431.0,764.0,12.5,2022-07-01 07:21:48.000,333.0
656,1656663708.0,648.0,977.0,12.5,2022-07-01 08:21:48.000,329.0
657,1656667308.0,827.0,1182.0,12.5,2022-07-01 09:21:48.000,355.0
658,1656670908.0,1020.5,1422.0,12.5,2022-07-01 10:21:48.000,401.5
659,1656674508.0,1041.5,1454.0,12.5,2022-07-01 11:21:48.000,412.5
660,1656678109.0,1054.0,1489.0,12.5,2022-07-01 12:21:49.000,435.0
661,1656681710.0,1003.0,1459.0,12.75,2022-07-01 13:21:50.000,456.0
662,1656685311.0,897.5,1389.0,13.0,2022-07-01 14:21:51.000,491.5
663,1656688912.0,688.0,1166.0,13.0,2022-07-01 15:21:52.000,478.0
664,1656692512.0,676.0,1168.0,13.25,2022-07-01 16:21:52.000,492.0
665,1656696113.0,581.5,1065.0,13.25,2022-07-01 17:21:53.000,483.5
666,1656699714.0,444.0,931.0,13.5,2022-07-01 18:21:54.000,487.0
667,1656703315.0,361.0,823.5,13.5,2022-07-01 19:21:55.000,462.5
668,1656706915.0,270.0,730.0,13.5,2022-07-01 20:21:55.000,460.0
669,1656710515.0,184.0,629.0,13.5,2022-07-01 21:21:55.000,445.0
670,1656714116.0,136.0,566.0,13.5,2022-07-01 22:21:56.000,430.0
671,1656717717.0,119.0,539.0,13.25,2022-07-01 23:21:57.000,420.0
672,1656721318.0,76.0,486.0,13.0,2022-07-02 00:21:58.000,410.0
673,1656724919.0,52.0,450.0,12.75,2022-07-02 01:21:59.000,398.0
674,1656728520.0,52.0,440.0,12.75,2022-07-02 02:22:00.000,388.0
675,1656732121.0,65.5,441.0,12.25,2022-07-02 03:22:01.000,375.5
676,1656735722.0,107.0,470.0,12.25,2022-07-02 04:22:02.000,363.0
677,1656739322.0,178.5,530.0,12.0,2022-07-02 05:22:02.000,351.5
678,1656742923.0,325.0,660.0,11.75,2022-07-02 06:22:03.000,335.0
679,1656746524.0,503.0,832.0,11.75,2022-07-02 07:22:04.000,329.0
680,1656750125.0,759.0,1075.0,11.75,2022-07-02 08:22:05.000,316.0
681,1656753726.0,1116.0,1442.0,11.75,2022-07-02 09:22:06.000,326.0
682,1656757326.0,1577.0,1853.0,12.0,2022-07-02 10:22:06.000,276.0
683,1656760927.0,1776.0,2057.0,12.0,2022-07-02 11:22:07.000,281.0
684,1656764528.0,2047.5,2345.0,12.25,2022-07-02 12:22:08.000,
685,1656768129.0,1943.0,2286.5,12.25,2022-07-02 13:22:09.000,343.5
686,1656771729.0,2014.0,2364.0,12.5,2022-07-02 14:22:09.000,
687,1656775330.0,1730.0,2063.0,12.75,2022-07-02 15:22:10.000,333.0
688,1656778931.0,1546.0,1874.5,13.25,2022-07-02 16:22:11.000,328.5
689,1656782532.0,525.0,845.0,13.5,2022-07-02 17:22:12.000,320.0
690,1656786133.0,176.0,501.0,13.25,2022-07-02 18:22:13.000,325.0
691,1656789734.0,241.0,562.0,13.0,2022-07-02 19:22:14.000,321.0
